"MES","TIRE01","TIRE02","TIRE03","TIRE04","TIRE05","TIRE06","TIRE07","TIRE08","TIRE09","TIRE10","TIRE11","TIRE12"
2001-04-01,"13.672465905599188","20.52272549007278","17.276707546398441",,"17.251948874236671","4.2151565417099874",,"6.6364547480497569","6.4109000772769456",,"8.6683733599465604","9.5912742084593514"
2001-05-01,"13.442408945153147","19.62180476331968","17.491846455757557",,"17.380666225452938","4.1591375777181705",,"6.6509187685164539","6.6234197596996909",,"8.7334100053760384","9.597194871588842"
2001-06-01,"13.43039593748566","18.90821962579097","17.405170822768298",,"17.49765157465448","3.9980021491546771",,"6.5737909097281442","6.5852734465258589",,"8.56983380460494","9.5562951580575639"
2001-07-01,"13.233471667859472","17.496259758208847","17.571022347110649",,"17.598470367560985","3.8561348815964793",,"6.5780901567498082","6.5562718748394877",,"8.4171075269225337","9.5098818411016612"
2001-08-01,"13.175306092985492","16.909698791590603","17.838869624812546",,"17.854351878015027","3.7828795803899173",,"6.6692840643987132","6.6686314441455359",,"8.4686659365984465","9.5851084175330801"
2001-09-01,"13.485367454790653","16.343430143919999","18.510417532300988",,"18.372883272097962","4.0862883049762235",,"7.0760440378117524","6.9235370548237665",,"8.9686538574609269","9.9746434462415454"
2001-10-01,"14.144462430731538","16.77094826808742","18.900067231659396",,"19.144941711413253","4.5670119357322587",,"7.6698273007413071","7.641479264223312",,"9.6593235188126965","10.495905371352571"
2001-11-01,"14.201468847341975","16.638216342288402","19.022058435141339",,"19.363879897748689","4.6474481757187673",,"7.8442343407741371","7.7024418129141434",,"9.6232795489735157","10.519358830744702"
2001-12-01,"14.460014929316008","16.398288370649862","19.007181854354581",,"19.51107824291315","4.6770093582221017",,"7.931977404609861","7.7693271942509785",,"9.5199082847283467","10.38573373150377"
2002-01-01,"14.593957198734195","16.546205644524914","19.010409164296821",,"19.636664168054477","4.6490561483001143",,"7.9266617696013597","7.7531963560398962",,"9.5419253767687238","10.30607944867498"
2002-02-01,"14.517486846703337","16.617455568097558","19.033689116293502",,"19.755719112782465","4.5325234055974191",,"7.9293960849248046","7.8335764499850553",,"9.5125789308847537","10.214356866496589"
2002-03-01,"14.366300163317808","16.502859876916947","18.98910603833318",,"19.726793140367683","4.5206498699223383",,"7.9890971699574553","7.7632922123431367",,"9.3100512270694775","10.068033548418326"
2002-04-01,"14.352343905694312","16.576381467143054","19.010530706276384",,"19.607271916417204","4.4489377347072363",,"8.0384489891538884","7.5765806729724963",,"9.1815399294680766","9.9161946637303267"
2002-05-01,"14.937273934442864","17.440057098950803","19.129516699919989",,"19.636428186926626","4.5088334168658317",,"8.1290057065399388","7.6199812500604054",,"9.1047216981383787","9.8411612885273918"
2002-06-01,"14.865969342772974","17.419260138157242","19.692242173610552",,"19.757163255726013","4.7768173102408644",,"8.3906379061683563","7.889286401561586",,"9.3182089835166568","9.9060560421237778"
2002-07-01,"15.144357091759986","17.808329507583124","20.24221952102565",,"20.066247889839179","5.1699610830049583",,"8.7531478442723998","8.1759777381391281",,"9.5990622337829983","10.199330945241417"
2002-08-01,"15.247208451080052","17.860282692233341","20.428338551296974",,"20.225025773043793","5.4500044772059466",,"8.9640056806330453","8.470381259803597",,"9.7691959345960822","10.442725490747588"
2002-09-01,"15.150142854541309","17.784233098110626","20.699701210088389",,"20.129779684485047","5.403923514682444",,"8.9365567657565652","8.4175023901661685",,"9.5064782913599064","10.471581252169335"
2002-10-01,"15.113598817236051","17.797679731064797","20.938192197344875",,"19.87821041094152","5.2102825039166412",,"8.7877928687415583","8.1332731026206044",,"9.144999568720392","10.35090790173164"
2002-11-01,"14.815387535399982","17.520885921011555","20.987355863804972",,"19.758830569096382","5.1319471778347152",,"8.7191160221122761","8.023939685250971",,"9.0781820885686493","10.379236937848228"
2002-12-01,"14.234701577136136","17.330443607216633","21.117298644998638","11.367869680337762","19.680140623526373","5.0108130854590032",,"8.6882113171537139","8.2030176160967372","4.8409971797994666","8.9874699076597846","10.487346795405776"
2003-01-01,"13.958995839682286","17.01953701611766","21.108149574789017","11.19160587643686","19.449465262077698","5.0804500511421731",,"8.658608161229683","8.3230022168455591","5.1400580791613804","8.9417763096990388","10.554759433891567"
2003-02-01,"13.948111145967165","16.863294291598169","21.034304509650266","11.111689317074113","19.355026415248162","5.0714274899184311",,"8.5968992312705481","8.4795766492980817","5.3147851515980227","8.8745398762116956","10.516202141299189"
2003-03-01,"14.03","16.97","20.86","10.99997551138221","19.05","4.9000000000000004",,"8.42","8.39","5.4032270363314039","8.73","10.37"
2003-04-01,"14.15605069622972","17.147441903316569","20.541789722969362","11.301724650413259","18.690086301668337","4.7198673931046873",,"8.1346632343868688","8.2097914652371813","5.5010152672513302","8.6760813349310517","10.131755700809313"
2003-05-01,"13.83914543975083","16.974657200445428","20.332379196356062","12.158075046425299","18.271186144031045","4.5335232511769945",,"7.8824527676105367","8.2240300514206019","5.6690225050154863","8.5588373616377442","9.923176286168939"
2003-06-01,"13.518211959817201","16.442664702372976","19.80236801092272","13.002703505603108","17.738767034110893","4.2787683391572147",,"7.481951865307451","8.1374061583042074","5.981882994926524","8.2233229081156551","9.5357979599770655"
2003-07-01,"12.991705641227961","15.825995916451157","19.224888001110898","13.773239337473608","17.086510992311904","3.6864795276196043",,"6.9162028415072632","8.0566728688853022","6.0430656846663044","7.7263679649399819","8.9301427235045026"
2003-08-01,"12.346099181004949","15.125933911060191","18.813786912680644","14.613151247832024","16.275034534876227","3.2609373806488442",,"6.3421987876103136","7.7905594913421696","5.9335139499549161","7.1641538985148223","8.1749128009198326"
2003-09-01,"11.639436928088315","14.320290047451817","17.626604990563923","15.577622427009775","15.53852254527229","2.7410195673422995",,"5.7886022115643998","7.6644570191563695","5.9767680819113878","6.6102001599001605","7.4387904312004824"
2003-10-01,"10.837889103321562","13.378499935669019","16.719121616509561","16.54697239196059","14.715729861233985","2.3869592668673412",,"5.1637803712272632","7.4192083123238914","5.9103771571146213","5.9972903709358638","6.6802132682608342"
