"MES","BCFP01","BCFP02","BCFP03","BCFP04","BCFP05","BCFP06","BCFP07","BCFP08","BCFP09","BCFP10","BCFP11","BCFP12","BCFP13","BCFP14","BCFP15","BCFP16","BCFP17","BCFP18","BCFP19","BCFP20","BCFP21","BCFP22","BCFP23","BCFP24","BCFP25","BCFP26","BCFP27","BCFP28","BCFP29","BCFP30","BCFP31","BCFP32"
2010-01-01,"29878586.228","16393511.08664","13485075.141360002","7776060.3136800006","5398922.4231000002","864.49818000000005","309227.90639999998","45447132.35781581","22686975.346179999","10820340.50719","10428566.772020001","2.1098300000000001","1438065.9571400001","22141702.994910005","7027142.3951600008","14027136.639530003","18342.48445","1069081.4757700001","618454.01672580012","253572.14297000002","363990.49911580002","858.19459999999992","33.180039999999991","21801420.371313095","15285093.455250002","1446662.131531605","4960376.9537962871","109287.83073519998","359883.3944779","2528551.7758236974","10530147.516011987","16465776.444393354"
2010-02-01,"29808667.062919997","16132999.433329998","13675667.629589999","7983777.2785599986","5473137.3359500002","174.97258999999997","218578.04248999999","45931258.649165794","23176413.502039999","11058387.464749999","10793071.5075","2.1098300000000001","1324952.4199599996","22170835.592869997","7244328.4211299997","13865848.625940001","18342.52331","1042316.0224900001","584009.55425580009","205590.15403000001","377526.88961580006","858.19459999999992","34.316009999999991","21917685.589447718","15784673.803039998","1438956.9641873955","4584720.678623124","109334.14359719999","360704.48288259999","2493419.2383777522","10496237.959867658","15982633.784163244"
2010-03-01,"29739619.144310001","16082227.919079999","13657391.225230003","7583781.6382700009","5803673.8235500008","168.82749000000001","269766.93592000002","46062372.034125797","23429342.698349997","11333132.084169999","10951301.306700001","2.1098300000000001","1144907.19765","22025045.10379","7386723.7962299995","13614980.45304","18340.771500000003","1005000.08302","607984.2319858002","211527.48282999999","395563.15077580005","858.19459999999992","35.403779999999998","22385728.730090402","16266686.913620001","1480710.2413599687","4528219.406936029","110112.16817439999","364021.45049119997","2390187.0958731947","10574906.745735364","15895159.795453094"
2010-04-01,"29250893.768459998","16364132.443359997","12886761.325099999","6835488.6450099992","5917545.8186699999","156.77384999999998","133570.08757","46239064.303625807","23403029.3748","11327030.951650001","10979098.52376","2.1098300000000001","1096897.7895599999","22221537.34042","7637992.9021899998","13586423.799210001","18340.8295","978779.80952000001","614497.58840580005","216518.69897000003","397084.2339158","858.19459999999992","36.460920000000002","24592592.297609717","18442437.878180001","1543060.1847218762","4496895.0747998394","110199.15990799999","365439.20613559993","2353204.3847749354","10312876.341696106","16305397.262685359"
2010-05-01,"30168744.834829997","16657145.177979996","13511599.656850001","7717888.5727399997","5656451.7887499994","188.28953999999999","137071.00582000002","46231634.361375801","23415146.318800002","11424802.592919998","10914544.290250001","2.1098300000000001","1075797.3258","22222894.629720002","7750631.9892599992","13517087.667550001","17951.484120000001","937223.48879000009","593593.41285580012","225384.57120000003","367313.18059580005","858.19459999999992","37.466459999999998","24723627.126131419","17914599.950470004","1547963.3195360242","5151657.6131753931","109406.24294999999","370801.84945520002","2325670.2362519749","10697097.249438476","15895437.988300394"
2010-06-01,"30283664.809700001","16848030.620670002","13435634.189029999","7542228.361659999","5714176.5128999995","420.84478000000001","178808.46969","45962143.177155793","22891508.258459996","11145683.311699998","10734876.383200001","2.1098300000000001","1010946.4537299998","22423802.271919999","8035300.1442299988","13498805.621579997","17927.281270000003","871769.22483999992","646832.64677580004","226637.96786","419297.90550580004","858.19459999999992","38.578809999999997","25876259.113502357","19486714.273189999","1629962.5313031813","4650190.2660401762","109392.04296899999","372139.13550749992","2193077.4948928189","10271287.096605869","16083644.418811066"
2010-07-01,"30532648.274700001","17128771.923070002","13403876.351629999","7535753.7124200007","5707533.0180699984","148.17274","160441.44839999999","45867672.46447169","22728574.178519998","11160319.125940001","10662939.362529999","2.1098300000000001","905313.58022","22504295.597479999","8309417.0703699999","13396440.7071","17927.286350000002","780510.53365999996","634802.68847170006","219419.06711","414485.27697169996","858.19459999999992","40.149789999999996","27272078.474742737","21061323.310960002","1671121.6421085517","4430304.1786644831","109329.34300969999","373710.04595649999","2149728.1906133411","10459651.83345831","16280826.345271962"
2010-08-01,"30370906.168759994","17032519.319649994","13338386.849109998","7589854.4639399992","5594006.4998999992","419.26425999999998","154106.62101","46368952.246281698","23028968.119139999","11338001.026840001","10800760.484559998","2.1098300000000001","890204.49790999992","22693222.372760002","8678816.0920599997","13301597.736310001","14.387400000000001","712794.15699000005","646761.75438170007","263872.98836000002","381989.25872169994","858.19459999999992","41.3127","28615590.146911085","22992717.305779997","1671703.364921568","3841712.9534917218","109456.52271779999","374267.85938630003","2107783.9366057348","10558417.877659507","16469772.143587261"
2010-09-01,"30638255.551229998","17150346.000349998","13487909.55088","7645775.5275299996","5774809.5222700005","503.28425999999996","66821.216820000001","47271401.038821705","23292758.010270003","11512972.163230002","10942005.988260003","2.1098300000000001","837777.74894999992","23385934.316849999","9439294.2757300008","13240430.802099999","14.38846","706194.85056000017","592708.7117017","232574.63820000002","359233.58984169993","858.19459999999992","42.289059999999999","29490804.606344752","23623732.670399997","1705463.8765632301","4051388.5648470279","110219.49453449999","379279.86260669999","2078209.2725430396","10656491.804360349","17814109.343651421"
2010-10-01,"31432455.952239998","17589633.625610001","13842822.326629998","7992730.3761599986","5775664.7392399982","326.11592000000002","74101.095310000004","47598797.392071687","23424784.861909997","11604591.770049999","11076583.870719997","2.1098300000000001","743607.11130999995","23411749.714099996","9660011.1743999999","13062266.239530001","14.389510000000001","689457.91065999994","762262.8160617","250505.84915999998","510855.79086169996","858.19459999999992","42.981439999999992","30135124.138891663","23649712.481140006","1769147.0687107462","4607563.8208442088","108700.7681967","380941.30771170004","2101041.3059590231","10718345.772815865","18409823.589418765"
2010-11-01,"32446696.645369999","18243160.44562","14203536.199749999","8239820.9417199995","5922992.1240800004","368.79874000000001","40354.335209999997","48223250.479865596","23705603.090209994","12423749.611339999","10618117.526439998","2.1068099999999998","663733.84562000004","23711433.810879998","10221621.286549998","12810441.470290001","14.36992","679356.68411999999","806213.57877560006","308175.86185000004","497137.48582559999","856.96334000000002","43.267759999999996","30419730.243996736","23723415.583470002","1783010.3917027228","4806741.8424816076","106562.42634240001","385682.7988316","2042519.02726746","10838272.777499562","17886326.83080025"
2010-12-01,"37244249.848436996","22484783.986719999","14759465.861716997","9336894.6708769985","5353928.4531899989","373.64108999999996","68269.096559999991","47138069.60288839","22551261.610145997","13394686.474486997","8585127.7388289999","2.1007500000000001","571445.29608","23561747.797535997","10558352.092959998","12347481.637356","14.32962","655899.73759999999","1025060.1952064","384053.04504300002","640109.08271340001","854.50081999999998","43.566629999999996","29453698.306967836","21695677.804109998","1794491.0970312085","5860293.5499896277","103235.85583700001","385847.57041759999","1978998.0097802607","11049970.462517222","18247647.11249708"
2011-01-01,"36107670.750495501","21237391.72295","14870279.027545499","9373029.8189204987","5481553.2044549994","443.95383999999996","15252.050329999998","46781768.469390899","22579972.313764002","13404910.9555705","8720568.9956835005","2.1007500000000001","454490.26176000002","23378421.547759","10801604.372260001","11968877.436988998","14.33066","607925.40785000008","823374.60786789982","302768.3756645","519707.93111339991","854.50081999999998","43.800269999999998","30763441.707535077","22427863.105519999","1861394.431434846","6370942.0064220317","103242.16415820002","387854.13951040007","1943005.7452683016","11215997.246145399","18017050.231451269"
2011-02-01,"36176139.365153998","20926812.822209999","15249326.542943999","9677162.1325039994","5561455.0039399993","471.49984000000001","10237.906660000002","47251497.908907205","23059681.040216003","13819406.119853999","8851208.4755219985","2.0947","389064.35013999988","23351759.712455995","11023599.952149998","11744645.010145999","14.290400000000002","583500.45976000011","840057.15623520012","313512.99080600002","525733.24999919999","766.83447000000012","44.080959999999997","31969665.366109125","26676324.207279991","1865917.6480393386","3324637.4001257974","102786.11066400001","383149.79826840007","1816529.9469032567","11455079.034051735","18415622.384336703"
