"MES","AMBD01","AMBD02","AMBD03","AMBD04","AMBD05","AMBD06","AMBD07","AMBD08","AMBD09","AMBD10","AMBD11","AMBD12","AMBD13","AMBD14","AMBD15","AMBD16","AMBD17","AMBD18","AMBD19","AMBD20","AMBD21","AMBD22","AMBD23","AMBD24","AMBD25","AMBD26","AMBD27","AMBD28","AMBD29","AMBD30","AMBD31","AMBD32","AMBD33"
2011-12-01,"41768104.046897963","82447240.178248405","-23173066.22482226","1072530.0812348002","9839279.376663249","9839279.3766632471","0","-8739320.6110997275","41768104.04689797","25813629.415529996","15954474.631367976","1064.2331093999999","13181077.129113372","875.52303520000009","2771457.7461100034","12218148.283860005","1064.2174","9445572.5074600019","53.812890000000003","2771457.7461100034","57708.936864969393","57708.936864969393","3675763.8073940007","1.5709399999999998E-2","3675591.7086532009","172.08303139999998","2853.6032489999998","0","2203.9761352","649.62711380000007","38089486.636254974","28585087.16164","-53862153.01660841"
2012-01-01,"39518452.970210083","85674111.63985379","-26541033.333452713","1059573.827183","9961432.8513023593","9961432.8513023593","0","-10712766.312071629","39518452.970210098","24903078.670469999","14615374.299740098","1144.8482393999998","11612700.937202297","345.54126840000004","3001182.9730300009","10722172.879490001","1144.8325299999997","7719790.9210399995","54.152889999999999","3001182.9730300009","62125.283069495999","62125.283069495999","3828222.5339316004","1.5709399999999998E-2","3828580.7569576004","-358.2387354","2853.6032489999998","0","2203.9761352","649.62711380000007","35687376.833029494","27904261.6435","-57769849.996353783"
2012-02-01,"39171409.393767945","87390352.753660589","-27446881.256784026","1065606.3085166002","10348573.100222429","10348573.100222427","0","-11489095.311402796","39171409.393767945","24625366.599209998","14546042.79455794","1153.5176793999997","11517318.510737738","1014.8227808000001","3026555.9433600008","10798646.555350002","1153.5019699999998","7770882.6171300011","54.492890000000003","3026555.9433600008","63838.219658137205","63838.219658137205","3680704.4163008006","1.5709399999999998E-2","3680393.6978144003","310.70277699999997","2853.6032489999998","0","2203.9761352","649.62711380000007","35487851.374218136","27651922.542569999","-59738430.211090587"
2012-03-01,"39703293.302109957","87442024.061651006","-27543760.440351926","1051593.3795060001","11053076.497460332","11053076.497460332","0","-10193487.201234799","39703293.302109949","24540510.893769998","15162782.408339953","2706.6412694000001","12461709.080077754","20614.542782799999","2677752.1442099996","10817825.463850001","2706.62556","8116431.8611899996","20934.832889999998","2677752.1442099996","64742.638359954813","64742.638359954813","4277360.702881","1.5709399999999998E-2","4278330.6043926002","-969.91722100000015","2853.6032489999998","0","2203.9761352","649.62711380000007","35423078.99597995","27218263.037979998","-60223761.023671016"
2012-04-01,"38023309.601071708","86251619.405583799","-28166397.392738622","1055430.4774048","11021629.43348447","11021629.43348447","0","-10095713.455693798","38023309.601071715","24721194.540100005","13302115.060971705","134.09880940000002","10601397.073986109","1016.3046462000001","2699567.5835299976","9667744.8612399958","134.0831","6967988.0217199987","55.172890000000002","2699567.5835299976","64951.998083110411","64951.998083110411","3566564.5983996","1.5709399999999998E-2","3566253.0780477999","311.50464240000002","2853.6032489999998","0","2203.9761352","649.62711380000007","34453891.399423115","27420762.123630002","-58830857.281953797"
2012-05-01,"36725834.415524267","85214076.992230192","-29605296.717039801","1066103.0537634003","11828855.955106556","11828855.955106556","0","-8120192.9583229758","36725834.415524259","24672153.357030001","12053681.058494259","135.41624940000003","9204525.035823863","1017.4725110000001","2848003.1339099966","9347517.0941899959","135.40054000000001","6499323.0468499996","55.512889999999999","2848003.1339099966","65191.796631263802","65191.796631263802","2638118.5644239997","1.5709399999999998E-2","2637806.2162074","312.33250720000007","2853.6032489999998","0","2203.9761352","649.62711380000007","34084862.247851253","27520156.490939997","-57693920.501290202"
2012-06-01,"37503828.244931765","85336746.029098198","-29131072.705202684","1183071.672702","11709302.436618092","11709302.436618093","0","-8175614.3150476571","37503828.244931765","25236765.717810001","12267062.527121764","101.21535939999998","9141694.7477799635","1019.3902424","3124247.1737399995","9805654.6775200013","101.19964999999999","6681250.4512400012","55.852890000000002","3124247.1737399995","57843.273313363505","57843.273313363505","2400710.9730393998","1.5709399999999998E-2","2400397.0470914003","313.91023860000007","2853.6032489999998","0","2203.9761352","649.62711380000007","35100263.66864337","28361012.891550001","-56975733.137548201"
2012-07-01,"36976145.6546432","87451191.021752611","-31072632.893457986","1176639.3959552001","11604848.280024264","11604848.280024264","0","-8974203.5895823687","36976145.654643193","25355066.91542","11621078.739223195","116.3771194","8469505.385314595","1020.3433892","3150436.6334000006","8751113.4651799984","116.36140999999999","5600504.2774799997","56.192890000000006","3150436.6334000006","58063.852470595491","58063.852470595491","2809047.8183236001","1.5709399999999998E-2","2808733.2792288","314.5233854","2853.6032489999998","0","2203.9761352","649.62711380000007","34164244.23307059","28505503.54882","-58945687.472932614"
2012-08-01,"37915235.26825013","89616978.667343393","-32641457.860811513","1181724.9944386003","10803671.828995692","10803671.82899569","0","-9438338.7037246656","37915235.26825013","25426304.411499999","12488930.856750127","115.81924939999999","9322177.5071317255","8322.0159289999992","3158315.5144400001","9821254.8774100002","115.80354","6655807.0265399991","7016.5328899999995","3158315.5144400001","57052.965686926196","57052.965686926196","2607769.4104041997","1.5709399999999998E-2","2607113.5387696","655.8559252","2853.6032489999998","0","2203.9761352","649.62711380000007","35304612.254596926","28584619.92594","-61032358.741403401"
2012-09-01,"39808812.685307249","92056102.951194197","-31624133.681827988","1184212.7410716002","10729974.295732906","10729974.295732908","0","-11077395.029397661","39808812.685307249","25897634.733320002","13911177.951987242","42.515249400000002","10774683.703640241","772.74242760000004","3135678.9906699993","9829174.6396399997","42.499540000000003","6693396.27654","56.872890000000005","3135678.9906699993","55783.209057241795","55783.209057241795","4023366.5000410001","1.5709399999999998E-2","4023300.2419078001","66.242423799999997","2853.6032489999998","0","2203.9761352","649.62711380000007","35782592.582017243","29033313.723990001","-63022789.227204204"
2012-10-01,"39897674.000118263","94474217.467295408","-35032581.714718997","1203894.0844162002","10437046.241869714","10437046.241869714","0","-10310809.595004641","39897674.000118263","26314863.11214","13582810.887978261","42.233509400000003","10223443.373378661","138687.39433019995","3220637.8867600001","9616782.4571400024","42.217799999999997","6256845.1396900006","139257.21288999997","3220637.8867600001","31859.521620858897","31859.521620858897","3931315.3059684001","1.5709399999999998E-2","3932534.7359326002","-1219.4456736000002","2853.6032489999998","0","2203.9761352","649.62711380000007","35963505.090900853","29535500.9989","-64938716.468395419"
2012-11-01,"42290006.623293623","95530938.119979605","-34484140.436760709","1227195.4815882004","9639685.1891257018","9639685.1891256999","0","-10344301.352387771","42290006.623293623","26514101.976720002","15775904.646573626","154.07399799999999","12087843.439075628","70016.772929999992","3617890.3605699986","11385987.314429998","154.05822000000001","7698285.6827499997","69657.212889999995","3617890.3605699986","30448.3475904269","30448.3475904269","4356615.3813041998","1.5778E-2","4356905.4326000009","-290.06707380000006","2853.6032489999998","0","2203.9761352","649.62711380000007","37930537.638740428","30131992.33729","-65398945.782689601"
2012-12-01,"48670600.375916809","95537302.473660618","-29315840.06477908","1230435.4774110003","8979307.2554239091","8979307.2554239072","0","-9801990.2549518067","48670600.375916824","29304721.410129998","19365878.96578683","47.637399399999993","16002809.306929827","2657.2711376000007","3360364.7503200024","15940434.778549999","47.621689999999994","12578572.513649996","1449.8928899999999","3360364.7503200024","30557.1177482286","30557.1177482286","3392033.4662396009","1.5709399999999998E-2","3391475.6993964007","557.75113380000005","2853.6032489999998","0","2203.9761352","649.62711380000007","45275713.306428224","32665086.16045","-62872216.313210621"
2013-01-01,"45853153.171793677","96376112.256239191","18162938.673623275","1137182.9219524001","9103130.9752352741","9103130.9752352778","0","-60719949.704785921","45853153.171793677","28012281.894219995","17840871.277573679","142.0210008","14008294.326996077","19362.411836799998","3813072.5177400038","14417852.327740002","142.00536","10586483.571749998","18154.232889999999","3813072.5177400038","30671.148241275005","30671.148241275005","3389494.1983433999","1.56408E-2","3388935.6308696","558.5518330000001","2853.6032489999998","0","2203.9761352","649.62711380000007","42460805.370201267","31825354.411959998","-64550757.8442792"
2013-02-01,"45106015.340606324","96730242.823632598","-33255567.942846306","1210416.4105458001","9851629.7933108564","9851629.7933108564","0","-9727446.1574149039","45106015.340606332","27306081.07308","17799934.267526336","135.25594939999999","13989009.885740936","11011.552535999999","3799777.5733000003","13833117.409259999","135.24023999999997","10023402.02283","9802.5728900000013","3799777.5733000003","30791.287510734601","30791.287510734601","3933171.967506601","1.5709399999999998E-2","3932612.5992650008","559.35253220000004","2853.6032489999998","0","2203.9761352","649.62711380000007","41169989.769850731","31105858.64638","-65624384.177252591"
2013-03-01,"43142448.600577846","97327463.7450822","-34246472.31551218","1203895.5664372002","11274140.274486423","11274140.274486424","0","-9868298.1209429502","43142448.600577846","27228804.140340004","15913644.46023784","41.967589400000008","12339531.814401444","684.33742699999891","3573386.3408199959","12011812.787109997","41.951880000000003","8432757.5815200005","5626.9128899999996","3573386.3408199959","30903.621121443997","30903.621121443997","3868084.6718724007","1.5709399999999998E-2","3873676.8587398008","-5592.2025768000012","2843.3801339999995","0","2193.7530201999994","649.62711380000007","39271520.548571438","30802190.48116","-66525273.263922207"
2013-04-01,"41892660.601382174","97454960.666376606","-36347891.509988785","1219792.6225956001","11520913.25819","11520913.25819","0","-8913287.9194112476","41892660.601382174","27317810.705010001","14574849.896372175","48.656897999999998","11059823.829567576","3442.6024966","3511534.807409998","10754521.322739998","48.641119999999994","7240094.9613200007","2842.9128900000001","3511534.807409998","27673.362000176803","27673.362000176803","3789811.8314980003","1.5778E-2","3789861.7532271999","-49.937507200000049","2843.3801339999995","0","2193.7530201999994","649.62711380000007","38100005.389750175","30829345.512419999","-66625615.153956607"
2013-05-01,"41468493.126136467","96092336.851470396","-36985881.54332412","1232462.1833268004","11379480.80514","11379480.80514","0","-7490943.5601966083","41468493.126136467","27559287.579709996","13909205.546426477","36.831949400000006","10254339.047670275","813.27625680000006","3654016.3905500025","10232972.262030004","36.816240000000008","6578859.4623500006","59.592890000000004","3654016.3905500025","27785.905764474395","27785.905764474395","3645603.9984980002","1.5709399999999998E-2","3645499.9265355999","104.056253","2843.3801339999995","0","2193.7530201999994","649.62711380000007","37820045.747504473","31213303.970259998","-64879032.881210402"
2013-06-01,"43314165.69371894","95708681.977897808","-35653628.517633736","1239326.3294770003","12394364.575539999","12394364.575539999","0","-5585849.5204821341","43314165.693718947","28006657.39683","15307508.296888946","40.929749399999992","11671089.489182545","1868.0692370000002","3634509.8087200001","11252832.462569999","40.914039999999993","7617379.4038799992","902.33592999999985","3634509.8087200001","27889.0708817472","27889.0708817472","4023943.3833031994","1.5709399999999998E-2","4023627.2614005995","316.10619320000006","2843.3801339999995","0","2193.7530201999994","649.62711380000007","39287378.930281743","31641167.20555","-64067514.772347815"
2013-07-01,"42593305.946749918","98170942.575578615","-37909190.046343148","1229150.4597130001","11897093.054960001","11897093.054960001","0","-7000503.9872385561","42593305.946749918","28120126.41474","14473179.532009918","36.483169400000001","10704183.047893118","1024.7826474000001","3767935.2182999998","10440139.547669999","36.467460000000003","6672107.5890200008","60.272890000000004","3767935.2182999998","27960.1580357169","27960.1580357169","4002236.4461702006","1.5709399999999998E-2","4001921.5478172004","314.88264359999999","2843.3801339999995","0","2193.7530201999994","649.62711380000007","38588226.120445721","31888061.63304","-66282880.942538612"
2013-08-01,"43705429.036464207","98792861.250032589","-41299918.696498387","1235258.4780400002","11344335.83752","11344335.83752","0","-3678436.1575899813","43705429.036464229","28193829.798689999","15511599.237774227","46.354079400000003","11745881.364830624","1030.2119442000001","3764641.3069200031","11849310.930580003","46.338370000000005","8084562.6724000005","60.61289","3764641.3069200031","28020.349828025101","28020.349828025101","3631424.5772322007","1.5709399999999998E-2","3631104.5895824004","319.97194040000005","2843.3801339999995","0","2193.7530201999994","649.62711380000007","40071161.079098023","31958471.105610002","-66834390.144422576"
2013-09-01,"42603226.659873188","99590410.049912587","-41345434.098601684","1212527.7407918002","13505753.451116603","13278848.285120001","226905.1659966","-3348523.5811129138","42603226.64409519","28401661.837819997","14201564.806275193","44.057190000000006","10267669.62091919","2424.065466","3931427.0627000034","10705070.708770003","44.057190000000006","6772146.6359900003","1452.95289","3931427.0627000034","28155.281217390599","28155.281217390599","3465495.4361538002","0","3465173.9506916003","321.48546220000003","2843.3801339999995","0","2193.7530201999994","649.62711380000007","39134887.827807389","32333088.900520001","-67257321.14939259"
2013-10-01,"43193946.014306799","97754840.110687211","-41671917.323780075","5343255.0594076002","14600629.324643601","14314932.103360001","285697.22128360003","-3631602.5073643364","43193946.014306799","28843926.220980003","14350019.793326799","36.014752199999997","10451412.205761803","15649.018612799999","3882922.5541999973","10617702.046739997","35.999179999999996","6720066.2004700005","14677.292890000001","3882922.5541999973","28311.319192802104","28311.319192802104","3701163.0472599999","1.55722E-2","3700840.9330787999","322.09860899999995","2843.3801339999995","0","2193.7530201999994","649.62711380000007","39489939.586912796","32726848.775180001","-65027991.335507207"
2013-11-01,"43378118.544281468","97605235.386033192","-41205002.824314818","5631333.0744992001","16147561.988225998","15792869.529139999","354692.45908600005","-2505885.1037101019","43378118.544281475","29206523.124009997","14171595.420271475","48.805699400000002","9999131.9065492712","2414.8829628000003","4169999.825060003","10142645.200160002","48.789989999999996","5971143.2922200002","1453.2928899999999","4169999.825060003","28474.442950671903","28474.442950671903","3997677.7010842003","1.5709399999999998E-2","3997365.7224158002","311.96295900000001","2798.0760766000003","0","2148.4489627999997","649.62711380000007","39377642.767120674","33376522.949069999","-64228712.436963193"
2013-12-01,"51605915.081477314","98990791.746015415","-33813097.812691644","5303659.6270041997","16751873.264341401","16299767.248789996","452106.01555140002","-2123565.2145092636","51605915.081477299","32716398.74058","18889516.340897303","40.914009399999998","14603837.188861502","1024.7892564000001","4284613.4487700015","14813900.084489999","40.898299999999999","10529183.764529997","61.97289","4284613.4487700015","27476.578553704192","27476.578553704192","4045341.6017769999","1.5709399999999998E-2","4045028.3968150001","313.18925260000009","2798.0760766000003","0","2148.4489627999997","649.62711380000007","47557775.4036237","37001012.189350002","-61989779.556665413"
2014-01-01,"46502025.808538117","99603166.458777785","-35379873.657794498","5304249.3252587998","20784655.8774864","20400472.490099996","384183.38738640008","-2240860.4402175918","46502025.808538102","31188644.194600001","15313381.613938099","36.642269399999996","10573577.794692297","19817.1292564","4719950.0477200001","11239953.494750001","36.626559999999998","6501112.50758","18854.312889999997","4719950.0477200001","27622.932879897005","27622.932879897005","4043007.1102316002","1.5709399999999998E-2","4042693.9052696005","313.18925260000009","2798.0760766000003","0","2148.4489627999997","649.62711380000007","42456220.622229896","35908594.242320001","-63694572.216457792"
2014-02-01,"44971025.892743811","99865788.685507581","-35909120.431382149","5305383.9333538003","21243571.3012418","20858853.235920001","384718.06532180007","-3047454.9934936203","44971025.892743811","30835216.297740001","14135809.595003814","59.268169399999998","9798768.5891990159","1723.3087654000001","4335258.4288699962","10262956.105999997","59.252459999999999","5926879.7717800001","758.65289000000007","4335258.4288699962","27763.068593415599","27763.068593415599","3842292.3443338005","1.5709399999999998E-2","3841977.2998628006","315.02876160000005","2798.0760766000003","0","2148.4489627999997","649.62711380000007","41125935.472333409","35170474.726609997","-64695313.958897583"
2014-03-01,"43583380.129660524","99405215.210952014","-37354259.685190022","5514984.8599087996","21070638.590838999","20701312.77386","369325.816979","-2911921.6651712544","43583380.129660539","30229381.528079998","13353998.601580543","40.892300799999994","9071989.2949243467","2419.6912653999998","4279548.7230899967","10354326.961649999","40.876659999999994","6073282.326510001","1455.03539","4279548.7230899967","27900.601166744997","27900.601166744997","2968972.9626871999","1.56408E-2","2968657.9182847999","315.02876160000005","2798.0760766000003","0","2148.4489627999997","649.62711380000007","40611609.090896741","34508930.251169994","-64896284.959782019"
2014-04-01,"44933133.215966783","99696557.957112178","-38644746.607878737","6168352.4547434002","19239501.875688601","19239501.875620004","6.86E-5","-3047528.712321464","44933133.215966776","30314577.332880002","14618555.883086771","35.977760799999992","10376351.140723772","1028.2619122000001","4241140.5026899986","11371539.728079999","35.962119999999992","7130300.2703800006","62.992889999999996","4241140.5026899986","31050.866901973","31050.866901973","3213167.2120282003","1.56408E-2","3212851.5544790002","315.64190839999998","2798.0760766000003","0","2148.4489627999997","649.62711380000007","41717167.927861981","34555717.83557","-65140840.121542178"
2014-05-01,"44710185.835211881","99749116.840714604","-39922868.134744726","6496292.3117375998","19120281.187308598","19120281.187239997","6.86E-5","-2492073.9951869994","44710185.835211888","30550862.265150003","14159323.570061883","46.258779400000002","10075001.343043484","1029.2150590000001","4083246.7531799972","11412084.191189999","46.243069999999996","7328727.8620500006","63.332890000000006","4083246.7531799972","30501.604304282999","30501.604304282999","2713939.6984910001","1.5709399999999998E-2","2713623.4277263996","316.25505520000002","2798.0760766000003","0","2148.4489627999997","649.62711380000007","41993448.060644291","34634109.01833","-65115007.822384596"
2014-06-01,"46248208.124989972","101588719.09253618","-39064965.928607702","6179030.0244423999","19232397.912668601","19232397.912599999","6.86E-5","-3222177.1507123001","46248208.124989979","31016997.829300001","15231210.295689978","38.579109400000007","10966507.362060577","1002.8857800000002","4263661.4687400013","12412856.090530002","38.563400000000001","8149092.3854999999","63.672889999999995","4263661.4687400013","30664.730393974598","30664.730393974598","2784891.3986894004","1.5709399999999998E-2","2784601.7972038002","289.58577620000005","2798.0760766000003","0","2148.4489627999997","649.62711380000007","43460518.650223978","35280659.298040003","-66308059.794496179"
2014-07-01,"45999454.656780101","102031406.32493201","-41939025.653691001","6781553.5444729999","18066131.8753586","18066131.875289999","6.86E-5","-2808347.6835753061","45999454.656780101","31008182.134149998","14991272.522630105","95.648680799999994","10652276.200938102","2389.8782911999997","4336510.7947200015","12531389.397500001","95.633040000000008","8193326.6168499999","1456.3528899999999","4336510.7947200015","36780.62468770241","36780.62468770241","2420304.4243658003","1.56408E-2","2420020.5104376003","283.89828739999996","2798.0760766000003","0","2148.4489627999997","649.62711380000007","43576352.156337701","35344692.92887","-66686713.396061994"
2014-08-01,"47132791.285223559","105610887.3750364","-44207526.102950044","5950919.2702682","17775785.80026","17775785.800259996","0","-2445703.4568709955","47132791.285223573","31293199.733649995","15839591.551573576","42.190289399999997","11496719.754302977","998.21829119999995","4341831.3886899985","13344997.82099","42.174579999999999","9003059.5648299996","64.692890000000006","4341831.3886899985","36985.641977975203","36985.641977975203","2454810.0125289997","1.5709399999999998E-2","2454526.0985321999","283.89828739999996","2798.0760766000003","0","2148.4489627999997","649.62711380000007","44675183.196617968","35635031.122339994","-69975856.25269641"
2014-09-01,"48305382.13672471","104764912.03687602","-42349181.198990591","5297125.7624687999","18428141.046080001","18428141.046080001","0","-979333.41754952073","48305382.136724718","31388003.264030006","16917378.872694705","36.2768394","12284047.417897305","999.17143800000008","4632296.0065199994","14502469.10558","36.261129999999994","9870071.80504","65.032889999999995","4632296.0065199994","37197.754584304806","37197.754584304806","2374913.9364538002","1.5709399999999998E-2","2374629.4093102003","284.5114342","2798.0760766000003","0","2148.4489627999997","649.62711380000007","45927670.124194309","36020299.270550005","-68744612.76632601"
2014-10-01,"51843439.063143305","105552974.55737442","-40838065.709731817","5804715.9763082005","18042493.25358","18042493.253579997","0","-633692.50722748786","51843439.06314332","31935587.076809999","19907851.986333322","36.577387999999999","15205266.169630516","1219.6445848000001","4701329.5947300009","17248498.108180001","36.561610000000002","12547066.578949999","65.372889999999998","4701329.5947300009","37647.721315715615","37647.721315715615","2618908.0807610005","1.5778E-2","2618403.4204020002","504.64458100000007","2798.0760766000003","0","2148.4489627999997","649.62711380000007","49221732.906305708","36636916.67154","-68916057.885834426"
2014-11-01,"52751707.843056433","106174945.63310461","-40093649.966347881","5313323.9173336001","18176432.88462","18176432.884620003","0","-466478.85641388595","52751707.84305644","32282778.901520003","20468928.941536441","38.7268294","15086584.55771544","1220.5977316000001","5381085.0592599995","17340563.079859998","38.711120000000001","11959373.596589999","65.712890000000002","5381085.0592599995","37758.770433439611","37758.770433439611","3087809.0151664005","1.5709399999999998E-2","3087303.7417292004","505.2577278","2798.0760766000003","0","2148.4489627999997","649.62711380000007","49661100.751813434","37663863.960780002","-68511081.672324613"
2014-12-01,"61256800.381815322","103742696.92378622","-29328917.938571367","5371426.2612638008","18594715.551279999","18594715.551279999","0","66310.686616666615","61256800.381815322","36670596.130389996","24586204.251425326","35.978459400000006","19884234.564709526","1014.4872664000002","4700919.2209900022","21142619.850520004","35.96275","16441598.613890002","66.052890000000005","4700919.2209900022","37892.970468926404","37892.970468926404","3402893.3543598","1.5709399999999998E-2","3402594.5313877999","298.8072626","2798.0760766000003","0","2148.4489627999997","649.62711380000007","57851108.951378927","41371515.351379998","-62371181.572406225"
2015-01-01,"58118611.381420001","103497931.97396381","-31461852.360015273","5265640.0975251999","19617267.14872","19617267.148720004","0","434158.81866624579","58118611.381420001","34911155.650370002","23207455.731049996","37.089359399999999","17611533.479977392","1007.6195832000001","5594877.5421300009","19109790.884140003","37.073650000000001","13514810.215470001","66.052890000000005","5594877.5421300009","39544.341710393201","39544.341710393201","4055322.4291230002","1.5709399999999998E-2","4055030.4738342003","291.93957940000001","2798.0760766000003","0","2148.4489627999997","649.62711380000007","54060490.876220398","40506033.192500003","-62991898.781463817"
2015-02-01,"56149437.72597523","103884496.26793","-31891980.87247932","5265659.5482999999","21960568.127500001","21960568.127499998","0","851830.90972453728","56149437.725975208","33839186.080850005","22310251.645125203","38.478969399999997","16885398.866405807","1008.57273","5423805.7270199955","17379250.531609993","38.463259999999998","11955339.94844","66.392889999999994","5423805.7270199955","41731.647388008307","41731.647388008307","4886471.3900505994","1.5709399999999998E-2","4886178.8216150003","292.5527262","2798.0760766000003","0","2148.4489627999997","649.62711380000007","51260168.259848006","39262991.807870001","-64621504.460060008"
2015-03-01,"53168353.856128395","102677273.850032","-31100461.763368092","5231656.3400961999","25014515.034310002","25014515.034310002","0","1374400.4636782818","53168353.856128387","33144828.910799995","20023524.945328392","36.513810799999995","14855503.158101188","28848.026436400003","5139137.2469800003","14793147.488740001","36.498169999999995","9626066.6707000006","27907.072890000003","5139137.2469800003","41927.941192388404","41927.941192388404","5185651.4393193983","1.56408E-2","5185360.0972459987","291.32643260000009","2798.0760766000003","0","2148.4489627999997","649.62711380000007","47979904.340732381","38283966.157779999","-64393307.692251995"
2015-04-01,"52657881.866565511","101809080.74298641","-33126363.105549004","5740723.6455610003","22556011.424030002","22556011.424029998","0","790452.00759712234","52657881.866565526","32939508.605849996","19718373.260715533","36.608529400000002","14806513.23391973","1008.3664364000002","4910815.0518300012","14939320.542029999","36.592819999999996","10028401.48449","67.412890000000004","4910815.0518300012","41845.945945132","41845.945945132","4734408.6966637997","1.5709399999999998E-2","4734117.3545217998","291.32643260000009","2798.0760766000003","0","2148.4489627999997","649.62711380000007","47920675.093825132","37850323.657679997","-63958757.085306413"
2015-05-01,"52892309.27719935","100483061.15700999","-31763446.206964374","5242366.8963677995","22330803.909460001","22330803.909460001","0","1261131.3402459435","52892309.277199365","33434673.944849994","19457635.332349367","36.531557999999997","14735771.068763962","7960.0034974","4713867.7285300046","14870552.447340004","36.515779999999999","10149620.450139999","7027.7528899999998","4713867.7285300046","50005.866902161193","50005.866902161193","4534278.9420306012","1.5778E-2","4533996.302759001","282.62349360000007","2798.0760766000003","0","2148.4489627999997","649.62711380000007","48355232.25909216","38148541.673379995","-62334519.483629994"
2015-06-01,"55576847.90672905","100896457.61278723","-31746886.380987838","5285846.0909230001","19952264.63411","19952264.63411","0","1093695.2181166559","55576847.90672905","33398302.914220002","22178544.992509045","63.806769399999993","17216136.714382246","1000.3434974","4961344.1278599985","17223465.614419997","63.791059999999995","12261989.602610001","68.092889999999997","4961344.1278599985","50184.490572647403","50184.490572647403","4902096.8114397991","1.5709399999999998E-2","4901814.1722367993","282.62349360000007","2798.0760766000003","0","2148.4489627999997","649.62711380000007","50671953.019212648","38359647.04208","-62536810.570707224"
2015-07-01,"54704039.467584021","99374487.379992992","-33903953.379198723","5273057.6048540007","18442184.83636","18442184.836359996","0","2402632.6982957516","54704039.467584021","33224316.824609995","21479722.642974027","36.531599400000005","16316559.689960424","14921.2966442","5148205.1247700006","16299438.352880003","36.515889999999999","11137208.27933","13988.43289","5148205.1247700006","43320.300648624994","43320.300648624994","5134165.9133687988","1.5709399999999998E-2","5133882.6610189993","283.2366404","2798.0760766000003","0","2148.4489627999997","649.62711380000007","49567075.478138618","38372521.949379995","-61001965.430612996"
2015-08-01,"54681517.672292948","98459249.805970207","-34604179.077711254","5269571.9942731997","16355752.12535","16355752.125349998","0","1912627.075110795","54681517.672292948","32988557.994769994","21692959.677522946","36.536679399999997","16561163.131889349","14921.2966442","5116838.7123100013","17468749.092399999","36.520969999999991","12337885.426229998","13988.43289","5116838.7123100013","44278.8658869508","44278.8658869508","4177133.6431594002","1.5709399999999998E-2","4176850.3908095998","283.2366404","2798.0760766000003","0","2148.4489627999997","649.62711380000007","50501585.953056954","38105396.707079999","-60353853.098890208"
2015-09-01,"57953789.509191699","97595667.336274803","-33442229.593978196","5266104.5691131996","13306949.252700001","13306949.252700001","0","1841196.4504819028","57953789.509191714","32688028.515059996","25265760.994131725","40.293209399999995","20058406.219348323","1027.1866640000001","5206287.2949100025","20459154.512100004","40.277499999999996","15252757.826800002","69.112889999999993","5206287.2949100025","45015.626631324798","45015.626631324798","4758792.7793238005","1.5709399999999998E-2","4758484.3169542002","308.4466602","2798.0760766000003","0","2148.4489627999997","649.62711380000007","53192198.653791331","37894315.809969999","-59701351.526304796"
2015-10-01,"60037293.18046613","95814691.339371204","-31437801.849881683","5265186.1194958007","11275217.01956","11275217.01956","0","1670434.5910407994","60037293.180466123","33217098.091510009","26820195.088956114","36.537859400000002","21894615.242462713","1027.526664","4924515.7819700018","22502183.249279995","36.522150000000003","17577561.492269997","69.452889999999996","4924515.7819700018","45149.900785120808","45149.900785120808","4270063.8628144003","1.5709399999999998E-2","4269755.4004448","308.4466602","2798.0760766000003","0","2148.4489627999997","649.62711380000007","55764431.241575129","38141613.873480007","-57673077.465891197"
2015-11-01,"61589850.563890599","92805007.863160595","-29994733.169060737","5352816.5501878001","9453004.0146700013","9453004.0146699995","0","2879763.334272949","61589850.563890606","33019796.193630006","28570054.370260604","47.120590800000009","22940404.396965604","1020.0166442000001","5628582.8360599987","23892877.415150005","47.104950000000009","18264160.321250007","87.152889999999999","5628582.8360599987","45312.762339402398","45312.762339402398","4629066.1166946003","1.56408E-2","4628782.8644134002","283.2366404","2798.0760766000003","0","2148.4489627999997","649.62711380000007","56957986.37111941","38648379.029690005","-54156628.833470598"
2015-12-01,"71566553.777586818","89563474.436227396","-15862082.772082074","5214597.2507601995","10097451.315579999","10097451.315579999","0","2748016.178261295","71566553.777586818","37180572.122819997","34385981.65476682","45.817728000000002","28514375.248024616","129094.16314419999","5742466.4258700088","29493852.918660007","45.801949999999998","23623179.391449999","128161.29939000001","5742466.4258700088","63969.151128019199","63969.151128019199","4825361.5089021996","1.5778E-2","4825078.2564837998","283.2366404","2798.0760766000003","0","2148.4489627999997","649.62711380000007","66738394.192608029","42923038.548690006","-46640435.88753739"
