"MES","SEPU01","SEPU02","SEPU03","SEPU04","SEPU05","SEPU06","SEPU07","SEPU08","SEPU09","SEPU10","SEPU11"
2010-07-01,"534.71467878130613","2.8736911589685468","5095.6728876550533","2492.5402633277045","420.86663054032653","134.11808091106207","19869.18444666002","313.0345437550385","782.73304873502957","673.85556847097769","520.13878309393067"
2010-08-01,"520.51682754514331","3.5417312684595066","5287.3393484042626","2403.0551651957539","459.60714622726158","336.21268299793212","19913.578401261722","320.51508517145317","810.07198042040795","662.3198201948353","573.53726757967343"
2010-09-01,"563.56808191524738","3.4056583636481448","5383.7641172520043","2855.5008377685745","332.98439126599823","121.58809822611529","21230.665431366731","324.46555165939787","930.11087005503725","658.33058956134869","587.03447265163925"
2010-10-01,"449.59543073731959","4.1193978173087418","6134.3402718402231","2462.336964383539","497.86542576338496","112.14496770762433","17380.269028871335","333.09596506065054","959.78050606069633","818.07485473603617","594.70897214884121"
2010-11-01,"827.5","4.1201568860101716","6128.5925090709516","2350.429852111879","441.85950730525667","14.512007954823014","19013.534130816512","369.86372975294273","1023.4532877145508","1079.0425302143365","778.78945514083898"
2010-12-01,"703.86781609195396","4.7442952264910927","5868.4784794617326","2371.4375765412042","428.04534878982599","20.599954159162944","19293.648108684076","388.12265524595597","1103.9571887161414","1088.9534926514912","892.22769537544525"
2011-01-01,"774.31007751937989","4.1463361927228544","6788.4882020938394","2752.8943919636035","542.20211627374931","31.957378058366071","19830.405572394498","399.55808571925763","1232.6079563548594","835.33295432120622","654.71124029962277"
2011-02-01,"774.31007751937989","4.6177981616466699","7463.673492780993","2684.7301560047799","612.38873163333517","16.752797718021132","25881.264683592271","401.15994928616789","1370.2306669943202","903.28997604336212","891.48851292576489"
2011-03-01,,"3.670145149911817","6784.3121876988243","3157.8619589614209","641.20551167028975","30.001386339672717","24925.513790294423","388.41301099627185","1410.9560888550532","879.17148170134817","897.99128762131636"
2011-04-01,,"3.0000000000000004","6998.7405885675298","2856.9550475739916","612.47483208534743","18.256403542135047","13528.763975155463","392.75693148905822","1187.0609066512691","846.11685361155401","884.53966075586141"
2011-05-01,"736.71317829457359","7.4673714285714308","7295.8534608525115","3063.0141124162133","538.40391528408736","13.832247007998452","25022.21494476933","385.85325091908049","1186.4837552075594","1023.5563807451167","730.03877250092592"
2011-06-01,"736.71317829457359","6.0861817920885111","7688.5096556334447","3098.8918509685068","545.26702110219765","32.436070388560346","30480.811896485124","389.12135755235977","1237.6895048737495","1021.622515259363","727.98030421362546"
2011-07-01,"1199","6.1437300245371427","7469.3214214411773","3227.536160555971","348.77582959054524","26.550581400334153","30794.69265676567","370.22218979397974","1204.7077224441016","1143.8844580250955","740.33090414088849"
2011-08-01,"1015.7409240924094","5.6007576279201743","8089.9565249463276","3307.5685980331141","592.33543615329006","59.28115412607211","29784.550965968803","368.81466753680024","1187.5619808167869","1113.0475052527866","851.25218250847115"
2011-09-01,"1116.3919652551572","6.0747514377976772","8541.6437613800917","3169.4439034648817","429.28026901920663","43.821994765157001","26908.624056813111","380.01751983862647","1206.5493022277085","934.31482654241881","772.87944185547701"
2011-10-01,"1067.6297709923663","6.5239093848212821","9120.5617577407029","3091.7401891180789","483.3477619145649","48.098993453995973","23878.81314285714","350.53956226054754","1129.9881561974971","991.34224113906305","728.15244583924778"
2011-11-01,"1036.6184486373165","5.732741473619563","9334.5915060878142","3237.2371873617267","458.4497515773574","43.025328261851627","24051.870137906648","343.71700560012977","1172.0582074456161","894.32193465498358","724.15066184173781"
2011-12-01,"1053.956896551724","5.8073826760388414","8956.2647062581909","3632.02836224663","506.72510990407204","29.292082036122718","23683.200653713455","344.05423098930282","1169.6791396173874","891.13399626746548","652.70073793149629"
2012-01-01,"660.06079052024995","5.8970699302543936","9765.7353747961242","3753.187697420512","516.72541837145388","47.105057665909335","23605.481145113528","315.32448751914853","1110.6172298114898","1536.0229131650747","939.10826268058952"
2012-02-01,"613.61237774870733","5.2020372693578247","7978.0589456899179","3504.1345488518341","799.1833864903906","33.425214353341403","25285.255225267076","338.14845672631202","1146.3813414282549","1927.662317611479","849.82059906974143"
2012-03-01,"602.54440289787317","3.5451389067070354","7832.8080703413716","4377.5565250923273","664.12683500905712","17.794285143917396","28031.690519717933","338.34700028933696","1153.6040225090621","2158.5445948628312","800.53419828918118"
2012-04-01,"596.08401312705109","3.4518698605445239","7434.2462342198223","3833.6881512757764","846.21608376346978","22.240024814465926","23890.07703016244","383.7948819988668","1178.7503891812369","1829.9015316070877","717.43664671127055"
2012-05-01,"617.49351461165804","4.9442875159642421","7385.3290463169187","3623.0952339045029","735.12935681248473","21.407890985740327","28728.680682895989","406.88050403293613","1162.87543486254","2514.4040483765016","853.80754544567753"
2012-06-01,"540.41445178089828","3.4233938356164377","7153.3143259512126","3869.678388839342","625.01273757591582","47.557633500842144","28233.70974733714","420.99143421639468","1170.4162735548248","2940.4509374589452","779.37158668687584"
2012-07-01,"650.478690306472","4.6398492613897471","7164.4043166673382","3451.9267976672636","626.09535125386742","51.701772548205653","20899.995597088695","452.81080584753136","1152.8467167780568","2840.075822285467","954.14301206078665"
2012-08-01,"644.19917778337106","4.6380932069976444","6893.7587336521219","3392.1430243881559","573.81877946211557","44.492947800296086","23688.704025066279","482.58538266127448","1119.0214814082258","2592.1303973815629","841.37845860672019"
2012-09-01,"681.98743341073623","5.0975019201732872","6463.830652567679","4436.2541483479054","495.92753293162156","68.213167626763962","20193.117695609111","520.1757587423009","1094.0629012947043","1819.0298012948256","928.42853965814265"
2012-10-01,"538.70008051529794","4.7403175916481528","5738.3844810448718","3451.9086139438737","589.59306819018332","11.975150435270862","20731.607499220452","523.18701632497755","1130.6851970276098","1946.0849204556794","1033.2821921682676"
2012-11-01,"441.54150743235465","5.2400118870728072","5535.0135297675142","3698.4963140263326","511.14079229007672","60.069734881059134","21461.003231419349","507.77975868747507","1074.0864989454258","2029.8040242522402","1005.7656669653279"
2012-12-01,"456.13035824542504","4.4257028396447984","5139.0382596516602","3356.6797323189521","655.88761158523062","12.607301417750453","23114.916932124488","490.48823438311149","1142.9916614397459","2678.3866069404321","1011.3696441061588"
2013-01-01,"481.03717711171663","4.4621509159327104","5247.6892441409027","4646.5014237999239","481.76360310089643","47.280117135312871","43754.240026595726","478.14038992406353","1077.7998921962148","914.90671560414376","725.64520752481553"
2013-02-01,"464.45882713065049","4.6550870295251343","4951.9529800115288","3583.9796402544889","680.02236431199913","24.663334208059979","20543.613913043486","452.9780335111767","1130.2915524323273","796.87151597858588","675.80908861784974"
2013-03-01,"465.53501074201137","3.9144499971866744","5437.397122363227","3528.8749560685087","694.12797422192364","18.377083359795908","27456.941120280208","447.10497476794734","1011.9001239738747","840.07586982388682","683.57620209842719"
2013-04-01,"457.3492258248055","3.4817356042329419","5612.9518338036714","3692.1233015215307","655.14366898593164","53.564071791398604","29433.025933010096","427.9364625075018","950.34222709187634","887.84895166676006","642.71580645754523"
2013-05-01,"485.62972538606664","3.6134343121477159","5715.8994074736656","3228.2980302274996","707.63212285499253","22.916937068517694","32326.639472320756","422.32266724047048","959.57540200305664","1038.7613675985094","633.08708285174862"
2013-06-01,"515.67261123702724","3.3761990491939478","6495.3203472859968","3274.1470061402251","769.59164312641224","57.797056909946811","24514.800478378893","440.80291341245879","945.52484816201672","943.37027750191817","658.37513237382825"
2013-07-01,"565.06616806184525","4.1108555572230285","6799.4719579970933","2896.0123320621983","795.51566898742715","77.716211208309147","30122.280953877929","444.01783813202763","892.58966311908944","1111.7242226086057","701.15544829843827"
2013-08-01,"596.83961079723792","4.2065753616421819","7088.092161462293","2662.3436690014564","693.25430119561622","58.596217703396555","31936.041950947321","425.51942914332221","892.6733424360184","992.0117386254409","665.39757295626987"
2013-09-01,"512.2173077947707","4.32203118795608","7215.0795821025613","2685.6889160504661","712.81925254849546","55.938903290624317","28945.689586036078","434.30342706541228","841.1807597727809","1035.0915743052683","676.66186396365561"
2013-10-01,"528.49483096674976","4.4716695674247866","7348.3781101231798","2814.8554991791457","833.23273953409432","63.286526577119645","31457.59666564177","438.34592341287743","833.53078924364695","1045.6544339970787","719.99446944741373"
2013-11-01,"515.85583459578925","4.6300229785850489","7138.134967003356","2624.8994828053496","799.06959017298448","59.008282081072693","30507.608312214899","435.12792254725275","881.85462207509545","1093.0172213946778","700.11883965923778"
2013-12-01,"585.41967717828902","4.3905598765012712","7029.8963289696503","3094.2188485822207","760.49446793327149","25.014663933156651","22126.198394600022","452.1500104578667","881.06470308092582","1308.0388320625116","805.31280591644327"
2014-01-01,"489.38994628290999","3.9099403890540652","6871.0054843721364","2757.8911740948156","792.46774919557117","65.375308341312888","287.2307692296331","448.68015633817583","852.76183341939588","1031.1540971170782","721.55832181261337"
2014-02-01,"523.57617340489469","3.8110676101285836","5394.2109425563431","2799.8693138191634","875.47286359041118","56.382441405687011","17979.830965909099","455.01490807469366","887.49404395542717","1094.9991688922146","730.4243076146231"
2014-03-01,"519.23076923076928","3.5710203217965559","4876.6788119185458","2900.3389491149592","1192.5564234499907","49.909684924222361","25963.996973518293","447.72920411616991","802.61644148337666","1018.353066991554","759.11194884918359"
2014-04-01,"525","3.0862824783507938","5932.8108122341755","3699.4930154012054","822.81750415735985","22.396461025806389","24763.916404776872","451.19001613970153","817.66748574119492","1047.5349673955209","755.30818627292956"
2014-05-01,"609.096","4.0333064600454618","6345.1207623964892","3102.7735126380217","919.51191370243407","20.353866061032466","24471.943846358314","455.07065218694987","812.73547501317319","1276.4977333555755","715.53862414082425"
2014-06-01,,"3.8329399637656301","6722.5708481359907","3020.4808636129433","1005.0599076158891","60.608625954446175","25205.233987031472","457.36180864596503","809.64543189928247","1279.8675842041337","700.2693453074595"
2014-07-01,"1022.3100775193798","4.3677964888251175","6847.349365223653","3458.6085627339899","1002.4016023508784","84.599993059181017","24762.756573705192","441.70102756737089","808.57812156130944","1404.405787659309","737.28837825446089"
2014-08-01,"1028.3894907033143","5.0223011784621283","7151.9278045791261","3255.7048594793582","778.05411777699112","79.298728048454862","26268.654968824139","418.15015352459108","799.12678459587516","1286.4071900824456","736.41394601436423"
2014-09-01,"1034.6290967226219","5.098045524597449","7468.3088673084712","3507.352479929275","794.85004591861002","60.384579533082672","28970.250460269555","415.60142995994386","766.84768462127852","1088.0981320207939","707.20544612481729"
2014-10-01,"1128.0769230769233","5.8138547585065732","7570.9406478418141","3977.4740229804452","867.53756376443857","46.565217774177086","28978.05184485441","403.61366540839919","748.60408932249584","882.23812537920628","679.22409815081596"
2014-11-01,"1056.9776376146788","6.1674203315271496","7811.7848204099482","3674.590681934666","877.26976517363767","20.857642537977728","28143.175194061994","399.62006162963837","833.48108323180884","917.05165652964979","826.02661215506009"
2014-12-01,"1022.3100775193798","5.7191581863297305","7913.8123526103254","4308.8687087993403","732.52118414200743","41.362584888096556","29121.908766385764","423.41611735564533","791.24744341960934","782.45499665208877","737.43544896370247"
2015-01-01,"1229.2777777777778","5.3808667431329953","6918.8810718829573","3734.2480806999165","816.05036851024579","40.269061542222126","29793.930551181096","426.05684934572639","782.94275469638285","902.52338480757112","679.4586125261485"
2015-02-01,"1193","6.5361313665278509","7234.3455057341907","3715.3730983747214","989.28244741753315","50.64655412162201","29488.901312308168","386.96711386599873","737.82776317733283","980.9812618336606","735.08090571274181"
2015-03-01,,"4.9665976781804329","7456.5116049682465","3103.6124475527859","1145.9367391427966","40.802685577489477","28026.628218547201","363.65189087245949","689.12239663556625","1083.7856687122862","895.96118569173927"
2015-04-01,"646.55200000000002","2.6179557258501949","7588.4466387109915","2992.5998775722455","1086.3605724473421","30.156022977214946","29017.629916365284","350.29003773437029","657.00300170230616","963.83635912058423","659.27840044990364"
2015-05-01,,,"8086.9510216249873","3068.8609091668573","938.25882084087164","49.186010802365203","28321.705603306564","331.32527489704347","660.0081951872221","956.72590589931951","620.82782229847783"
2015-06-01,"987.62626262626259","4.8670239907021715","7337.6764534523381","2759.3734555367178","885.41857792354131","53.370861044709045","27687.946868475981","322.47649442946152","668.54417852367681","860.10618476758134","593.27002854894477"
2015-07-01,"1317.5","5.215956948676002","7941.3798162746061","3120.665092979727","972.58887004664757","59.145371145024995","26841.63379422529","325.03394829116394","682.37586341473275","790.02556638130773","558.86889379664001"
2015-08-01,"1073.5503875968991","4.4358489290003273","7935.023305611362","2316.9874872922678","878.21166477268764","78.338549796693101","26564.145840046411","320.72851302516148","648.22355181945898","827.66477207890455","598.91814918449938"
2015-09-01,"1063.4954097572697","6.7655059888910118","8029.869816497011","2338.7035469960852","789.19464892503527","43.755905552807675","26409.83692958398","319.02557853472962","640.32929885039573","597.17908899618362","563.69618637869064"
2015-10-01,"1098.1627906976744","5.3882397889409965","8034.7901996433775","2743.1875491409814","829.22142275829344","42.135335141893655","27240.83672630713","318.98432862600646","616.9525234532324","561.5034496725666","563.35989770123717"
2015-11-01,"1073.4601729399797","5.8234119957385158","7992.6885689416376","2471.0736865883391","780.31339158022797","51.022069593958598","25801.509171648166","312.96650369723579","613.8831535812252","651.83162418744598","563.6725444917729"
2015-12-01,"1064.420792079208","5.8846186499980684","7895.1823915813957","2062.9643039347711","773.4762751177492","30.425369164093102","24805.693791881691","293.1201485151762","641.66767390434347","664.14683887530487","565.08314482885419"
