"MES","AMOD01","AMOD02","AMOD03","AMOD04","AMOD05","AMOD06","AMOD07","AMOD08","AMOD09","AMOD10","AMOD11","AMOD12","AMOD13","AMOD14","AMOD15","AMOD16","AMOD17","AMOD18","AMOD19","AMOD20","AMOD21","AMOD22","AMOD23","AMOD24","AMOD25","AMOD26","AMOD27","AMOD28","AMOD29","AMOD30","AMOD31","AMOD32","AMOD33","AMOD34","AMOD35","AMOD36","AMOD37"
2013-10-01,"108649157.09345867","108899998.02198927","-250840.92853060001","-41204457.793829717","-23457585.298287317","10718532.344071275","-34176117.642358594","-33230913.812755726","-822043.40264859993","-123160.4269542712","-4924918.5590316001","0","-4924918.5590316001","-4924580.5149699999","-338.04406160000002","-17674606.327551201","0","-17674606.327551201","-17608901.0667358","-65705.260815400005","4852652.3910404015","10782451.81935","-5929799.4283095989","-5929799.4283095989","0","83175725.979136571","66058325.640299417","140368.26411715714","16778051.47005","198980.60466999997","-17953001.987642594","0","-223502.04505020002","-1269389.1185902953","395377.22750328109","-16855488.051505379","132667423.29112291"
2013-11-01,"108259859.10529085","108630627.22226025","-370768.11696940003","-40723994.787629507","-23383340.400494106","10718183.042293226","-34101523.442787334","-33139984.887120746","-842633.06110399996","-118905.49456259205","-5009246.5047515994","0","-5009246.5047515994","-5008908.4606899992","-338.04406160000002","-17385968.841037802","0","-17385968.841037802","-17340943.941737801","-45024.899300000005","5054560.9586540014","11164774.129220001","-6110213.170566","-6110213.170566","0","84860760.00658527","67616615.146284491","140054.73578077689","16905322.431930002","198767.69258999999","-18542231.563016586","0","-227314.62434380001","-1417674.4450484712","-1073888.1658437867","-15823354.327780528","133854392.76123002"
2013-12-01,"110339571.73666541","110538968.71563022","-199396.97896480002","-33561647.355953649","-19067213.307692245","11051168.937455313","-30118382.24514756","-29149144.44213507","-860378.31682980014","-108859.48618268965","-4798833.4388716007","0","-4798833.4388716007","-4798495.3948100004","-338.04406160000002","-15040875.767203599","0","-15040875.767203599","-14998294.9870978","-42580.780105799997","5345275.1578137986","12495927.498189999","-7150652.3403762002","-7150652.3403762002","0","85610908.527019545","68215022.380390629","139176.85643891222","17055230.24058","201479.04960999999","-19182602.108601317","0","-228335.09923440003","-1438293.9440188906","-1593973.1398718711","-15921999.925476158","143206230.79912996"
2014-01-01,"110760036.89226778","111032488.54703237","-272451.65476460004","-34748220.428349696","-21092052.443660893","11402261.075151697","-32494313.518812589","-31513055.135524694","-871365.91208200005","-109892.47120589527","-4865662.8968115998","0","-4865662.8968115998","-4865324.8527499996","-338.04406160000002","-14124996.6079544","0","-14124996.6079544","-14077983.5002078","-47013.107746599999","5334491.5200771959","12506276.750089997","-7171785.2300128015","-7171785.2300128015","0","84958780.204139099","67588843.350232944","138549.7997661517","17015388.545940001","215998.50819999998","-19265408.203587174","0","-228730.38132760001","-1419054.3803942471","-1661656.0638206974","-15955967.378044631","141705188.46447003"
2014-02-01,"111241942.40807758","111523785.15735139","-281842.7492738","-35295730.18557857","-21716509.07090937","11421435.579538099","-33137944.650447469","-32290339.343117703","-738301.20692959998","-109304.10040016533","-4928448.9497016007","0","-4928448.9497016007","-4928110.9056400005","-338.04406160000002","-14475602.155654","0","-14475602.155654","-14421538.8588298","-54063.296824199999","5824829.9906864017","12880063.202100001","-7055233.2114135996","-7055233.2114135996","0","85690727.966409922","68015884.834385648","137671.92042428697","17309601.209399998","227570.00219999999","-20198629.734008908","0","-232355.02633380005","-1402727.0065387599","-1567332.4988771826","-16996215.202259164","141438310.45490003"
2014-03-01,"112469905.24039203","112727513.62910223","-257608.38871019997","-36713526.184837975","-22405039.651107568","11372567.128160704","-33777606.779268272","-32891634.65028993","-775342.47740420012","-110629.65157414378","-5124079.0275116004","0","-5124079.0275116004","-5123740.9834500002","-338.04406160000002","-15102559.080212001","0","-15102559.080212001","-15045272.956597801","-57286.123614200005","5918151.5739932004","13184720.675550001","-7266569.1015568003","-7266569.1015568003","0","86698983.324437127","69022088.537869275","136668.62974787015","17323116.176079996","217109.98074","-19789320.7706412","0","-234827.82069120003","-1401156.0577467359","-1266066.7288534045","-16887270.163349859","142666041.60934997"
2014-04-01,"113326504.68713219","113523447.07110539","-196942.38397319996","-38421744.130971998","-23175083.157516994","11051096.473204188","-34226179.630721182","-33348432.917856716","-760835.57939479989","-116911.13346966395","-5179782.6791343996","0","-5179782.6791343996","-5179714.4973200001","-68.181814400000007","-15716316.288592001","0","-15716316.288592001","-15657213.031667801","-59103.256924199995","5649437.9942713976","13570352.314989997","-7920914.3207185995","-7920914.3207185995","0","88904325.462901309","71067189.512878031","135853.45607328147","17477405.105530001","223877.38841999997","-20285451.82034152","0","-234402.67402860007","-1396747.5896924855","-1495363.1530424878","-17158938.403577946","143523634.19871998"
2014-05-01,"113862198.68411462","114070316.89451182","-208118.21039719999","-39386852.870411001","-23200832.006671004","10840569.900369011","-34041401.907040015","-33349001.625046309","-572318.9846486001","-120081.29734510653","-5296535.2017844003","0","-5296535.2017844003","-5296467.0199700007","-68.181814400000007","-15708998.288380202","0","-15708998.288380202","-15670128.225946002","-38870.062434199994","4819512.6264246032","13882831.303490002","-9063318.6770653985","-9063318.6770653985","0","90630242.089639693","72602805.827032819","134850.16539686467","17645416.116840001","247169.98037","-20872850.079483315","0","-237720.44442100002","-1385022.1949263725","-2383905.887814045","-16866201.552321896","144232737.82385999"
2014-06-01,"115834827.28196618","116061094.52635118","-226267.24438500003","-38285168.942669027","-21903970.287165627","10940073.204912545","-32844043.492078174","-32026120.997472931","-705414.55513620004","-112507.93946904478","-5455192.6865344001","0","-5455192.6865344001","-5455124.5047200006","-68.181814400000007","-15875937.713415001","0","-15875937.713415001","-15832836.972950801","-43100.740464199996","4949931.7444460001","14468611.521400001","-9518679.7769540008","-9518679.7769540008","0","91583627.505806431","73428700.388478667","134599.34272776046","17765621.108130001","254706.66646999997","-22752743.276913606","0","-236744.52081780008","-1488273.983339377","-3247978.7984627225","-17779745.974293705","146380542.56818995"
2014-07-01,"117243793.126932","117465618.85582739","-221825.72889540001","-41183780.289329626","-24286140.823581629","10965900.376909805","-35252041.200491436","-34457053.285127215","-680840.06768820016","-114147.84767602707","-5513623.7301543998","0","-5513623.7301543998","-5513555.5483400002","-68.181814400000007","-16367784.290332001","0","-16367784.290332001","-16321422.147987802","-46362.142344200009","4983768.5547384005","14609434.154340001","-9625665.5996016003","-9625665.5996016003","0","92862735.731263325","84767303.806537434","133721.46338589577","7708924.0632000007","252786.39813999995","-22725908.538035691","0","-237095.70288880001","-1420622.8869573204","-3628132.726487726","-17440057.221701842","146196840.03083003"
2014-08-01,"120731885.3848564","120898190.76046601","-166305.37560960004","-43577667.07985238","-24467042.509879977","10845866.769221624","-35312909.279101603","-34576840.149324097","-622749.69063080009","-113319.43914670628","-5638375.6256243996","0","-5638375.6256243996","-5638307.4438100001","-68.181814400000007","-16153837.267352","0","-16153837.267352","-16103019.6905878","-50817.576764199992","2681588.3230039999","15007215.76949","-12325627.446486","-12325627.446486","0","93334530.742526904","85198456.62345922","133219.81804768735","7756454.1214299994","246400.17958999999","-23540135.104910955","0","-237556.93296400001","-1419102.2462002223","-4549396.3827350512","-17334079.54301168","146948613.94261998"
2014-09-01,"120170783.44049603","120415512.77198602","-244729.33149000004","-41719686.777761072","-22959399.769520875","10858016.555037867","-33817416.324558742","-33269762.675113704","-432177.4167074","-115476.23273763889","-5745386.3535643993","0","-5745386.3535643993","-5745318.1717499997","-68.181814400000007","-15854816.891612003","0","-15854816.891612003","-15802440.605017802","-52376.286594199999","2839916.2369362023","15244628.302240001","-12404712.065303799","-12404712.065303799","0","94302918.880575478","86137921.180321604","130084.53468388479","7802795.5471700002","232117.61840000001","-22489475.258990437","0","-169848.70097180002","-1515476.842125189","-4785353.6963939965","-16018796.019499451","150264540.28432"
2014-10-01,"120470527.67274442","120806343.85583103","-335816.18308659998","-40137881.281699233","-21767189.112847827","10928383.318283234","-32695572.431131061","-32193856.976782586","-378268.5558342","-123446.89851427372","-5791152.1471843999","0","-5791152.1471843999","-5791083.9653700003","-68.181814400000007","-15206940.550042002","0","-15206940.550042002","-15154929.708307801","-52010.841734200003","2627400.5283750016","15319146.849180002","-12691746.320805","-12691746.320805","0","95437467.380606934","87232050.789907664","128579.59866925955","7846904.543519998","229932.44850999999","-22288966.663922153","0","-170935.08217500002","-1513862.2364899109","-4662294.227958139","-15941875.117299102","153481147.10772994"
2014-11-01,"120587985.92569461","121017430.70940441","-429444.78370980005","-39392377.281738669","-21297087.670178272","10951154.746745119","-32248242.416923393","-31746278.189085506","-377360.56021020003","-124603.66762768914","-5888592.4031943996","0","-5888592.4031943996","-5888524.22138","-68.181814400000007","-14815790.350741997","0","-14815790.350741997","-14787322.633377798","-28467.717364199998","2609093.1423759982","15655317.421809999","-13046224.279434001","-13046224.279434001","0","97096945.110573784","88838017.12281093","127576.30799284272","7892541.9530500006","238809.72671999995","-21831532.464439735","0","-174361.19694020002","-1482931.774285424","-4357889.5838801824","-15816349.909333929","156461021.29008996"
2014-12-01,"118571600.51639621","119014862.55907381","-443262.04267760005","-29155768.359038051","-16993792.217931651","11042038.107827827","-28035830.325759478","-27492330.300439242","-426409.97639339999","-117090.04892683332","-5659961.5156343989","0","-5659961.5156343989","-5659893.3338199994","-68.181814400000007","-11780132.019612001","0","-11780132.019612001","-11754883.2947278","-25248.724884200001","5278117.3941400014","16382710.054470001","-11104592.660329999","-11104592.660329999","0","98597044.957418963","90395320.119808167","45164.294950795185","7922271.2780599995","234289.26459999997","-20077331.13427715","0","-177336.45364900006","-1483781.6469641104","-2651599.2653428223","-15764613.768321218","167935545.98049998"
2015-01-01,"117268018.59652381","117854947.76403761","-586929.16751379997","-31224232.438381948","-19124941.780514345","11330635.127350638","-30455576.907864984","-30291805.963696178","-44899.634792200006","-118871.30937660309","-5716325.8671443993","0","-5716325.8671443993","-5716257.6853299998","-68.181814400000007","-11578680.895782001","0","-11578680.895782001","-11548318.328927802","-30362.566854200002","5195716.1050587986","16396254.84419","-11200538.739131201","-10839826.652340202","-360712.08679099998","98415001.872608945","90206118.422348142","45164.294950795185","7932347.73893","231371.41637999998","-20367176.490100816","0","-177833.77318200006","-1440824.147614494","-3499484.7171994243","-15249033.852104897","164091611.54065001"
2015-02-01,"117577949.1225","118299833.8351","-721884.71259999997","-32026854.743741997","-19133331.516609799","10918311.981585752","-30051643.498195551","-29887702.840852741","-44886.562170400008","-119054.09517240837","-5769103.2606643997","0","-5769103.2606643997","-5769035.0788500002","-68.181814400000007","-11703213.041749801","0","-11703213.041749801","-11666272.660105601","-36940.381644200002","4578793.0752820019","16406447.632970002","-11827654.557688","-11596645.0451164","-231009.51257160003","99074776.797768816","90848143.041780785","43151.51827803468","7931934.2188900001","251548.01881999997","-20901333.385756806","0","-176951.76742740005","-1418064.8885778198","-4786831.6086799651","-14519485.121071622","163724537.79077005"
2015-03-01,"116611016.795542","117377638.41130601","-766621.61576399987","-31172374.895292871","-18920923.330535866","11433894.967955654","-30354818.298491523","-30189418.407389786","-43473.018694000013","-121926.87240773626","-5884436.0060743997","0","-5884436.0060743997","-5884367.8242600001","-68.181814400000007","-11757737.532473","0","-11757737.532473","-11717386.290878801","-40351.241594200001","5390721.9737903941","16971093.645579997","-11580371.671789603","-11374254.348015003","-206117.32377459999","100334303.12705943","92077327.0693914","43151.51827803468","7958140.8841600008","255683.65522999997","-22780926.586248547","0","-181477.49848480005","-1475961.6384351468","-6348231.6260482483","-14775255.823280349","162992018.44106001"
2015-04-01,"117006539.66413641","117719890.77799521","-713351.11385880003","-32994013.438598067","-20640007.17172486","11383871.468048181","-32023878.639773041","-31853569.978615247","-40529.713881600015","-129778.94727619462","-5930232.2280543996","0","-5930232.2280543996","-5930164.0462400001","-68.181814400000007","-12365283.981816201","0","-12365283.981816201","-12326310.089032801","-38973.892783400006","5941509.942997396","17243930.966239996","-11302421.0232426","-11110523.559267601","-191897.46397500002","102491166.63625152","94211329.832238033","43026.106943482577","7970031.58818","266779.10889000003","-22111821.24932988","0","-182554.16317900002","-1572334.4684368749","-5460724.379018819","-14896208.238695187","164391871.61246002"
2015-05-01,"116324044.43080001","117001160.0323002","-677115.60150019999","-30968063.963216573","-20069024.277106375","11432223.803735623","-31501248.080841996","-31182810.567389328","-185664.15383560001","-132773.35961707015","-6066626.429724399","0","-6066626.429724399","-6066558.2479099995","-68.181814400000007","-11343129.103354601","0","-11343129.103354601","-11325361.694431201","-17767.408923399998","6510715.846968798","17620473.429719999","-11109757.582751201","-10933615.965846801","-176141.6169044","104284661.22112666","95983601.781763181","43026.106943482577","7991443.1590800006","266590.17334000004","-21881280.875620097","0","-184295.33726960002","-1568534.3908793433","-5100166.4198724534","-15028284.727598699","167759360.81309"
2015-06-01,"116380326.79756723","117094295.73904803","-713968.94148079993","-30902336.961828209","-19564903.395311214","11482937.340439741","-31047840.735750955","-30881978.876812287","-39433.057083400003","-126428.80185526636","-6162712.327224399","0","-6162712.327224399","-6162644.1454099994","-68.181814400000007","-11903322.047778999","0","-11903322.047778999","-11880622.184611799","-22699.863167200001","6728600.8084864002","19244831.534560002","-12516230.726073602","-12224340.677245602","-291890.04882800003","105701563.19649667","97325175.760173172","43026.106943482577","8045028.5601400007","288332.76923999999","-19890741.769445695","0","-114196.15973740001","-1556206.5502354419","-2872570.8222223371","-15347768.237250514","171288811.26278999"
2015-07-01,"114991349.425513","115774511.1002554","-783161.67474240006","-33262882.033169046","-21571676.034712847","11370340.875678033","-32942016.91039088","-32765950.213592991","-47890.881883200003","-128175.81491468774","-6223815.4457143992","0","-6223815.4457143992","-6223747.2638999997","-68.181814400000007","-12572034.820084598","0","-12572034.820084598","-12543298.356917398","-28736.463167200003","7104644.2673427965","19606624.863299999","-12501980.595957203","-12335355.227442002","-166625.36851520001","107263239.98367214","98797250.203993216","42900.695608930473","8098353.9477900006","324735.13627999998","-17388196.729486048","0","-114497.52028500001","-1827047.5015081258","87146.568691337481","-15533798.276384261","171603510.64653003"
2015-08-01,"114925217.45052019","115711188.13800879","-785970.68748860003","-33837372.280822024","-22731579.889234625","11390670.591188543","-34122250.480423167","-33946741.127497733","-48057.012767000015","-127452.34015843429","-6313915.563474399","0","-6313915.563474399","-6313847.3816599995","-68.181814400000007","-12507334.634292599","0","-12507334.634292599","-12474000.421125399","-33334.213167200003","7715457.8061795998","19808052.851369999","-12092595.0451904","-11895410.949724","-197184.0954664","108712505.59327213","100241721.2656232","42900.695608930473","8148840.6802500011","279042.95179000002","-16689240.552720271","0","-114891.89401540002","-1814264.4330474066","970586.73948560655","-15730670.965143071","173111110.21025002"
2015-09-01,"113975220.70436481","114768379.69849381","-793158.994129","-32727418.499390855","-22132902.135867059","11374036.451392191","-33506938.587259252","-33337147.072206739","-39886.040461600009","-129905.47459091136","-6302591.4484343994","0","-6302591.4484343994","-6302523.2666199999","-68.181814400000007","-12370300.027371597","0","-12370300.027371597","-12332136.338204397","-38163.689167199998","8078375.1122822016","19974723.92193","-11896348.809647799","-11688556.613305999","-207792.19634180001","110016763.81437212","101466122.92039318","42900.695608930473","8202183.3916799994","305556.80669","-15483640.855256096","0","-119061.78031680001","-1798790.3677927956","2366154.0948516112","-15931942.80199811","175780925.16408998"
2015-10-01,"112094639.8002812","112756878.9950124","-662239.1947312","-30699191.243348431","-20879943.163625639","11452791.311443225","-32332734.475068863","-32149597.534386594","-45732.391907000005","-137404.54877527044","-6335218.4090743996","0","-6335218.4090743996","-6335150.2272600001","-68.181814400000007","-12080893.142513398","0","-12080893.142513398","-12041596.882546198","-39296.2599672","8596863.4718650021","20247225.311000001","-11650361.839134999","-11467843.960618598","-182517.8785164","111810333.7789807","103196235.64784631","42775.284274378369","8254243.7933999989","317079.05346000002","-15236783.569003455","0","-119328.58547759999","-1854591.9663143763","2868507.3788529169","-16131370.396064395","177968998.76691002"
2015-11-01,"109234224.56630059","109798025.57897279","-563801.01267219998","-29211126.086098485","-20283455.186346486","11412129.570272384","-31695584.756618869","-31460110.16241229","-95763.979530200013","-139710.61467637814","-6374288.3455743995","0","-6374288.3455743995","-6374220.1637599999","-68.181814400000007","-11711025.179311799","0","-11711025.179311799","-11692921.641204599","-18103.538107200002","9157642.6251342017","20680212.384070002","-11522569.7589358","-11353068.039617401","-169501.71931840002","113770861.18195248","105092741.52071629","42273.638936169969","8295071.2874400001","340774.73486000003","-13087144.763424568","0","-122628.4905628","-1841795.42139672","5152149.9542356655","-16274870.805700714","180706814.89873001"
2015-12-01,"107506018.3346674","108126077.353792","-620059.01912459999","-15224015.171375657","-9262949.9013562594","12109859.035638912","-21372808.936995171","-21186288.202583544","-55084.144828000004","-131436.58958362674","-6024071.535884399","0","-6024071.535884399","-6024003.3540699994","-68.181814400000007","-9464886.3643254023","0","-9464886.3643254023","-9447680.2386516016","-17206.125673799997","9527892.6301904041","20973925.247530002","-11446032.617339598","-11239492.322703399","-206540.29463620001","116244261.95975134","107252936.94742338","41771.993597961555","8325823.5404900014","623729.47823999997","-12642102.154273085","0","-123795.2675326","-1847293.1986007122","6924421.4882248528","-17595435.176364627","195884162.96876997"
