"MES","SIBC01","SIBC02","SIBC03","SIBC04","SIBC05","SIBC06","SIBC07","SIBC08","SIBC09","SIBC10","SIBC11"
2009-10-01,"8599.159561890001","8597.4485053600001","956.65410422000002","7364.8284953800003","261.87923950999999","14.08666625",,"-1.71105653",,,"-1.71105653"
2009-11-01,"8760.1666816599973","8760.4507211599976","1075.9668694699999","7404.5581806299997","265.63301605999999","14.292655",,"0.2840395",,,"0.2840395"
2009-12-01,"8580.1026587399992","8580.4910684999995","997.59173995000003","7311.34397128","257.69269602000003","13.86266125",,"0.38840975999999999",,,"0.38840975999999999"
2010-01-01,"8558.3675389799992","8558.3288466899994","992.29139912000005","7295.3734737699997","256.84932629999997","13.8146475",,"-3.8692289999999997E-2",,,"-3.8692289999999997E-2"
2010-02-01,"8523.5093558400004","8523.3947529800007","1006.7849565400001","7250.7818666100002","252.25477108000001","13.573158749999999",,"-0.11460286",,,"-0.11460286"
2010-03-01,"8447.3408166099998","8448.5276376500005","1005.56003742","7178.7952734","250.68640933","13.485917499999999",,"1.1868210400000001",,,"1.1868210400000001"
2010-04-01,"8440.2404837199992","8440.1718134499988","1064.50718205","7113.3867573099997","248.89126784000001","13.38660625",,"-6.8670270000000005E-2",,,"-6.8670270000000005E-2"
2010-05-01,"8455.6918912700003","8456.2789629199997","1107.5378683199999","7092.4722475400004","243.18416830999999","13.08467875",,"0.58707164999999994",,,"0.58707164999999994"
2010-06-01,"8537.3182219299997","8536.5356791499999","1130.3932377399999","7149.6847455500001","243.36582835999999","13.091867499999999",,"-0.78254277999999999",,,"-0.78254277999999999"
2010-07-01,"8616.870331959999","8617.2992107499995","1064.5398558100001","7288.1503695900001","251.1043416","13.50464375",,"0.42887879000000001",,,"0.42887879000000001"
2010-08-01,"8737.1759264900011","8738.4827982200004","1128.16293533","7347.9900149200002","248.93631922","13.39352875",,"1.3068717299999999",,,"1.3068717299999999"
2010-09-01,"9058.4650718199991","9058.4199185999987","1193.5504357499999","7594.97937766","256.11370893999998","13.776396249999999",,"-4.5153220000000001E-2",,,"-4.5153220000000001E-2"
2010-10-01,"9207.6847038899996","9207.4319018799997","1224.45722965","7709.9955617899996","259.04926544","13.929845",,"-0.25280201000000002",,,"-0.25280201000000002"
2010-11-01,"9273.5765204300005","9273.9714213700008","1246.17454929","7761.5879280299996","252.61812405000001","13.590820000000001",,"0.39490093999999998",,,"0.39490093999999998"
2010-12-01,"9729.6547296999997","9730.2042569299992","1596.18997059","7866.2239906499999","254.12252943999999","13.66776625",,"0.54952723000000003",,,"0.54952723000000003"
2011-01-01,"10016.12322931","10015.74371094","1519.8471980700001","8223.8082481799993","258.20510218999999","13.883162499999999",,"-0.37951836999999999",,,"-0.37951836999999999"
