"MES","FOGC01","FOGC02","FOGC03","FOGC04","FOGC05","FOGC06","FOGC07","FOGC08","FOGC09","FOGC10","FOGC11","FOGC12","FOGC13","FOGC14","FOGC15","FOGC16","FOGC17","FOGC18","FOGC19","FOGC20","FOGC21","FOGC22","FOGC23","FOGC24","FOGC25","FOGC26","FOGC27","FOGC28","FOGC29","FOGC30","FOGC31","FOGC32","FOGC33","FOGC34","FOGC35","FOGC36","FOGC37","FOGC38","FOGC39","FOGC40","FOGC41"
2008-11-01,"3239.3918805499998","3145.5522559999999","1544.7559019999999","1400.0620799999999","109.45360400000001","35.240217999999999","1352.855875","0","11.965887","82.899286000000004","153.07530600000001","93.839624549999996","2959.4319073500001","1891.08951935","766.91509199999996","235.252219","60.504531149999998","18.153997109999999","998.62772700000005","294.44724400000001","-188.36404690999998","1068.342388",,"1254.4627366499999","279.95997319999969","294.44724400000001","574.40721719999965","-279.95996584999995",,"209.40950415000003","336.20204625000002","0","-126.79254210000001","0","0","-489.36946999999998","-375.23043999999999","-97.365700000000004","-277.86473999999998","-114.026178","-0.11285200000000017"
2008-12-01,"3438.7319788499999","3326.382482","1641.771491","1494.8707669999999","113.611999","33.288724999999999","1265.3691920000001","0","17.395809","80.306329999999988","321.53966000000003","112.34949685000001","7512.6304750500003","5251.3345360500007","1635.8530150000001","570.32691199999999","97.676590200000007","31.339228909999999","2523.5025070000002","573.29677500000003","392.63628294","2261.2959390000001",,"-1924.9520540500007","-4073.8984962000004","573.29677500000003","-3500.6017212000006","4073.8984962000004",,"363.57327720000001","439.53047040000001","0","-75.957193200000006","0","0","3710.3252190000003","2593.5423970000002","-82.125600000000006","2675.667997","-99.785946999999993","1216.5687690000002"
2009-01-01,"3784.52453535","3706.8181140000002","1906.76729","1784.9695450000002","93.684506999999996","28.113237999999999","1458.6300919999999","0","12.333121","107.479737","221.60787400000001","77.706421349999999","3048.4831181899999","1999.4740341900001","779.307864","114.997429","21.495821530000001","92.566738189999995","613.39806599999997","295.96142700000001","377.70811547000005","1049.009084",,"1707.34407981","736.04141716000004","295.96142700000001","1032.00284416","-736.04141019000008",,"138.43516381000001","202.80385960000001","0","-64.368695790000004","0","0","-874.47657400000003","-427.32832300000001","-21.330300000000001","-405.99802299999999","-35.443131999999991","-411.70511900000002"
2009-02-01,"3035.5756603199998","2952.4494249999998","1275.086906","1175.4723220000001","70.801618000000005","28.812965999999999","1474.1190729999998","0","13.388488000000001","68.815885999999992","121.039072","83.126235320000006","2874.8505826300006","2198.3155546300004","920.7263210000001","239.57438300000001","20.539795420000001","78.528337640000004","623.53612999999996","323.59980300000001","315.41058756999996","676.53502800000001",,"754.13387036999939","160.72507768999913","323.59980300000001","484.32488068999913","-160.72507768999998",,"32.169498310000009","73.154548070000004","0","-39.591049759999997","0","-1.3939999999999999","-192.894576","-332.694478","-26.9604","-305.73407800000001","37.998649","101.801253"
2009-03-01,"3343.5794077899996","3155.3785719999996","1415.0819630000001","1303.3494310000001","82.195079000000007","29.537452999999999","1367.1604419999999","0","17.673629999999999","90.129280999999992","265.33325600000001","188.20083579000001","2893.0750671083001","2038.2920081083","880.97791000000007","248.58018899999999","37.47494382","23.86494845","648.01067599999999","336.39604800000001","199.3833408383","854.78305899999998",,"1117.0865638916996","450.50434068169943","336.39604800000001","786.9003886816995","-450.50434765170007",,"63.613503260000009","182.97925588000001","0","-119.04665905","0","-0.31909356999999999","-514.11785091170009","-866.89378499999998","-133.5607","-733.33308499999998","533.11485599999992","-180.3389219117"
2009-04-01,"5327.8861098500001","5188.7849699999997","1894.0164829999999","1774.1712969999999","81.639189999999999","38.205995999999999","932.14302899999996","0","15.226095000000001","209.10521800000001","2138.2941449999998","139.10113985000001","2519.0993833499997","1634.9886253499999","948.93470200000002","277.74719199999998","78.173198990000003","22.457242099999998","565.13841500000001","334.34374100000002","-257.46212473999998","884.11075800000003",,"3553.7963446499998","2808.7867265000004","334.34374100000002","3143.1304675000006","-2808.7867334699995",,"-77.734674469999987","158.31865009000001","0","-236.05332455999999","0","0","-2731.0520589999996","-2687.9944879999998","-115.0116","-2572.982888","557.15442900000005","-600.21199999999999"
2009-05-01,"3077.8398734400007","2987.2259720000006","1842.2815150000001","1726.2958550000001","82.994720999999998","32.990938999999997","919.18507599999998","0","17.422733999999998","85.575624000000005","122.76102299999999","90.613901439999992","3346.2287991800004","2302.6457411800002","845.83104000000003","397.77328299999999","45.942016180000003","107.75744498","669.91920900000002","340.364237","235.42274802","1043.5830579999999",,"684.58023082000045","-268.38892573999965","340.364237","71.975311260000353","268.38900474000008",,"94.268845740000003","203.81912374000001","0","-109.55027800000001","0","0","174.12015900000006","-517.01839499999994","-7.9208999999999996","-509.09749499999998","285.40178400000002","405.73676999999998"
2009-06-01,"2610.5805259499998","2507.7732549999996","1328.6120029999997","1196.6756049999999","89.458372999999995","42.478025000000002","947.12773700000002","0","25.217210000000001","91.441538000000008","115.37476700000001","102.80727095","3276.2170539700005","2096.2925919700006","1175.4779090000002","208.07027500000001","52.14197755","145.54252399999999","605.19241199999999","344.568667","-90.132505580000014","1179.9244619999999",,"411.48066302999905","-665.6365280200007","344.568667","-321.06786102000069","665.63653498999997",,"282.92879798999996","402.26439141999998","0","-119.33559343","0","0","382.70773700000001","302.964674","28.697500000000002","274.26717400000001","103.785888","-24.042825000000008"
2009-07-01,"4427.7189821100001","4341.5570070000003","3215.2811640000004","3071.7867370000004","98.581552000000002","44.912875","804.23835399999996","0","18.288266","89.621645999999998","214.127577","86.16197511","4143.6760061700006","2963.9342661700002","1037.5805270000001","241.58244500000001","25.266459099999999","222.95678000000001","1644.564339","334.69225899999998","-208.01628393000001","1179.7417399999999",,"1377.6227408300001","284.04297593999945","334.69225899999998","618.73523493999937","-284.04297594000002",,"245.22758706000002","297.85335928000001","0","-52.421342119999998","0","-0.2044301","-529.27056300000004","-402.846971","98.553399999999996","-501.40037100000001","12.905393","-139.32898499999999"
2009-08-01,"2841.6620607300001","2760.395653","1493.1949400000003","1351.1410270000001","92.617169000000004","49.436743999999997","964.69025199999999","0","18.842759000000001","82.418495000000007","201.24920700000001","81.266407729999997","3594.8638799099999","2400.49084791","910.05033200000003","182.22813600000001","29.23758175","166.80399","597.07584199999997","334.29513500000002","515.09496616000001","1194.373032",,"359.90480509000008","-753.2018191799998","334.29513500000002","-418.90668417999979","753.20181918000003",,"144.87280217999998","277.63909073999997","0","-132.76628855999999","0","0","608.32901700000002","360.36016499999999","53.4801","306.880065","175.673315","72.295536999999996"
2009-09-01,"2919.5766456000001","2744.8031860000001","1494.527869","1331.9665519999999","105.41116599999999","57.150151000000001","939.20904099999996","0","18.589613","150.40865299999999","142.06800999999999","174.7734596","3783.1324931699996","2536.0307551699998","1042.364742","217.00872200000001","36.673372909999998","168.37561299999999","851.33170800000005","326.69389000000001","220.27659726000002","1247.1017379999998",,"208.7724308300003","-863.55584756999951","326.69389000000001","-536.8619575699995","863.55585453999993",,"147.73529753999998","297.04345224999997","0","-149.30815471","0","0","715.82055699999989","736.67854199999999","49.871099999999998","686.80744200000004","-68.330224000000001","47.472238999999995"
2009-10-01,"2863.4804805200001","2660.2772629999999","1707.9877719999997","1523.8011279999998","120.995952","63.190691999999999","715.118787","0","19.594156000000002","103.406987","114.169561","203.20321752000001","3800.5878359000003","2370.5232269000003","1045.7420770000001","322.75195500000001","47.780994919999998","153.50463500000001","880.72664399999996","343.14105599999999","-79.983079020000019","1430.064609",,"289.75403609999967","-937.10735538000017","343.14105599999999","-593.96629938000024","937.10735537999994",,"146.29440337999998","383.50393244999998","0","-237.20952907","0","0","790.812952","1764.4071120000001","-20.239100000000001","1784.6462120000001","-19.951492999999999","-953.64266700000007"
2009-11-01,"2758.3043543800004","2661.3341570000002","1639.3569270000003","1446.2399420000002","123.92988699999999","69.187098000000006","782.72648900000002","0","23.460547999999999","96.857111000000003","118.933082","96.970197380000002","2690.6337083999997","1342.9944763999997","926.67023199999994","249.64494199999999","40.689145379999999","113.967733","575.61009799999999","342.657397","-563.58767397999998","1347.639232",,"1318.3396806000005","67.6706459800007","342.657397","410.3280429800007","-67.670645980000046",,"164.92529701999999","296.09971424999998","0","-131.17441722999999","0","0","-232.59594300000003","-255.52271500000001","-7.2141999999999999","-248.308515","-22.494046000000001","45.420817999999997"
2009-12-01,"2979.1139478699997","2804.4803059999999","1631.5740659999999","1430.0808829999999","136.573272","64.919910999999999","650.90448500000002","0","22.122208000000001","124.071872","375.80767500000002","174.63364186999999","6434.4988652899992","3915.1500572899995","1848.5808809999999","512.61160199999995","42.412213020000003","122.23114","990.21053299999994","656.77276199999994","399.10368827000002","2519.3488079999997",,"-1110.6697512899996","-3455.3849174199995","656.77276199999994","-2798.6121554199995","3455.3849104500005",,"499.17665844999999","590.21795508000002","0","-91.041296630000005","0","0","2956.2082520000004","2642.2355780000003","-4.5613000000000001","2646.7968780000001","-44.346753999999997","358.31942800000002"
2010-01-01,"2936.3418169999995","2809.2830959999997","1687.4499060000001","1533.791465","89.980013999999997","63.678426999999999","882.81624499999998","0","16.623412999999999","102.36382500000001","120.029707","127.05872099999999","2289.4896060000001","1583.2762930000001","863.70126400000004","117.390394","20.668585","201.00313600000001","580.737708","327.90957700000001","-200.224794","706.21331299999997",,"1226.0068029999995","646.85221099999944","327.90957700000001","974.76178799999946","-646.85221100000001",,"196.09214799999998","237.96939599999999","0","-41.877248000000002","0","0","-842.94435899999996","-419.48014999999998","80.240700000000004","-499.72084999999998","32.964912999999996","-456.42912200000001"
2010-02-01,"2549.5712280000002","2448.7950940000001","1358.41446","1229.7306139999998","78.061492000000001","50.622354000000001","885.59413700000005","0","19.955832999999998","83.112521999999998","101.718142","100.776134","3388.1417339999998","2431.4368829999999","997.89989800000001","205.28236899999999","19.270083","111.701983","531.17120299999999","336.47258399999998","566.11134700000002","956.70485099999996",,"17.35821100000021","-838.57050599999957","336.47258399999998","-502.09792199999958","838.57050600000002",,"235.08405900000002","296.42449900000003","0","-61.340440000000001","0","0","603.486447","295.60881899999998","13.364599999999999","282.24421899999999","408.15785","-100.28022200000001"
2010-03-01,"2931.0844299999994","2799.0699379999996","1571.939793","1386.7532609999998","116.412925","68.773606999999998","778.51600199999996","0","21.984082999999998","135.81767600000001","290.81238400000001","132.01449199999999","3501.7618249999996","2268.3548449999998","956.35981199999992","238.992423","28.847441","132.07568800000001","543.45241299999998","341.68265000000002","368.62706800000001","1233.40698",,"530.7150929999998","-570.67739500000016","341.68265000000002","-228.99474500000014","570.67740200000003",,"226.35545099999999","356.568016","0","-130.21256500000001","0","0","344.32195100000001","-86.468815000000006","-79.050700000000006","-7.4181150000000002","420.469401","10.321365"
2010-04-01,"4040.4178400000005","3904.5315910000004","2587.6108190000004","2422.4035510000003","104.639019","60.568249000000002","869.05648599999995","0","20.251453999999999","118.242875","309.369957","135.88624900000002","2136.368226","1288.3417980000002","957.54362000000003","295.81061699999998","37.366819","96.993916999999996","608.72401100000002","361.30228","-708.09718599999997","848.0264279999999",,"2616.1897930000005","1904.0496140000005","361.30228","2265.3518940000004","-1904.0496070000004",,"-64.568223999999987","179.370947","0","-243.93917099999999","0","0","-1839.4813830000003","-2123.5879760000003","-29.312999999999999","-2094.2749760000002","702.03919699999994","-417.93260399999997"
2010-05-01,"3561.7342120000003","3457.7970190000001","1836.5531050000002","1650.0046420000001","118.004507","68.543955999999994","1001.1612950000001","0","21.954568999999999","136.75823099999999","461.36981900000001","103.93719300000001","4097.6392080000005","2463.2055370000003","1199.0501020000002","241.066204","38.973564000000003","153.82677699999999","587.69626399999993","377.26036099999999","242.592626","1634.433671",,"994.59148199999981","-535.90499600000021","377.26036099999999","-158.64463500000022","535.90506099999993",,"168.06908999999996","282.94831599999998","0","-114.879226","0","0","367.83597099999997","12.053003","16.702999999999999","-4.6499969999999999","211.477396","144.30557200000001"
2010-06-01,"3029.8654419999998","2961.3836629999996","1564.4351280000001","1383.755602","115.562198","65.117328000000001","1082.7075439999999","0","23.078588","90.570318999999998","200.592084","68.481779000000003","2876.2024360000005","1914.4321820000002","937.57072200000005","220.83387200000001","36.901255999999997","117.999482","635.45433000000003","336.70827800000001","-34.327479999999994","961.77025400000002",,"1046.9514809999994","153.66300599999931","336.70827800000001","490.37128399999932","-153.66299900000001",,"360.85238700000002","531.65097300000002","0","-170.798586","0","0","-514.51538600000003","-723.42697500000008","12.612","-736.03897500000005","238.40870799999999","-29.497118999999998"
2010-07-01,"4198.1298509999997","4121.2145089999995","2851.1451480000001","2651.8738819999999","142.59231600000001","56.67895","1008.1550569999999","0","20.509402999999999","96.703615999999997","144.70128500000001","76.915341999999995","3970.2728079999997","3249.257971","1085.4489120000001","244.14035999999999","17.781441999999998","152.05876799999999","1339.2794220000001","367.29874599999999","410.54906699999998","721.01483699999994",,"871.95653799999945","227.85704299999998","367.29874599999999","595.15578899999991","-227.85704299999995",,"213.709034","248.461444","0","-34.752409999999998","0","0","-441.56607699999995","-1000.4857289999999","29.622599999999998","-1030.1083289999999","292.53204799999997","266.38760400000001"
2010-08-01,"3480.1425750000003","3390.8094420000002","1719.1478669999999","1526.86583","136.37381999999999","55.908217","1258.614427","0","18.985575999999998","102.236124","291.82544799999999","89.333133000000004","3133.739047","2309.1012030000002","999.35380199999997","199.15639899999999","20.210750000000001","154.181274","771.86019600000009","355.48656699999998","164.33878200000001","824.63784399999997",,"1081.708239","346.40352800000028","355.48656699999998","701.8900950000002","-346.40353499999998",,"251.27136300000001","354.67413099999999","0","-85.983345","0","-17.419422999999998","-597.67489799999998","-1002.7641990000001","25.937100000000001","-1028.7012990000001","311.83832699999999","93.250973999999999"
2010-09-01,"3566.1604889999994","3355.3963029999995","1803.2042089999998","1583.1267559999999","152.12057300000001","67.956879999999998","1249.17184","0","19.933350999999998","118.121391","164.96551199999999","210.764186","3474.9638530000002","2476.8239880000001","1088.6515010000001","240.84606600000001","30.514938999999998","162.585486","626.07019000000003","351.72504400000003","328.15580599999998","998.13986499999999",,"878.57231499999943","91.196635999999216","351.72504400000003","442.92167999999924","-91.196629000000058",,"95.305440999999973","381.800839","0","-269.07597500000003","0","-17.419422999999998","-186.50207000000003","-264.90170700000004","36.548999999999999","-301.45070700000002","14.801857","63.59778"
2010-10-01,"4134.0338849999989","3983.9253589999989","1949.9457089999999","1722.973718","149.691699","77.280292000000003","1277.9717529999998","0","19.955106000000001","235.88988700000002","500.16290400000003","150.10852599999998","3387.9219999999996","2322.6807049999998","1054.4756769999999","240.90822700000001","39.176752999999998","170.69228000000001","823.48502899999994","352.80830900000001","-6.0572609999999969","1065.241295",,"1661.2446539999992","746.11188499999935","352.80830900000001","1098.9201939999994","-746.1118919999999",,"-206.81901099999999","372.62615599999998","0","-579.44516699999997","0","0","-539.29288099999997","-694.56697399999996","53.930300000000003","-748.49727399999995","269.82828599999999","-114.554193"
2010-11-01,"3579.229687","3404.378541","1834.320995","1589.2881170000001","166.57221799999999","78.460660000000004","1279.992461","0","20.189451999999999","120.303601","149.57203200000001","174.851146","3801.1138350000001","2617.2283430000002","980.11371999999994","281.06727999999998","41.979875","130.03260299999999","983.46070000000009","337.02654899999999","200.57416499999999","1183.8854919999999",,"787.15019799999982","-221.8841480000001","337.02654899999999","115.14240099999989","221.88414800000004",,"215.52699700000005","505.04227200000003","0","-289.51527499999997","0","0","6.3571510000000018","0.97254099999999988","1.5109999999999999","-0.53845900000000002","89.979980999999995","-84.595371"
2010-12-01,"4412.145782999999","4283.3865129999995","2607.6616429999999","2351.3304760000001","174.916201","81.414966000000007","1252.776042","0","21.752237999999998","147.241478","253.95511199999999","128.75926999999999","6496.1019369999995","3949.6819209999999","1996.344576","464.35368599999998","40.013302000000003","143.14671000000001","1189.5385430000001","698.06875100000002","116.28510399999999","2546.420016",,"333.70459199999959","-2083.9561540000004","698.06875100000002","-1385.8874030000004","2083.9561539999995",,"960.26711899999987","1129.7910119999999","0","-169.52389299999999","0","0","1123.6890349999999","1097.249957","15.1282","1082.1217569999999","115.430316","-88.991237999999996"
2011-01-01,"3750.9574295599996","3670.8353199999997","2098.8539759999999","1858.671961","149.12940999999998","91.052605","1319.03088","0","18.565213","112.143136","122.242115","80.122109559999998","2751.2837816399997","2123.9963476399998","931.76702499999999","319.04038200000002","22.665919200000001","64.940595999999999","628.44151699999998","355.25896399999999","157.14090843999998","627.28743399999996",,"1546.8389723599998","999.67364791999989","355.25896399999999","1354.93261192","-999.67364791999989",,"154.11090608000001","217.70938527999999","0","-63.5984792","0","0","-1153.7845539999998","-1073.8858339999999","-58.588900000000002","-1015.296934","-125.38018500000001","45.481464999999986"
2011-02-01,"3590.2741401200001","3511.89372","1918.6103150000001","1689.727218","129.80166400000002","99.081433000000004","1206.044087","0","17.495144","83.781681000000006","285.96249299999999","78.380420119999997","2809.0230781200003","2024.7114791200001","980.57508599999994","191.370498","17.993704319999999","86.329319999999996","701.22492499999998","354.90363000000002","47.217945800000003","784.311599",,"1487.1822408799999","781.25106199999982","354.90363000000002","1136.1546919999998","-781.25105512000016",,"238.46304287999999","295.28073855999997","0","-56.81769568","0","0","-1019.7140980000001","-778.5975390000001","-24.879300000000001","-753.71823900000004","-171.99203500000002","-69.124524000000008"
2011-03-01,"3097.5215596399999","2932.7726709999997","1882.0033609999998","1643.6257019999998","154.49103700000001","83.886622000000003","494.07328200000006","0","20.121680999999999","97.741744999999995","438.83260200000001","164.74888864000002","3346.5070133600002","2447.2664813599999","1002.2813550000001","452.83921700000002","32.97233808","65.639011999999994","631.08380699999998","338.699682","262.45075228000002","899.24053200000003",,"485.50618963999977","-248.98545372000035","338.699682","89.714228279999645","248.98546059999978",,"179.60735360000001","405.77104112000001","0","-159.11592719999999","0","-67.047760319999995","69.378106999999773","920.82548599999984","-104.849","1025.6744859999999","-255.60736200000002","-595.84001699999999"
2011-04-01,"6162.0478791199994","6049.7656309999993","3792.6750679999996","3514.924548","170.10621099999997","107.64430900000001","1723.81834","0","123.010625","91.198195999999996","319.063402","112.28224812000001","4575.7048864399994","3853.1743164399995","1059.4428189999999","555.32378500000004","26.8615496","130.223737","2019.8298649999999","364.25187599999998","61.492560839999996","722.53057000000001",,"2196.5913145599998","1586.34299268","364.25187599999998","1950.59486868","-1586.3429926800002",,"340.18307231999989","592.75272271999995","0","-248.26477936000001","0","-4.3048710400000001","-1926.526065","-2043.799111","-29.0091","-2014.790011","192.823691","-75.550645000000017"
2011-05-01,"4605.5105727999999","4526.6343999999999","2956.9064739999999","2692.2308990000001","156.02131199999999","108.654263","1218.2838530000001","0","43.147114999999999","140.36175","167.93520799999999","78.876172799999992","3682.2799041999997","2152.5023101999996","1097.7619340000001","383.21959199999998","52.90550064","123.01457600000001","682.93018499999994","377.10323199999999","-187.32947744000001","1529.7775939999999",,"2374.1320898000004","923.23066860000017","377.10323199999999","1300.3339006000001","-923.23058959999992",,"43.578126399999995","172.54321039999999","0","-124.66021296","0","-4.3048710400000001","-966.80871599999989","-1830.703393","-62.664099999999998","-1768.039293","307.11514600000004","556.77953100000002"
2011-06-01,"3540.9318053199995","3454.5103469999995","1875.1689509999999","1613.9946789999999","160.59295","100.581322","1288.1394110000001","0","16.244447000000001","119.430806","155.52673200000001","86.421458319999999","4716.1383937999999","2778.6019088000003","1463.885612","369.12281999999999","35.329240319999997","66.608041999999998","904.84566100000006","403.00361199999998","-61.189466519999982","1937.5364849999999",,"675.90843819999918","-1175.2065884800004","403.00361199999998","-772.20297648000042","1175.2065884799999",,"452.30854447999997","638.51368735999995","0","-173.31958399999999","0","-12.88555888","722.89804399999991","775.44262099999992","-44.784700000000001","820.22732099999996","16.140447999999999","-68.685024999999996"
2011-07-01,"5739.2573836800002","5646.6715840000006","3917.961421","3629.7475589999999","180.68693399999998","107.526928","1265.1312359999999","0","100.58425800000001","155.14495099999999","207.849718","92.585799679999994","4149.6406428","2719.9175638000002","1186.8808270000002","266.84229699999997","21.754470560000001","90.172898000000004","864.319659","402.75737500000002","289.94741224000001","1429.7230789999999",,"2926.7540202000005","1589.6167408800002","402.75737500000002","1992.3741158800003","-1589.6167408800002",,"313.53965312000003","354.07808544","0","-40.538432319999998","0","0","-1903.1563940000001","-1070.2803020000001","-20.859400000000001","-1049.4209020000001","-13.472671999999999","-819.40341999999998"
2011-08-01,"4361.9582892400003","4224.5431600000002","2402.962121","2044.634123","233.43552199999999","124.892476","1427.910701","0","21.718503999999999","176.94713200000001","195.00470200000001","137.41512924","4798.4813957200004","2770.3628407200003","1148.688817","280.51408400000003","47.050544960000003","115.2492536","740.9105340000001","370.73333100000002","437.94960716000003","2028.118555",,"1454.1803192799998","-436.52310648000002","370.73333100000002","-65.789775480000003","436.52311335999991",,"879.35393535999992","980.87709359999997","0","-101.52315824","0","0","-442.83082200000001","-1155.644155","-13.94","-1141.7041549999999","-84.690950999999998","797.50428399999998"
2011-09-01,"4546.4305347999989","4365.0241929999993","2456.623889","2106.7408820000001","237.23342099999999","112.649586","1446.4698930000002","0","19.007698999999999","133.630968","309.29174399999999","181.40634180000001","4173.1889092799993","2610.3450302799997","1283.5558109999999","315.74804799999998","31.986915679999999","145.60079200000001","792.03959499999996","369.49575299999998","41.413868600000001","1562.843879",,"1754.6791627199996","373.24162551999962","369.49575299999998","742.73737851999954","-373.24163239999984",,"298.41996560000007","528.10837344000004","0","-229.68840784","0","0","-671.66159799999991","-523.12065999999993","18.770199999999999","-541.89085999999998","-137.134218","-11.40672"
2011-10-01,"4747.50259336","4646.7849040000001","2588.9817190000003","2271.2927550000004","229.48066399999999","88.208299999999994","1635.567869","0","18.515467000000001","264.74037299999998","138.97947600000001","100.71768936000001","4973.4864041199999","2854.0387931199998","1157.7750219999998","325.18913300000003","25.8273136","91.565062999999995","1205.340616","371.19229000000001","48.34164552","2119.4476110000001",,"1792.7461108800003","-225.98381075999987","371.19229000000001","145.20847924000014","225.98381075999998",,"572.75829376000002","759.34443039999996","0","-186.58613664000001","0","0","-346.77448300000003","-168.87366800000001","-33.745600000000003","-135.12806800000001","-142.77347799999998","-35.127336999999997"
2011-11-01,"4557.71830228","4458.796343","2563.1246020000003","2265.7569510000003","216.479331","80.888319999999993","1546.304412","0","17.781675","170.542205","161.04344900000001","98.921959279999996","6592.5128410799998","4794.0167830800001","1617.141762","647.48480600000005","40.93725216","129.30318399999999","2556.4091440000002","952.14702899999997","-197.25936507999998","1798.4960579999999",,"-335.22044008000012","-2034.7945387999998","952.14702899999997","-1082.6475097999999","2034.7945456799998",,"297.36846767999998","449.41231216","0","-131.85158799999999","0","-20.192256480000001","1737.426078","999.10983099999999","2.5285000000000002","996.58133099999998","-138.04408699999999","876.36033399999997"
2011-12-01,"5750.1559084399987","5615.988777999999","3476.4690669999995","3188.7256579999998","199.36429100000001","88.379118000000005","1583.6748230000001","0","27.371296999999998","175.512507","352.96108400000003","134.16713043999999","9790.08281532","5124.4564273200003","2603.2375730000003","894.85795099999996","33.583378400000001","135.51685599999999","1274.4600049999999","441.40746000000001","182.80066392000001","4665.6263879999997",,"491.53235067999867","-4039.9269068800013","441.40746000000001","-3598.5194468800014","4039.9269068800008",,"1268.2609268800002","1414.9902809600001","0","-146.72935408000001","0","0","2771.6659800000007","2971.2849970000002","-33.819000000000003","3005.1039970000002","-235.94565699999998","36.326639999999998"
2012-01-01,"5285.4096738799999","5228.7533210000001","2995.1133010000003","2744.3371950000001","181.65679299999999","69.119313000000005","1859.964948","0","15.655428000000001","139.903448","218.116196","56.65635288","3125.4207059722003","2071.1637599721998","264.21314699999999","142.585005","13.0841317824","110.030356","447.91480300000001","87.174717999999999","1093.3363171898","1054.2569460000002",,"3157.5895610278003","2159.9889679077996","87.174717999999999","2247.1636859077998","-2159.9889747678003",,"79.567310232199986","134.54203125999999","0","-54.974721027800001","0","0","-2239.5562850000001","-2396.7180330000001","-6.8287000000000004","-2389.8893330000001","-97.710320999999993","254.87206900000001"
2012-02-01,"4178.2878877799994","4121.4966319999994","2133.4875279999997","1897.032649","169.56709699999999","66.887782000000001","1642.1818880000001","0","13.857518000000001","129.249256","202.72044199999999","56.79125578","2834.42218254","2007.5164505400003","1156.6114660000001","220.41010900000001","23.371347719999999","128.972193","1136.2212810000001","369.06395800000001","-658.06994617999999","826.90573199999994",,"2113.9801814599991","1343.8657052399994","369.06395800000001","1712.9296632399994","-1343.8657052399999",,"2.4227187599999951","140.70521303999999","0","-69.969955720000002","0","-68.312538559999993","-1346.2884239999998","-943.69464500000004","17.6496","-961.344245","-124.044578","-278.54920099999993"
2012-03-01,"4696.5360836399996","4567.4630069999994","2629.3889520000002","2330.0906970000001","198.017718","101.280537","1567.563292","0","18.580727","179.78289599999999","172.14714000000001","129.07307663999998","4333.6599798593998","3231.9737028594","1217.1104990000001","279.87576899999999","27.218354566199999","149.824342","948.08941100000004","383.37929100000002","609.85532729319993","1101.686277",,"1335.4893041405994","362.87610378059981","383.37929100000002","746.25539478059977","-362.87609692059999",,"72.933337079400005","233.4534805932","0","-160.16918591379999","0","-0.35095759999999998","-435.80943400000001","-605.54081899999994","-63.787700000000001","-541.75311899999997","-74.366748999999999","244.09813399999999"
2012-04-01,"5876.5919366400003","5788.1317660000004","4602.6589460000005","4338.9652420000002","183.055296","80.638407999999998","812.31921299999999","0","13.924301","102.01299299999999","257.21631300000001","88.460170640000001","3000.8976982799995","2001.1194202799998","1017.640136","281.95749799999999","29.82023478","106.936854","1916.580921","380.55461000000003","-1351.8162235","999.778278",,"3787.0123457200007","2875.6942383600008","380.55461000000003","3256.2488483600009","-2875.6942383600003",,"-34.456243360000002","151.89351632","0","-186.34975968000001","0","0","-2841.2379950000004","-374.04783299999997","-17.400200000000002","-356.64763299999998","-150.28946299999998","-2316.9006990000003"
2012-05-01,"6991.721534119999","6894.8139399999991","4025.7025849999995","3727.6522639999998","212.33801099999999","85.712310000000002","2435.2642390000001","0","18.395423999999998","188.26991700000002","227.18177499999999","96.907594119999999","6467.0080933600002","5053.5090513600007","1704.8213059999998","338.35843499999999","47.088652099999997","59.910150000000002","1287.672562","464.49873700000001","1615.65794626","1413.4990419999999",,"1841.3048886399984","524.71344075999878","464.49873700000001","989.21217775999878","-524.71336861999998",,"107.82399138000001","251.06644402000001","0","-140.75913263999999","0","-2.48332","-632.53736000000004","-1733.368299","-74.857299999999995","-1658.5109990000001","-109.72274","1210.5536789999999"
2012-06-01,"4520.8950686999988","4435.6412109999992","2329.8360459999999","2086.7592049999998","174.301953","68.774888000000004","1765.7574100000002","0","21.144217000000001","135.10382900000002","183.79970900000001","85.253857699999998","4026.2280131999996","2663.7992071999997","1214.6930689999999","263.47688299999999","47.668459300000002","108.47540100000001","1252.284954","432.44861700000001","-222.79955910000001","1362.4288059999999",,"1771.8420037999995","494.66705549999915","432.44861700000001","927.11567249999916","-494.66704177999998",,"34.137946220000003","182.68841990000001","0","-148.55047368000001","0","0","-528.80498799999998","-369.57790899999998","-0.84540000000000004","-368.73250899999999","-219.03945299999998","59.812374000000005"
2012-07-01,"6924.1387145999997","6865.1249479999997","4877.840252","4597.8084739999995","199.63082","80.400958000000003","1611.4792750000001","0","23.469653000000001","156.42003699999998","195.91573099999999","59.013766599999997","6063.1778327179991","4431.7339747179994","1390.733375","325.11040700000001","23.8877994586","91.064289000000002","1937.0345169999998","408.47559000000001","663.90358725939996","1631.4438579999999",,"2433.3909732820002","860.96088188200065","408.47559000000001","1269.4364718820007","-860.96088188199997",,"217.493359118","256.39391316000001","0","-38.206687680000002","0","-0.69386636199999996","-1078.4542409999999","-1673.928038","-35.244399999999999","-1638.683638","-140.34221099999999","735.81600800000001"
