"MES","STCP01","STCP02","STCP03","STCP04","STCP05","STCP06","STCP07","STCP08","STCP09","STCP10","STCP11","STCP12","STCP13","STCP14","STCP15","STCP16","STCP17","STCP18","STCP19","STCP20","STCP21","STCP22","STCP23","STCP24","STCP25"
2009-07-01,"3.809733333333333","3.8675000000000002","-5.7766666666667188E-2","6.97","7.07","7.02","6.9992687036382577","7.0761876996115571","7.0377282016249074","2.9268703638257954E-2","6.1876996115568517E-3","1.7728201624907847E-2","1.9319521739130432","1.9327521739130438","1.9323521739130431","540.4204545454545","3.0110000000000001","3.0133999999999999","3.0122","3.0064500000000001","3.0103","3.008375","-4.550000000000054E-3","-3.0999999999998806E-3","-3.8249999999999673E-3"
2009-08-01,"3.839175","3.8425000000000002","-3.3250000000002444E-3","6.97","7.07","7.02","6.9985764240645949","7.0762987229195113","7.0374375734920527","2.8576424064595152E-2","6.2987229195110572E-3","1.7437573492053104E-2","1.8443809523809525","1.8451809523809526","1.8447809523809529","546.88428571428562","2.949523809523809","2.9518571428571434","2.9506904761904762","2.9565714285714293","2.9599047619047623","2.9582380952380958","7.0476190476203016E-3","8.0476190476188592E-3","7.5476190476195804E-3"
2009-09-01,"3.842368181818181","3.8405","1.8681818181809362E-3","6.97","7.07","7.02","6.9962816224954816","7.0757753905271521","7.0360285065113164","2.6281622495481827E-2","5.7753905271518136E-3","1.602850651131682E-2","1.8189952380952379","1.819795238095238","1.8193952380952383","549.07095238095235","2.9084090909090907","2.9105000000000003","2.9094545454545457","2.9109545454545454","2.9137727272727272","2.9123636363636365","2.5454545454546285E-3","3.2727272727268719E-3","2.9090909090907502E-3"
2009-10-01,"3.8262095238095242","3.8174999999999999","8.7095238095242777E-3","6.97","7.07","7.02","7.0017713878366674","7.0754715409261406","7.0386214643814036","3.1771387836667664E-2","5.4715409261403281E-3","1.8621464381403996E-2","1.7376190476190474","1.738419047619048","1.7380190476190474","545.83285714285716","2.8704999999999998","2.8729500000000003","2.8717250000000001","2.8634999999999993","2.8663499999999997","2.8649249999999995","-7.0000000000005613E-3","-6.6000000000006054E-3","-6.8000000000005834E-3"
2009-11-01,"3.8109499999999996","3.8005","1.0449999999999626E-2","6.97","7.07","7.02","7.008634888723372","7.0763394750095987","7.0424871818664858","3.8634888723372285E-2","6.3394750095984165E-3","2.2487181866486239E-2","1.7253599999999996","1.7261600000000001","1.7257600000000004","507.78142857142859","2.8832857142857145","2.8856190476190471","2.8844523809523808","2.8767619047619055","2.8795238095238092","2.8781428571428576","-6.5238095238089322E-3","-6.0952380952379315E-3","-6.3095238095234318E-3"
2009-12-01,"3.8070190476190482","3.8605","-5.3480952380951852E-2","6.97","7.07","7.02","7.0112583317032762","7.0755009296333817","7.043379630668329","4.1258331703276419E-2","5.5009296333814461E-3","2.3379630668329376E-2","1.7495136363636368","1.7503136363636365","1.7499136363636367","501.45","2.8765789473684209","2.8784736842105261","2.8775263157894733","2.8734210526315787","2.875631578947369","2.874526315789474","-3.1578947368422483E-3","-2.8421052631570909E-3","-2.9999999999996696E-3"
2010-01-01,"3.8041600000000004","3.8774999999999999","-7.3339999999999517E-2","6.97","7.07","7.02","7.0275983638980186","7.0761896839411422","7.05189402391958","5.7598363898018867E-2","6.1896839411419435E-3","3.1894023919580405E-2","1.7790200000000003","1.7798199999999995","1.77942","500.66","2.8553499999999996","2.8571","2.8562249999999998","2.8601000000000001","2.8621500000000002","2.8611250000000004","4.7500000000004761E-3","5.050000000000221E-3","4.9000000000003485E-3"
2010-02-01,"3.851235","3.9224999999999999","-7.1264999999999912E-2","6.97","7.07","7.02","7.0172678340034178","7.0754233678639284","7.0463456009336731","4.7267834003418052E-2","5.4233678639281635E-3","2.6345600933673552E-2","1.8408333333333333","1.8416333333333332","1.8412333333333335","532.55999999999995","2.8530500000000005","2.8544500000000004","2.8537500000000007","2.85","2.85195","2.850975","-3.0500000000004412E-3","-2.5000000000003908E-3","-2.775000000000416E-3"
2010-03-01,"3.8627409090909093","3.8824999999999998","-1.975909090909056E-2","6.97","7.07","7.02","7.0317806611426601","7.0752036811516721","7.0534921711471661","6.1780661142660342E-2","5.2036811516718018E-3","3.3492171147166516E-2","1.7850434782608695","1.7858434782608694","1.7854434782608697","523.16","2.8387391304347824","2.8400434782608701","2.8393913043478261","2.8341739130434784","2.8362608695652178","2.8352173913043481","-4.5652173913039995E-3","-3.7826086956522786E-3","-4.1739130434781391E-3"
2010-04-01,"3.8760699999999999","3.9154999999999998","-3.9429999999999854E-2","6.97","7.07","7.02","7.0301681385479009","7.0701997125159552","7.0501839255319281","6.0168138547901151E-2","1.9971251595496398E-4","3.0183925531928502E-2","1.7557699999999996","1.75657","1.7561700000000002","520.62","2.8391780538302283","2.8403354037267081","2.8397567287784682","2.8367701863354045","2.8387743271221533","2.8377722567287789","-2.407867494823801E-3","-1.5610766045548452E-3","-1.9844720496893231E-3"
2010-05-01,"3.9019736842105264","3.9624999999999999","-6.0526315789473539E-2","6.97","7.07","7.02","7.0295660594069549","7.0729084519167795","7.0512372556618672","5.9566059406955141E-2","2.9084519167792422E-3","3.1237255661867636E-2","1.8123904761904759","1.813190476190476","1.8127904761904761","533.21","2.8448095238095239","2.8459523809523808","2.8453809523809523","2.8443333333333332","2.8465714285714285","2.8454523809523806","-4.7619047619074095E-4","6.1904761904774119E-4","7.1428571428500121E-5"
2010-06-01,"3.9265238095238097","4.0075000000000003","-8.0976190476190535E-2","6.97","7.07","7.02","7.0307372638674908","7.0741688365680222","7.0524530502177569","6.0737263867491009E-2","4.1688365680219164E-3","3.2453050217757351E-2","1.8057285714285709","1.8065285714285717","1.8061285714285713","536.66999999999996","2.8374999999999999","2.8388499999999999","2.8381749999999997","2.8386500000000003","2.8407499999999999","2.8397000000000001","1.1500000000004285E-3","1.9000000000000128E-3","1.5250000000004427E-3"
2010-07-01,"3.9348238095238099","4.0265000000000004","-9.1676190476190467E-2","6.97","7.07","7.02","7.0347107713571297","7.0710176318445761","7.0528642016008529","6.4710771357129993E-2","1.017631844575817E-3","3.2864201600853349E-2","1.7688363636363638","1.769636363636363","1.7692363636363633","531.72","2.8223684210526319","2.8235263157894734","2.8229473684210529","2.8203157894736841","2.8222631578947377","2.8212894736842111","-2.0526315789477501E-3","-1.2631578947357447E-3","-1.6578947368417474E-3"
2010-08-01,"3.9376095238095234","4.0054999999999996","-6.7890476190476168E-2","6.97","7.07","7.02","7.0310424525384452","7.0723599000983572","7.0517011763184012","6.1042452538445424E-2","2.3599000983569596E-3","3.1701176318401636E-2","1.7552000000000001","1.756","1.7556","509.32","2.8012333333333332","2.8027619047619048","2.8018476190476189","2.8015238095238097","2.8025238095238092","2.8020238095238095","2.9047619047650741E-4","-2.3809523809559252E-4","1.7619047619055195E-4"
2010-09-01,"3.9518909090909102","4.0274999999999999","-7.5609090909089627E-2","6.97","7.07","7.02","7.0346319873911636","7.0696600571131647","7.0521460222521641","6.4631987391163825E-2","-3.3994288683558693E-4","3.2146022252164563E-2","1.6934","1.6941999999999999","1.6938","493.93","2.7901818181818174","2.7910909090909084","2.7906363636363629","2.7875681818181812","2.7909393939393943","2.7892537878787875","-2.613636363636207E-3","-1.5151515151412553E-4","-1.3825757575753883E-3"
2010-10-01,"3.9569999999999999","4.0325000000000006","-7.5500000000000789E-2","6.97","7.07","7.02","7.0381529352131613","7.0708919511120216","7.0545224431625915","6.815293521316157E-2","8.9195111202133859E-4","3.4522443162591898E-2","1.7005999999999999","1.7014","1.7010000000000001","484.04","2.7909000000000006","2.7920499999999997","2.7914750000000002","2.7872166666666667","2.7892333333333341","2.7882250000000006","-3.6833333333339269E-3","-2.8166666666655793E-3","-3.249999999999531E-3"
2010-11-01,"3.9676","4.0625","-9.4899999999999984E-2","6.9676666666666689","7.067666666666665","7.0176666666666669","7.0019896315416581","7.0658580895747001","7.0339238605581791","3.4322964874989204E-2","-1.8085770919649136E-3","1.6257193891512145E-2","1.7153","1.7161","1.7157","482.32","2.8050476190476186","2.806142857142857","2.805595238095238","2.8002857142857143","2.8022460317460323","2.8012658730158733","-4.7619047619043009E-3","-3.8968253968247879E-3","-4.3293650793647664E-3"
2010-12-01,"3.9776249999999997","4.1054999999999993","-0.12787499999999952","6.9477419354838705","7.0477419354838675","6.9977419354838695","6.9414382778866219","7.0344843879096555","6.9879613328981387","-6.303657597248602E-3","-1.3257547574212047E-2","-9.7806025857307688E-3","1.6654","1.6661999999999999","1.6657999999999999","474.78","2.8149999999999999","2.8163499999999995","2.8156749999999997","2.8155250000000001","2.817416666666666","2.8164708333333328","5.2500000000010871E-4","1.0666666666665492E-3","7.9583333333310691E-4"
2011-01-01,"3.9813000000000001","4.1325000000000003","-0.15120000000000022","6.9399999999999986","7.0399999999999983","6.9899999999999984","6.9616942492886427","7.0309955229390253","6.9963448861138335","2.1694249288644052E-2","-9.0044770609729596E-3","6.344886113835102E-3","1.6726000000000001","1.6734","1.673","489.44","2.7862857142857145","2.7878095238095235","2.7870476190476188","2.7943095238095235","2.7962142857142855","2.7952619047619045","8.023809523808989E-3","8.4047619047620259E-3","8.2142857142857295E-3"
2011-02-01,"4.0220000000000002","4.1504999999999992","-0.12849999999999895","6.926428571428568","7.0264285714285748","6.9764285714285714","6.9625820826004112","7.0240302045902698","6.9933061435953405","3.6153511171843178E-2","-2.3983668383049661E-3","1.6877572166769106E-2","1.6604000000000001","1.6612","1.6608000000000001","475.69","2.7698999999999998","2.7711500000000004","2.7705250000000001","2.7651583333333334","2.7671916666666667","2.7661750000000001","-4.741666666666422E-3","-3.9583333333337301E-3","-4.350000000000076E-3"
2011-03-01,"4.0372000000000003","4.1555","-0.11829999999999963","6.9070967741935521","7.0070967741935473","6.9570967741935501","6.9353240652758661","7.0024332226577695","6.9688786439668178","2.8227291082314032E-2","-4.663551535777799E-3","1.1781869773267672E-2","1.6278999999999999","1.6287","1.6282999999999999","479.65","2.7789130434782607","2.7798695652173908","2.7793913043478256","2.774426086956522","2.7764130434782608","2.7754195652173914","-4.4869565217386942E-3","-3.4565217391300251E-3","-3.9717391304341376E-3"
2011-04-01,"4.0655000000000001","4.3025000000000002","-0.2370000000000001","6.8926666666666607","6.9926666666666684","6.9426666666666641","6.9135467265660973","6.9827720592869458","6.948159392926522","2.0880059899436532E-2","-9.8946073797225864E-3","5.4927262598578608E-3","1.5725","1.5732999999999999","1.5729","471.32","2.8149999999999999","2.816263157894737","2.8156315789473685","2.8152105263157896","2.8171052631578948","2.8161578947368424","2.1052631578966086E-4","8.4210526315775525E-4","5.263157894739301E-4"
2011-05-01,"4.0838999999999999","4.2955000000000005","-0.21160000000000068","6.89","6.99","6.9399999999999995","6.8959283602739507","6.9770772795462204","6.9365028199100855","5.9283602739510499E-3","-1.2922720453779846E-2","-3.4971800899139538E-3","1.5790999999999999","1.5799000000000001","1.5794999999999999","467.73","2.7743333333333333","2.7755714285714288","2.7749523809523811","2.7856339869281044","2.7877296626984127","2.7866818248132583","1.130065359477106E-2","1.2158234126983913E-2","1.1729443860877264E-2"
2011-06-01,"4.0960000000000001","4.2705000000000002","-0.1745000000000001","6.8809999999999976","6.9809999999999972","6.9309999999999974","6.8837985279602742","6.9630697460133373","6.9234341369868062","2.7985279602766866E-3","-1.7930253986659928E-2","-7.5658630131911764E-3","1.5603","1.5610999999999999","1.5607","469.41","2.7634285714285718","2.7647142857142857","2.7640714285714285","2.7663412698412699","2.7686373015873018","2.7674892857142859","2.9126984126981448E-3","3.9230158730161335E-3","3.4178571428573612E-3"
2011-07-01,"4.1276000000000002","4.3375000000000004","-0.2099000000000002","6.8761290322580653","6.9761290322580658","6.926129032258066","6.8720159471561768","6.9538057674100653","6.912910857283121","-4.1130851018884584E-3","-2.2323264848000512E-2","-1.321817497494493E-2","1.5555000000000001","1.5563","1.5559000000000001","462.94","2.7407368421052629","2.7418947368421054","2.7413157894736839","2.744061403508772","2.7460175438596495","2.7450394736842108","3.3245614035091187E-3","4.1228070175440834E-3","3.7236842105268231E-3"
2011-08-01,"4.1680000000000001","4.4275000000000002","-0.25950000000000006","6.8700000000000019","6.97","6.9200000000000008","6.864706421210486","6.9354861711253228","6.900096296167904","-5.2935787895158626E-3","-3.4513828874676911E-2","-1.9903703832096831E-2","1.5864","1.5871999999999999","1.5868","466.79","2.7387619047619052","2.7399999999999998","2.7393809523809525","2.734230158730159","2.7362301587301592","2.7352301587301593","-4.5317460317462199E-3","-3.7698412698405903E-3","-4.1507936507931831E-3"
2011-09-01,"4.2042000000000002","4.4305000000000003","-0.22630000000000017","6.8700000000000019","6.97","6.9200000000000008","6.866020045077736","6.9387071200029169","6.9023635825403264","-3.9799549222658825E-3","-3.1292879997082856E-2","-1.7636417459674369E-2","1.8535999999999999","1.8544","1.8540000000000001","483.69","2.743363636363636","2.7443181818181817","2.7438409090909088","2.7359015151515158","2.7380984848484844","2.7370000000000001","-7.4621212121201985E-3","-6.2196969696972637E-3","-6.8409090909087311E-3"
2011-10-01,"4.2221249999999992","4.4855","-0.2633750000000008","6.87","6.97","6.92","6.8661547216426637","6.9385212016960747","6.9023379616693692","-3.8452783573363902E-3","-3.1478798303925082E-2","-1.7662038330630736E-2","1.6878","1.6884999999999999","1.6881499999999998","511.74","2.7312500000000002","2.7324000000000002","2.7318250000000002","2.7370166666666664","2.7389000000000001","2.7379583333333333","5.7666666666662536E-3","6.4999999999999503E-3","6.1333333333331019E-3"
2011-11-01,"4.2601142857142849","4.68","-0.41988571428571486","6.8603333333333385","6.9603333333333346","6.9103333333333365","6.8572902422563917","6.9243110641140664","6.8908006531852291","-3.04309107694678E-3","-3.602226921926821E-2","-1.9532680148107495E-2","1.8102","1.8109","1.8105500000000001","508.44","2.7042857142857142","2.7056190476190483","2.7049523809523812","2.7038571428571423","2.7057380952380954","2.7047976190476186","-4.285714285718889E-4","1.1904761904713013E-4","-1.5476190476260143E-4"
2011-12-01,"4.2887894736842105","4.7350000000000003","-0.44621052631578983","6.86","6.96","6.91","6.8621176404174822","6.9305882281869042","6.8963529343021932","2.1176404174818586E-3","-2.9411771813095733E-2","-1.3647065697806937E-2","1.8751","1.8757999999999999","1.8754499999999998","517.16999999999996","2.6956315789473688","2.6968947368421055","2.6962631578947374","2.6933771929824566","2.6953070175438598","2.694342105263158","-2.2543859649122311E-3","-1.5877192982456378E-3","-1.9210526315793786E-3"
2012-01-01,"4.3206238095238101","4.7850000000000001","-0.46437619047619005","6.86","6.96","6.91","6.8901565701161553","6.9513825617271472","6.9207695659216508","3.0156570116155024E-2","-8.6174382728527732E-3","1.0769565921650681E-2","1.7384999999999999","1.7391000000000001","1.7387999999999999","501.34","2.6920000000000002","2.6933181818181819","2.6926590909090908","2.6924696969696971","2.6943333333333328","2.6934015151515149","4.6969696969689778E-4","1.0151515151508583E-3","7.424242424241001E-4"
2012-02-01,"4.3462944444444442","4.7149999999999999","-0.36870555555555562","6.86","6.96","6.91","6.8862579656576735","6.950376010508716","6.9183169880831947","2.6257965657673132E-2","-9.6239894912839574E-3","8.3169880831945875E-3","1.7085999999999999","1.7092000000000001","1.7088999999999999","481.49","2.6828095238095235","2.6842380952380953","2.6835238095238094","2.6802063492063493","2.6821587301587302","2.6811825396825397","-2.6031746031742742E-3","-2.0793650793651253E-3","-2.3412698412696997E-3"
2012-03-01,"4.3563136363636357","4.9249999999999998","-0.56868636363636416","6.86","6.96","6.91","6.8967426252070574","6.9586810051876551","6.9277118151973562","3.6742625207057067E-2","-1.3189948123448758E-3","1.7711815197356096E-2","1.8214999999999999","1.8221000000000001","1.8218000000000001","485.4","2.6704090909090903","2.6715909090909089","2.6709999999999994","2.6703712121212129","2.6721439393939401","2.6712575757575765","-3.7878787877421161E-5","5.5303030303122114E-4","2.5757575757712203E-4"
2012-04-01,"4.3978000000000002","5.08","-0.68219999999999992","6.86","6.96","6.91","6.9016308303800544","6.9590281638120954","6.9303294970960749","4.1630830380054107E-2","-9.7183618790452897E-4","2.0329497096074789E-2","1.8846000000000001","1.8852","1.8849","486","2.6563888888888894","2.6576666666666666","2.657027777777778","2.6587745098039219","2.6605980392156861","2.659686274509804","2.3856209150325824E-3","2.9313725490194287E-3","2.6584967320260056E-3"
2012-05-01,"4.4503761904761907","5.91","-1.4596238095238094","6.86","6.96","6.91","6.9104978492389186","6.9601466448336353","6.935322247036277","5.0497849238918313E-2","1.4664483363535652E-4","2.5322247036276835E-2","2.0217000000000001","2.0223","2.0220000000000002","497.09","2.6685909090909088","2.6699545454545461","2.6692727272727277","2.6604393939393942","2.662522727272727","2.6614810606060608","-8.1515151515145767E-3","-7.4318181818191498E-3","-7.7916666666668633E-3"
2012-06-01,"4.4977549999999997","5.9399999999999995","-1.4422449999999998","6.86","6.96","6.91","6.9103826339372638","6.9617193243059159","6.9360509791215899","5.0382633937263499E-2","1.7193243059159258E-3","2.6050979121589712E-2","2.0207000000000002","2.0213000000000001","2.0209999999999999","505.63","2.6700000000000004","2.6711499999999999","2.6705750000000004","2.6695499999999996","2.6715083333333332","2.6705291666666664","-4.500000000007276E-4","3.5833333333323836E-4","-4.5833333333966664E-5"
2012-07-01,"4.5528095238095245","6.3049999999999997","-1.7521904761904752","6.86","6.96","6.91","6.9129293370892686","6.9619290847504001","6.9374292109198343","5.292933708926828E-2","1.9290847504001007E-3","2.742921091983419E-2","2.0493999999999999","2.0499000000000001","2.0496499999999997","491.93","2.6343333333333336","2.6357619047619045","2.6350476190476191","2.6377142857142859","2.6396666666666668","2.6386904761904764","3.3809523809522624E-3","3.9047619047622995E-3","3.6428571428572809E-3"
2012-08-01,"4.6098272727272729","6.3599999999999994","-1.7501727272727265","6.86","6.96","6.91","6.9188428310000001","6.9613183760000004","6.9400806035000002","5.8842830999999762E-2","1.3183760000003986E-3","3.008060350000008E-2","2.0366","2.0371999999999999","2.0369000000000002","480.99","2.6154285714285712","2.6165238095238097","2.6159761904761902","2.6174416666666667","2.6194433333333333","2.6184425","2.0130952380954525E-3","2.9195238095236498E-3","2.4663095238097732E-3"
2012-09-01,"4.6698947368421049","6.29","-1.6201052631578952","6.86","6.96","6.91","6.9159083361998102","6.9620759600674464","6.9389921481336287","5.5908336199809838E-2","2.0759600674464807E-3","2.8992148133628604E-2","2.0299999999999998","2.0306000000000002","2.0303","474.97","2.6023000000000005","2.6032999999999999","2.6028000000000002","2.5983083333333332","2.6002333333333332","2.5992708333333332","-3.9916666666672818E-3","-3.066666666666773E-3","-3.5291666666670274E-3"
2012-10-01,"4.7298500000000008","6.33","-1.6001499999999993","6.86","6.96","6.91","6.9252167609999997","6.9629105510000002","6.944063656","6.5216760999999401E-2","2.910551000000261E-3","3.4063655999999831E-2","2.0308000000000002","2.0312999999999999","2.03105","475.36","2.5871000000000004","2.5880999999999998","2.5876000000000001","2.5823583333333335","2.5844083333333336","2.5833833333333338","-4.7416666666668661E-3","-3.6916666666662046E-3","-4.2166666666663133E-3"
2012-11-01,"4.7973999999999997","6.43","-1.6326000000000001","6.86","6.96","6.91","6.9260462860284004","6.9639830050007099","6.9450146455145552","6.6046286028400125E-2","3.983005000709916E-3","3.5014645514555021E-2","2.1067999999999998","2.1074000000000002","2.1071","480.57","2.5981000000000005","2.5991500000000003","2.5986250000000002","2.5988500000000001","2.6006083333333332","2.5997291666666666","7.4999999999958433E-4","1.4583333333328952E-3","1.1041666666664618E-3"
2012-12-01,"4.88","6.79","-1.9100000000000001","6.86","6.96","6.91","6.9007380814887584","6.9669400866275364","6.9338390840581479","4.0738081488758127E-2","6.9400866275364237E-3","2.3839084058147719E-2","2.0428999999999999","2.0434999999999999","2.0431999999999997","477.13","2.5662222222222222","2.5675555555555563","2.5668888888888892","2.5680740740740742","2.5700185185185189","2.5690462962962965","1.8518518518519933E-3","2.462962962962667E-3","2.1574074074073302E-3"
2013-01-01,"4.9486095238095249","7.9049999999999994","-2.9563904761904745","6.86","6.96","6.91","6.9084466496269181","6.9665030753461767","6.9374748624865479","4.8446649626917804E-2","6.5030753461767787E-3","2.7474862486547735E-2","1.9877","1.9883","1.988","472.67","2.5514090909090914","2.5524090909090913","2.5519090909090911","2.5484393939393937","2.5504318181818184","2.549435606060606","-2.9696969696977327E-3","-1.9772727272728829E-3","-2.4734848484850858E-3"
2013-02-01,"5.0110823529411759","7.83","-2.8189176470588242","6.86","6.96","6.91","6.8994383250735929","6.966493010796456","6.932965667935024","3.9438325073592573E-2","6.4930107964560335E-3","2.2965667935023859E-2","1.9749000000000001","1.9754","1.9751500000000002","472.34","2.5775789473684214","2.5785263157894733","2.5780526315789474","2.5716754385964915","2.5736403508771932","2.5726578947368424","5.9035087719299106E-3","4.8859649122801052E-3","5.3947368421050079E-3"
2013-03-01,"5.0839631578947362","8.4050000000000011","-3.321036842105265","6.86","6.96","6.91","6.8928371816805702","6.967675221404745","6.9302562015426581","3.2837181680569927E-2","7.6752214047450806E-3","2.0256201542657948E-2","2.0131999999999999","2.0137999999999998","2.0134999999999996","472.48","2.5933684210526322","2.5945263157894742","2.5939473684210532","2.5930789473684208","2.5950789473684206","2.5940789473684207","2.894736842113943E-4","-5.5263157894636095E-4","-1.3157894736748332E-4"
2013-04-01,"5.1555","9.3849999999999998","-4.2294999999999998","6.86","6.96","6.91","6.9016108908707183","6.9677893111108213","6.9347001009907698","4.1610890870718009E-2","7.7893111108213731E-3","2.4700100990769691E-2","2.0011000000000001","2.0017","2.0014000000000003","472.14","2.5969545454545453","2.598045454545455","2.5975000000000001","2.596840909090909","2.5988484848484847","2.5978446969696969","1.1363636363626028E-4","-8.0303030302975031E-4","-3.4469696969674501E-4"
2013-05-01,"5.2398999999999996","8.7750000000000004","-3.5351000000000008","6.86","6.96","6.91","6.8936731863131246","6.9678713475396901","6.9307722669264074","3.3673186313124326E-2","7.8713475396900989E-3","2.0772266926407212E-2","2.1314000000000002","2.1318999999999999","2.13165","479.58","2.6430909090909087","2.6456818181818185","2.6443863636363636","2.6414393939393941","2.6433636363636364","2.6424015151515152","1.6515151515146265E-3","2.3181818181821079E-3","1.9848484848483672E-3"
2013-06-01,"5.3292000000000002","8.0250000000000004","-2.6958000000000002","6.86","6.96","6.91","6.8986733557683992","6.9679146552388342","6.9332940055036172","3.867335576839892E-2","7.9146552388342784E-3","2.3294005503617043E-2","2.2149999999999999","2.2155999999999998","2.2153","502.89","2.7465789473684215","2.7484210526315791","2.7475000000000005","2.7497017543859643","2.7519824561403512","2.7508421052631578","-3.1228070175428613E-3","-3.5614035087720985E-3","-3.3421052631572579E-3"
2013-07-01,"5.4408772727272741","8.504999999999999","-3.0641227272727249","6.86","6.96","6.91","6.900771431176083","6.9678637281177815","6.9343175796469323","4.0771431176082729E-2","7.8637281177815765E-3","2.4317579646932153E-2","2.2896999999999998","2.2902999999999998","2.29","504.96","2.7752857142857144","2.778142857142857","2.7767142857142857","2.7826746031746032","2.7844920634920634","2.7835833333333335","-7.3888888888888893E-3","-6.3492063492063266E-3","-6.86904761904783E-3"
2013-08-01,"5.5813666666666677","9.2249999999999996","-3.6436333333333319","6.86","6.96","6.91","6.89344438","6.9678479329999998","6.9306461564999999","3.3444379999999718E-2","7.8479329999998626E-3","2.064615649999979E-2","2.3719000000000001","2.3725000000000001","2.3722000000000003","512.59","2.8003157894736845","2.8017894736842108","2.8010526315789477","2.8057368421052629","2.8077456140350878","2.8067412280701753","-5.421052631578327E-3","-5.9561403508769928E-3","-5.6885964912276599E-3"
2013-09-01,"5.7371238095238093","9.4550000000000001","-3.7178761904761908","6.86","6.96","6.91","6.8982343717841061","6.9679665003910163","6.9331004360875612","3.8234371784105825E-2","7.9665003910163179E-3","2.3100436087561071E-2","2.2294","2.23","2.2297000000000002","504.57","2.7773809523809527","2.7797619047619047","2.7785714285714285","2.786888888888889","2.7887380952380956","2.787813492063492","-9.5079365079362432E-3","-8.976190476190915E-3","-9.2420634920635791E-3"
2013-10-01,"5.8482000000000003","9.9050000000000011","-4.0568000000000008","6.86","6.96","6.91","6.9069794108028244","6.9685044266703846","6.9377419187366041","4.6979410802824084E-2","8.5044266703846461E-3","2.7741918736603921E-2","2.202","2.2025999999999999","2.2023000000000001","500.81","2.7680952380952379","2.7701428571428579","2.7691190476190481","2.7711190476190475","2.77302380952381","2.7720714285714285","-3.0238095238095397E-3","-2.8809523809520954E-3","-2.9523809523803735E-3"
2013-11-01,"6.0149368421052625","9.5500000000000007","-3.5350631578947382","6.86","6.96","6.91","6.9051076541832455","6.9687900453416205","6.936948849762433","4.5107654183245138E-2","8.7900453416205337E-3","2.6948849762432836E-2","2.3243","2.3249","2.3246000000000002","519.25","2.7970999999999999","2.79915","2.7981249999999998","2.7968083333333338","2.7987499999999996","2.7977791666666665","2.9166666666613494E-4","4.0000000000040004E-4","3.4583333333326749E-4"
2013-12-01,"6.3191789473684201","9.9749999999999996","-3.6558210526315795","6.86","6.96","6.91","6.9217750311911823","6.9685493789900006","6.9451622050905915","6.1775031191181995E-2","8.5493789900006334E-3","3.5162205090591314E-2","2.3420000000000001","2.3426","2.3422999999999998","529.45000000000005","2.7843999999999993","2.7861000000000002","2.7852499999999996","2.7912416666666671","2.793191666666667","2.792216666666667","-6.841666666667745E-3","-7.0916666666667183E-3","-6.9666666666674537E-3"
2014-01-01,"7.0967272727272723","11.9","-4.803272727272728","6.86","6.96","6.91","6.9162326209319636","6.9694313363844129","6.9428319786581882","5.623262093196324E-2","9.4313363844129583E-3","3.2831978658188099E-2","2.4257","2.4262999999999999","2.4260000000000002","537.02954545454543","2.8085779220779199","2.8100064935064899","2.8092922077922049","2.8120681818181801","2.81356060606061","2.8128143939393953","-3.490259740260182E-3","-3.5541125541200813E-3","-3.5221861471903537E-3"
2014-02-01,"7.8564999999999996","11.225","-3.3685","6.86","6.96","6.91","6.9229559086317822","6.9691168808970412","6.9460363947644117","6.2955908631781909E-2","9.116880897041213E-3","3.6036394764411561E-2","2.3327","2.3334000000000001","2.3330500000000001","554.4085","2.81194285714286","2.8132214285714299","2.8125821428571447","2.8171249999999999","2.8183250000000002","2.8177250000000003","-5.1821428571399153E-3","-5.1035714285703193E-3","-5.1428571428555614E-3"
2014-03-01,"7.9313000000000011","10.75","-2.8186999999999989","6.86","6.96","6.91","6.9204341937356286","6.969140575611303","6.9447873846734662","6.0434193735628305E-2","9.1405756113029923E-3","3.4787384673466093E-2","2.3254947368421055","2.3260894736842106","2.325792105263158","563.84333333333336","2.80608843537415","2.8072857142857099","2.80668707482993","2.8068015873015901","2.8080634920634902","2.8074325396825399","-7.1315192744014766E-4","-7.7777777778020862E-4","-7.454648526099561E-4"
2014-04-01,"8.0013000000000005","10.5","-2.4986999999999995","6.86","6.96","6.91","6.9094804300000003","6.9689265010000003","6.9392034655000003","4.948043000000002E-2","8.9265010000003642E-3","2.9203465500000192E-2","2.2321749999999998","2.2327700000000008","2.2324725000000001","554.6409523809524","2.7937642857142899","2.7950214285714301","2.79439285714286","2.8005916666666701","2.8019583333333302","2.8012750000000004","-6.8273809523802242E-3","-6.9369047619001201E-3","-6.8821428571403942E-3"
2014-05-01,"8.0427","11.350000000000001","-3.3073000000000015","6.86","6.96","6.91","6.8996482130769827","6.968942228548018","6.9342952208125004","3.9648213076982408E-2","8.9422285480180719E-3","2.429522081250024E-2","2.2202809523809521","2.2208809523809516","2.2205809523809519","555.40200000000004","2.7863469387755102","2.7876598639455801","2.7870034013605451","2.79180952380952","2.7934523809523801","2.79263095238095","-5.4625850340097593E-3","-5.7925170068000575E-3","-5.6275510204049084E-3"
