"MES","SEMI01","SEMI02","SEMI03","SEMI04","SEMI05","SEMI06","SEMI07","SEMI08","SEMI09"
2007-10-01,"290.04973154872545","406.59014013045629","960.48743160566187","746.02712075536635","259.26831889188202","663.59666773521451","260.37305134375117","263.15010724745486","47.591733526152112"
2007-11-01,"307.63669824812854","407.46707827327458","734.97571875872211","798.56429530991716","255.24559299980433","666.56513684736501","280.45680170857105","280.92181050125896","28.560650247588843"
2007-12-01,"314.49186822823424","406.78413793174587","734.26062195251586","652.23598541810679","221.19711073221845","606.96761492887026","291.81028476221229","286.5711395726384","108.61051910003181"
2008-01-01,"309.97261534434568","406.59119019441084","734.40863875170669","584.73341635501879","209.42658529594834","602.20907206615209","295.77515485154299","305.39055377003751","9.749949313177412"
2008-02-01,"311.2432254601444","406.59075860333047","759.17816210248748","595.90976655692873","206.01724547086963","622.39366584482138","326.81575658952084","323.15795519674674","80.756401440479138"
2008-03-01,"337.2560487029333","406.53092788300648","870.47214116025737","694.60846425635282","221.6512557951159","694.47932098838567","373.70350314248759","344.52332088688013","41.728361838202737"
2008-04-01,"383.04939473016475","406.59139131259724","772.73416626414144","617.14776885454626","211.57369277003136","736.38881877372864","372.50130585573919","329.52771450270996","132.96721213314555"
2008-05-01,"432.25132097914843","406.58998218472266","803.39777519026177","569.61826768062269","198.08000332299579","744.6809922450152","345.99412177267095","316.15310907713081","63.944188813260688"
2008-06-01,"436.59407707101997","406.59056193782055","836.1675900739109","453.1121177211586","185.46571894321835","720.34817571539679","340.92775253516709","319.52734593616867","141.18321782693704"
2008-07-01,"433.85041512734711","406.61445562202971","835.35310999134413","395.72569854446328","166.69968509802555","718.25408202195797","348.88762704663139","330.74568804397751","314.38358366792488"
2008-08-01,"419.41471885669608","406.59094433314505","949.44540136266755","435.97343156324047","157.47954165079523","703.10545253847272","340.4819131819018","312.3574156431668","260.98680688354284"
2008-09-01,"375.39782585806614","406.59133061636413","878.40775820888894","407.53265273231386","153.57005821001138","670.49676705482398","265.76376347617253","285.79275654078344","400.25678236403581"
2008-10-01,"324.34246001867092","406.59173316575374","871.05710147705668","375.45844387040808","145.6020133166034","608.81032599289313","242.35959977191354","310.99014330783928","11.125373732168887"
2008-11-01,"271.72598954050591","406.59073142718029","840.40689070013411","299.74726765945678","106.82644159172902","440.89892107134426","200.4705977469084","267.43222895350112",
2008-12-01,"236.7981576397635","406.7408334013702","737.06342916863639","240.89486120030679","101.60988372087263","318.23031038573527","196.85420588314932","280.95456069185298","248.80295437308192"
2009-01-01,"220.18677810493844","359.63581167752926","556.21444433300314","227.48518052003988","102.2404292778555","283.83571251683605","215.20957796005948","303.63224847475055","208.0657559058703"
2009-02-01,"212.22694180166846","361.26604142263346","570.16629633273669","245.99240524539971","102.43036014928286","277.23793867856659","237.56553452668481","318.96684484980022",
2009-03-01,"208.25960826120289","360.49968541081444","593.84567079141698","242.79987286996322","99.737648694452986","280.58250239287685","265.52347111266579","330.72788111454463","42.998581809007831"
2009-04-01,"205.76402722853658","346.56007336165192","696.93370928425293","282.55917359367606","112.78188087506958","302.57106770837424","259.95571088445763","321.97935777301615",
2009-05-01,"238.32339462730755","363.6281267802803","580.99570038191484","307.56624880933873","126.59742095101024","387.37182748079698","261.09453933332452","323.81427815521249",
2009-06-01,"267.69941326291558","305.10986503083285","598.9026437772975","332.85495339184206","133.18266652009095","406.02390234959819","292.24084532274003","337.60570392349973","139.70370763550221"
2009-07-01,"272.75661987096186","361.47291595983154","690.57617431693177","358.75729796735646","135.40522860947681","423.35404674256398","276.02820301231503","331.04188615100122",
2009-08-01,"277.51759579644045","356.5277598689363","719.42817866902374","388.01019560599246","148.94771371451336","480.99606798829382","279.73992295983709","339.16809614480655","240.00525143908047"
2009-09-01,"276.0900802335014","355.92646773343233","790.28659742124955","438.61615588362571","161.11977034519401","532.30105106891551","298.05985718668819","342.2261513312036","291.8016042996577"
