"MES","SEMQ01","SEMQ02","SEMQ03","SEMQ04","SEMQ05","SEMQ06","SEMQ07","SEMQ08","SEMQ09","SEMQ10","SEMQ11"
2004-04-01,"120.72278789617094","91.935483870967744","171.2707182320442","76.330275229357795","107.20644762960652","27.979274611398967","67.532467532467535","26.16","163.63636363636365","197.55792979048147","129.35972772813602"
2004-05-01,"123.9925426645633","128.2258064516129","124.86187845303867","222.0183486238532","78.423145609411208","52.84974093264249","150.64935064935065","28.2","13.636363636363637","96.406271680310809","92.2206217893972"
2004-06-01,"112.20421626272766","65.322580645161281","167.40331491712706","88.562691131498468","86.126841444874501","34.196891191709845","67.532467532467535","30.36","586.36363636363637","290.59247953378656","138.7413799696626"
2004-07-01,"97.060088914384053","99.193548387096769","112.70718232044199","97.370030581039757","95.184858161443017","24.870466321243526","93.506493506493513","25.57488","477.27272727272731","278.25031219647565","140.5463282813476"
2004-08-01,"122.18557292413594","94.354838709677409","187.292817679558","85.749235474006113","101.78119751176733","18.652849740932645","75.324675324675326","27.36","354.54545454545456","152.26862772304702","115.49119832761852"
2004-09-01,"91.20894880252402","67.741935483870961","127.07182320441989","131.25382262996942","86.150741225129295","52.84974093264249","85.714285714285708","16.423200000000001","763.63636363636363","249.81961981406963","129.06910045761049"
2004-10-01,"116.93675605908504","128.2258064516129","82.320441988950279","44.036697247706421","77.443254618964474","37.30569948186529","64.935064935064929","26.279999999999998","313.63636363636363","75.509920910226171","78.168538323284594"
2004-11-01,"145.07385630288255","33.87096774193548","193.92265193370164","88.562691131498468","118.1764467665589","46.632124352331608","88.311688311688314","16.906799999999997","572.72727272727275","88.476481198834463","111.92209149660297"
2004-12-01,"109.10655385056647","164.51612903225805","127.62430939226519","115.84097859327217","124.11155886316712","55.958549222797934","111.68831168831169","35.3508","613.63636363636363","56.611627584293046","106.66020828287721"
2005-01-01,"100.76007457335436","128.2258064516129","192.26519337016575","54.434250764525991","99.78158256378255","9.3264248704663224","67.532467532467535","34.572000000000003","313.63636363636363","26.391008741501317","80.88615823890072"
2005-02-01,"104.11587551986231","31.451612903225804","214.91712707182322","48.929663608562691","79.10030604996382","9.3264248704663224","64.935064935064929","21.7212","313.63636363636363","23.060913001248785","66.798383704477956"
2005-03-01,"134.66226875089632","101.61290322580645","262.43093922651934","135.16819571865443","102.86465421665152","3.1088082901554408","124.67532467532467","43.304400000000001","163.63636363636365","129.06202303316221","114.00746963072491"
2005-04-01,"127.34834361107127","96.774193548387089","151.38121546961327","77.308868501529048","114.38434829946425","3.1088082901554408","70.129870129870127","35.674799999999998","613.63636363636363","192.33384209796031","129.50249200137665"
2005-05-01,"142.14828624695252","99.193548387096769","158.5635359116022","131.37614678899084","104.50577246081433","9.3264248704663224","109.09090909090909","24.599999999999998","436.36363636363637","36.755931733037322","91.858612382251337"
2005-06-01,"137.67388498494191","94.354838709677409","180.11049723756906","89.174311926605498","80.924655942746753","12.435233160621763","64.935064935064929","46.640400000000007","272.72727272727275","325.7249895934508","145.80821149507335"
2005-07-01,"127.0902050767245","130.64516129032256","211.60220994475139","172.11009174311926","109.00689774213465","3.1088082901554408","109.09090909090909","28.112399999999997","286.36363636363637","124.39988899680866","117.49499687703153"
2005-08-01,"122.61580381471389","227.41935483870967","290.60773480662982","90.030581039755347","107.66851004786595","3.1088082901554408","80.519480519480524","76.125600000000006","422.72727272727275","155.45303177466351","121.25785522173076"
2005-09-01,"113.06467804388355","174.19354838709677","411.04972375690608","153.63914373088684","113.12562653937822","18.652849740932645","101.2987012987013","77.545199999999994","368.18181818181819","296.17038989870957","162.58811232489069"
2005-10-01,"124.42277355514125","169.35483870967741","414.91712707182319","186.78899082568807","100.23567838862371",,"93.506493506493513","69.019199999999998","286.36363636363637","108.10323296794782","110.06105722043058"
2005-11-01,"83.636885128352205","225","266.85082872928177","131.74311926605503","86.716369357826181","3.1088082901554408","85.714285714285708","82.224000000000004","450","320.43846260579988","147.73043045977744"
2005-12-01,"112.6344471533056","137.90322580645162","156.35359116022099","60.305810397553515","102.84075443639671","34.196891191709845","70.129870129870127","104.0436","518.18181818181824","47.766060774247258","83.568087086206674"
2006-01-01,"138.11722587121758","204.77491935483872","346.91554143646408","139.37450397553516","102.70947214679778","16.532176165803111","114.53722077922077","85.180800000000005","644.79545454545462","119.17988587484389","113.05514540286295"
2006-02-01,"95.259223289832221","139.15727419354837","289.17140331491714","107.28018593272172","95.868847804871592","13.43362694300518","102.29332467532468","77.613599999999991","561.68181818181824","49.558279797419168","87.012342889191984"
2006-03-01,"120.65036799082172","240.76877419354838","85.625348066298329","64.182751070336394","131.04960428602723","115.13648704663213","104.68932467532468","84.191999999999993","475.81827272727264","77.443005688913544","114.54313413468279"
2006-04-01,"124.82014685214399","310.75296774193549","295.69809392265194","100.30709480122324","138.80436829561373","83.385388601036283","121.21825974025975","72.147599999999997","608.87045454545455","64.125304079367282","120.11237373647245"
