"MES","AMMB01","AMMB02","AMMB03","AMMB04","AMMB05","AMMB06","AMMB07","AMMB08","AMMB09"
2007-03-01,"10376139.917006718","1.0289144705577398","1.4815928162459495","1.3732405613917833","2.5293948344917063","1.5672200011197543","4.0978772470437823","1.709615280086485","4.2998497518187833"
2007-04-01,"10696881.788542675","1.0259000513377712","1.4525367138358194","1.3551977438169822","2.4728083115905579","1.5427208860273143","3.9954509151519071","1.6933703434043268","4.2063142174218866"
2007-05-01,"10813649.901187193","1.0497150445293948","1.4986558544105264","1.4069595398774348","2.5546937662774791","1.602221606862624","4.0874811711464014","1.7689835154566891","4.3128005841211481"
2007-06-01,"11445518.940503636","1.0509572662767093","1.4955757790862365","1.3955216996475623","2.5131593020302394","1.5958530744798427","3.9835179328918011","1.7616890528314264","4.2000860969209848"
2007-07-01,"11875349.766756942","1.0465681602112575","1.4628131859221851","1.4080063644320133","2.4609635252192699","1.6213509370712316","3.8886810116919208","1.7906444728538857","4.1020714738621109"
2007-08-01,"12915811.012455542","1.0371680166310508","1.400175139147674","1.4316633690395328","2.3677345041274287","1.6351223468502032","3.6645216944414716","1.7984767893118754","3.8608733459749183"
2007-09-01,"13736183.896679776","1.0206060490627709","1.3589978713623787","1.4112387801961235","2.2948019325854583","1.6108995928518797","3.5191863008039581","1.7838589731979935","3.7214658379955896"
2007-10-01,"13885139.795252513","1.0426560304203778","1.3672728925567685","1.4450925299830659","2.3210980920227673","1.653882037321784","3.5351991999826393","1.8392877970598129","3.7462402037852351"
2007-11-01,"14678431.552070566","1.037198857492537","1.3328031414998385","1.4391047756972533","2.247526004031156","1.6472234299985078","3.3874574610775929","1.8316271908095441","3.5937103784280482"
2007-12-01,"17458293.679011337","0.97934020950770451","1.2215129069989195","1.3782475198030131","2.0394263344100363","1.5673960477969016","2.9922903151356639","1.7227039299806497","3.1645412849997703"
2008-01-01,"16826562.935583808","0.99724111493348211","1.2726800381076755","1.4263268541174181","2.1469779999290499","1.6394062723102936","3.1360544564018742","1.8191647930916874","3.3333001896871997"
2008-02-01,"16745505.719750928","1.0264233244217393","1.3102430088947079","1.4999399360530983","2.2236720086745669","1.728791749420548","3.2227461625256484","1.9249651930696885","3.4376916861727653"
2008-03-01,"16773011.513383413","1.0329269554627034","1.3155766583909567","1.5222644660803402","2.2420711271832987","1.7672662640544869","3.2353125667156712","1.9706970462317857","3.4567542681285883"
2008-04-01,"17497045.925457984","1.0371511930408903","1.3047143424922145","1.5452263493628744","2.2188645070715727","1.7982538205320751","3.179033661022185","2.006011987519932","3.4032588350673545"
2008-05-01,"18911086.520149052","1.0006955882289965","1.2651513061123381","1.5201595241452803","2.1545368214881857","1.7592250679548893","3.0326417764031994","1.959324016946584","3.2476543698945926"
2008-06-01,"18962274.450884052","1.0295403974189308","1.2583636088553471","1.5758374904128065","2.1634379438394538","1.823183243504221","3.0382022680570828","2.0462783466853574","3.2760429042657417"
2008-07-01,"19309951.186394397","1.0544119259470688","1.2903339314283599","1.6254446626185752","2.1989496486691293","1.8804727164388153","3.0663350194880308","2.1130734821033861","3.3131434236892834"
2008-08-01,"20187366.12536823","1.0350568379587883","1.2380872221820913","1.6030653061195075","2.117597233954176","1.8476301697074236","2.9476956092356978","2.0744955590463792","3.1879626514622275"
2008-09-01,"20564328.966560982","1.0411517965704153","1.2384816627065056","1.5956900498177355","2.0991883643475453","1.8495472950334071","2.9338449803148694","2.085209335962364","3.1812469529734404"
2008-10-01,"20079594.821614295","1.0230382756935785","1.2187130155449339","1.5730679328712969","2.1015385069342498","1.8258258907264429","2.9691799647062127","2.0643586481075262","3.2185414325603237"
2008-11-01,"19921164.321123861","1.017562526038458","1.2102949320991192","1.5469324903149766","2.0991346215842497","1.8042021721329955","2.9987723133772932","2.04424282674124","3.2459553772566712"
