"MES","SIRB01","SIRB02","SIRB03","SIRB04","SIRB05","SIRB06","SIRB07","SIRB08","SIRB09","SIRB10","SIRB11","SIRB12","SIRB13","SIRB14","SIRB15","SIRB16","SIRB17","SIRB18","SIRB19","SIRB20","SIRB21"
1998-02-01,"951.05200000000002","1069.145","118.093","-366.73559999999998","114.4","481.13559999999995",,,,,,,,,,,,,"584.31640000000004","1183.5450000000001","599.22859999999991"
1998-03-01,"937.57399999999996","1072.211","134.637","-348.35160000000002","113.2","461.55160000000001",,,,,,,,,,,,,"589.22239999999988","1185.4110000000001","596.18859999999995"
1998-04-01,"974.54329854196305","1106.4729546819631","131.92965614000002","-392.2593","114.7","506.95929999999998",,,,,,,,,,,,,"582.283998541963","1221.1729546819631","638.88895614"
1998-05-01,"1045.1807283946077","1176.4721175946077","131.2913892","-265.06509999999997","265.8","530.86509999999998",,,,,,,,,,,,,"780.11562839460771","1442.2721175946076","662.15648920000001"
1998-06-01,"1046.3327416167672","1172.6984276007672","126.36568598400002","-242.31079999999992","276.43","518.74079999999992",,,,,,,,,,,,,"804.02194161676721","1449.1284276007673","645.10648598399996"
1998-07-01,"1052.9870000000001","1174.873","121.88500000000001","-162.03489999999999","358.14800000000002","520.18290000000002",,,,,,,,,,,,,"890.95210000000009","1533.0210000000002","642.06790000000001"
1998-08-01,"1082.558","1200.3889999999999","117.831","-169.86100000000005","349.26100000000002","519.12200000000007",,,,,,,,,,,,,"912.69699999999989","1549.6499999999999","636.95300000000009"
1998-09-01,"1032.191","1153.652","121.461","-169.245","346.91800000000001","516.16300000000001",,,,,,,,,,,,,"862.94600000000003","1500.5700000000002","637.62400000000002"
1998-10-01,"989.39700000000005","1129.4970000000001","140.1","-138.80600000000004","386.03599999999994","524.84199999999998",,,,,,,,,,,,,"850.59100000000001","1515.5329999999999","664.94200000000001"
1998-11-01,"998.66800000000001","1133.8399999999999","135.172","-174.18899999999991","361.84600000000006","536.03499999999997",,,,,,,,,,,,,"824.47900000000004","1495.6859999999999","671.20699999999999"
1998-12-01,"1063.412","1192.8119999999999","129.4","-194.5921985815603","401.80851063829789","596.40070921985819",,,,,,,,,,,,,"868.81980141843974","1594.6205106382977","725.80070921985816"
1999-01-01,"1027.491","1156.5","129","-178.56382978723411","390.81560283687941","569.37943262411352",,,,,,,,,,,,,"848.92717021276587","1547.3156028368794","698.37943262411352"
1999-02-01,"1026.25","1149.7909999999999","123.541","-161.63732394366201","398.80281690140845","560.44014084507046",,,,,,,,,,,,,"864.61267605633793","1548.5938169014084","683.98114084507051"
1999-03-01,"989.26900000000001","1107.1420000000001","117.874","-146.09457092819616","411.22591943957968","557.32049036777585",,,,,,,,,,,,,"843.17442907180384","1518.3679194395797","675.19449036777587"
1999-04-01,"958.67600000000004","1072.6559999999999","113.98","-98.51916376306616","440.36585365853654","538.8850174216027",,,,,,,,,,,,,"860.15683623693394","1513.0218536585364","652.86501742160272"
1999-05-01,"973.25800000000004","1085.912","112.654","-83.864818024263457","417.22703639514737","501.09185441941082",,,,,,,,,,,,,"889.39318197573652","1503.1390363951473","613.74585441941076"
1999-06-01,"1001.335","1128.6569999999999","127.322","-105.21588946459417","383.35060449050087","488.56649395509504",,,,,,,,,,,,,"896.11911053540587","1512.0076044905009","615.8884939550951"
1999-07-01,"933.005","1062.2909999999999","129.286","-45.060034305317288","434.01372212692968","479.07375643224697",,,,,,,,,,,,,"887.94496569468265","1496.3047221269296","608.35975643224697"
1999-08-01,"945.48599999999999","1075.6030000000001","130.11799999999999","-42.640545144804037","427.81942078364568","470.45996592844972",,,,,,,,,,,,,"902.84545485519595","1503.4224207836457","600.57796592844966"
1999-09-01,"1053.6569999999999","1184.9169999999999","131.26","-30.135363790186091","435.53299492385787","465.66835871404396",,,,,,,,,,,,,"1023.5216362098138","1620.4499949238577","596.92835871404395"
1999-10-01,"988.84299999999996","1109.587","120.744","-42.13804713804717","401.5151515151515","443.65319865319867",,,,,,,,,,,,,"946.70495286195273","1511.1021515151515","564.39719865319864"
1999-11-01,"984.65800000000002","1101.259","116.601","83.69127516778525","515.88926174496646","432.19798657718121",,,,,,,,,,,,,"1068.3492751677852","1617.1482617449665","548.79898657718127"
1999-12-01,"1113.645","1222.671","109.026","-15.317725752508352","464.23076923076917","479.54849498327752",,,,,,,,,,,,,"1098.3272742474917","1686.9017692307693","588.57449498327753"
2000-01-01,"1099.693","1204.8869999999999","105.19499999999999","91.747088186356109","533.94342762063229","442.19633943427618",,,,,,,,,,,,,"1191.4400881863562","1738.8304276206322","547.39133943427623"
2000-02-01,"1080.21","1196.56","116.35","97.201986754966867","514.38741721854308","417.18543046357621",,,,,,,,,,,,,"1177.4119867549668","1710.947417218543","533.53543046357618"
2000-03-01,"1030.0809999999999","1144.876","114.795","97.302631578947341","509.32565789473682","412.02302631578948",,,,,,,,,,,,,"1127.3836315789472","1654.2016578947369","526.81802631578944"
2000-04-01,"1004.981","1114.183","109.202","95.941080196399355","519.86906710310961","423.92798690671026",,,,,,,,,,,,,"1100.9220801963993","1634.0520671031095","533.1299869067102"
2000-05-01,"1028.1880000000001","1134.549","106.361","50.749185667752386","437.28013029315963","386.53094462540724",,,,,,,,,,,,,"1078.9371856677526","1571.8291302931596","492.89194462540723"
2000-06-01,"1042.2260000000001","1145.595","103.37","43.873581847649973","439.04376012965969","395.17017828200972",,,,,,,,,,,,,"1086.0995818476501","1584.6387601296597","498.54017828200972"
2000-07-01,"995.57299999999998","1094.1959999999999","98.623000000000005","126.93548387096774","497.37096774193543","370.43548387096769",,,,,,,,,,,,,"1122.5084838709677","1591.5669677419353","469.05848387096768"
2000-08-01,"989.96299999999997","1086.134","96.171000000000006","209.67897271268055","563.49919743178168","353.82022471910113",,,,,,,,,,,,,"1199.6419727126804","1649.6331974317818","449.99122471910113"
2000-09-01,"983.13400000000001","1076.8409999999999","93.706999999999994","269.92025518341313","585.48644338118027","315.56618819776713",,,,,,,,,,,,,"1253.0542551834133","1662.3274433811803","409.27318819776713"
2000-10-01,"990.24","1071.3330000000001","81.093000000000004","230.73015873015873","531.84126984126988","301.11111111111114",,,,,,,,,,,,,"1220.9701587301588","1603.17426984127","382.20411111111116"
2000-11-01,"982.3","1060.4000000000001","78.099999999999994","251.1356466876972","555.58359621451109","304.44794952681389",,,,,,,,,,,,,"1233.435646687697","1615.9835962145112","382.54794952681391"
2000-12-01,"1084.8","1159.7","74.900000000000006","252.46081504702204","545.34482758620697","292.88401253918494",,,,,,,,,,,,,"1337.2608150470219","1705.044827586207","367.78401253918491"
2001-01-01,"974.07300000000009","1044.9000000000001","70.826999999999998","388.99000000000007","634.94000000000005","245.95",,,,,,,,,,,,,"1363.0630000000001","1679.8400000000001","316.77699999999999"
2001-02-01,"980.78500000000008","1051.4280000000001","70.643000000000001","399.01","617.65","218.64",,,,,,,,,,,,,"1379.7950000000001","1669.078","289.28300000000002"
2001-03-01,"966.30899999999997","1031.616","65.307000000000002","371","550.5","179.5",,,,,,,,,,,,,"1337.309","1582.116","244.80700000000002"
2001-04-01,"980.67600000000004","1047.8030000000001","67.126999999999995","379.81538461538457","543.43076923076922","163.61538461538461",,,,,,,,,,,,,"1360.4913846153845","1591.2337692307692","230.74238461538459"
2001-05-01,"998.53099999999995","1060.479","61.948","423.5419847328244","576.58015267175574","153.03816793893131",,,,,,,,,,,,,"1422.0729847328244","1637.0591526717558","214.98616793893132"
2001-06-01,"1050.998","1127.357","76.358999999999995","389.57446808510633","531.82370820668689","142.24924012158056",,,,,,,,,,,,,"1440.5724680851063","1659.1807082066869","218.60824012158054"
2001-07-01,"1059.6659999999999","1135.2159999999999","75.551000000000002","391.15963855421688","512.0331325301205","120.87349397590363",,,,,,,,,,,,,"1450.8256385542168","1647.2491325301203","196.42449397590363"
2001-08-01,"1044.327","1124.7929999999999","80.465999999999994","445.25449101796409","552.42514970059881","107.17065868263474",,,,,,,,,,,,,"1489.581491017964","1677.2181497005986","187.63665868263473"
2001-09-01,"1024.8789999999999","1105.0150000000001","80.135000000000005","476.20535714285722","574.16666666666674","97.961309523809518",,,,,,,,,,,,,"1501.0843571428572","1679.1816666666668","178.09630952380951"
2001-10-01,"1029.1120000000001","1093.1369999999999","64.025000000000006","475.54572271386428","559.2772861356932","83.731563421828909",,,,,,,,,,,,,"1504.6577227138644","1652.4142861356931","147.7565634218289"
2001-11-01,"1104.53","1164.749","60.219000000000001","522.27606461086634","593.27459618208513","70.998531571218805",,,,,,,,,,,,,"1626.8060646108663","1758.0235961820852","131.21753157121881"
2001-12-01,"1077.4069999999999","1129.222","51.8","609.8980910425845","687.29809104258447","77.400000000000006",,,,,,,,,,,,,"1687.3050910425845","1816.5200910425845","129.19999999999999"
2002-01-01,"1091.096","1151.1389999999999","60.042999999999999","676.32801161103043","724.44121915820028","48.113207547169814",,,,,,,,,,,,,"1767.4240116110304","1875.5802191582002","108.15620754716981"
2002-02-01,"1037.327","1097.874","60.546999999999997","680.97701149425291","715.80459770114942","34.827586206896555",,,,,,,,,,,,,"1718.3040114942528","1813.6785977011496","95.374586206896552"
2002-03-01,"964.96400000000006","1025.037","60.073","676.13409415121271","704.32239657631965","28.18830242510699",,,,,,,,,,,,,"1641.0980941512128","1729.3593965763198","88.26130242510699"
2002-04-01,"934.30200000000002","996.36500000000001","62.064","715.68181818181813","740.08522727272725","24.403409090909093","0.58926056999999998","0.58926056999999998",,,,,,,,,,,"1650.5730787518182","1737.0394878427273","86.467409090909086"
2002-05-01,"979.36099999999999","1042.2719999999999","62.911000000000001","644.11598302687412","682.00848656294204","37.892503536067885","0.58956616000000006","0.58956616000000006",,,,,,,,,,,"1624.066549186874","1724.8700527229421","100.80350353606789"
2002-06-01,"905.28899999999999","963.6","58.3","562.10199999999998","631.202","69.099999999999994","0.59020174000000003","0.59020174000000003",,,,,,,,,,,"1467.98120174","1595.39220174","127.39999999999999"
2002-07-01,"819.96100000000001","878.72799999999995","58.767000000000003","243.56800000000004","352.54","108.97199999999999","1.1610205200000001","1.1610205200000001",,,,,,,,,,,"1064.69002052","1232.42902052","167.739"
2002-08-01,"939.87400000000002","999.81600000000003","59.942","230.67199999999997","339.47699999999998","108.80500000000001","1.1618963500000001","1.1618963500000001",,,,,,,,,,,"1171.7078963500001","1340.4548963500001","168.74700000000001"
2002-09-01,"923.6","979.8","56.2","315.60000000000002","419.5","103.9","1.1631143799999999","1.1631143799999999",,,,,,,,,,,"1240.3631143800001","1400.46311438","160.10000000000002"
2002-10-01,"898.5","945.7","47.2","366.5","460.3","93.8","1.65326225","1.65326225",,,,,,,,,,,"1266.6532622499999","1407.6532622500001","141"
2002-11-01,"869.6","915.3","45.8","391.5","476.8","85.3","1.6547956799999999","1.6547956799999999",,,,,,,,,,,"1262.7547956799999","1393.7547956799999","131.1"
2002-12-01,"853.84299999999996","896.94399999999996","43.100999999999999","505.99999999999994","597.29999999999995","91.3","1.65584449","1.65584449",,,,,,,,,,,"1361.49884449","1495.8998444899999","134.40100000000001"
2003-01-01,"883.572","929.45799999999997","45.886000000000003","493.70000000000005","538.20000000000005","44.5","2.1669435699999999","2.1669435699999999",,,,,,,,,,,"1379.43894357","1469.82494357","90.385999999999996"
2003-02-01,"724.69999999999993","770.8","46.1","490.59999999999997","535.15","44.55","2.1681431299999998","2.1681431299999998",,,,,,,,,,,"1217.4681431299998","1308.1181431299999","90.65"
2003-03-01,"728.89300000000003","771.17200000000003","42.279000000000003","475.92","521.327","45.406999999999996","2.16942828","2.16942828",,,,,,,,,,,"1206.98242828","1294.6684282800002","87.686000000000007"
2003-04-01,"758.90000000000009","860.2","101.3","499.61100000000005","537.57500000000005","37.963999999999999","3.7349591800000002","3.7349591800000002",,,,,,,,,,,"1262.2459591800002","1401.5099591800001","139.26400000000001"
2003-05-01,"753.1","852","98.9","494.09599999999995","534.79","40.694000000000003","3.7368479300000002","3.7368479300000002",,,,,,,,,,,"1250.93284793","1390.5268479299998","139.59399999999999"
