"MES","BCMP01","BCMP02","BCMP03","BCMP04","BCMP05","BCMP06","BCMP07","BCMP08","BCMP09","BCMP10","BCMP11","BCMP12","BCMP13","BCMP14","BCMP15","BCMP16","BCMP17","BCMP18","BCMP19","BCMP20","BCMP21","BCMP22","BCMP23","BCMP24","BCMP25","BCMP26","BCMP27","BCMP28","BCMP29","BCMP30","BCMP31","BCMP32","BCMP33","BCMP34","BCMP35","BCMP36","BCMP37","BCMP38","BCMP39","BCMP40","BCMP41","BCMP42","BCMP43","BCMP44","BCMP45","BCMP46","BCMP47","BCMP48"
2008-02-01,"13541983.464120001","9289273.70242","3764044.3153300001","4751625.4710400002","416.24637000000001","773187.66967999993","23983256.080098595","11381993.20836","4604566.3748400006","5531192.5838399995","16.191300000000002","1246218.0583800001","12341303.289069995","1238533.5900600001","9501638.9059599973","19963.67986","1581167.1131899999","259959.58266859999","74325.565480000005","184700.8089686","931.66743999999994","1.54078","15274121.081145337","8064775.3088740353","5467834.3377899993","884329.14211463532","1576277.9659184001","136333.86305099999","747160.88820679998","746789.82817999995","0","0","371.0600268","5778825.881546001","5713690.3032500008","0","65135.578296","0","683359.00251849997","439067.89278999995","0","244291.10972850004","0","10377436.130186366","335256.77515319997","1067736.8114057002","7655621.0932148248","14737667.637288786"
2008-03-01,"13607375.586759999","9376164.0512799993","3888550.8251100001","4740136.5567299984","311.99110000000002","747164.6783400001","24176301.398435999","11612772.026589999","4589281.8220799994","5552814.7391500007","15.996889999999999","1470659.46847","12323084.12614","1263362.1755000001","9247474.3045000006","19561.137579999999","1792686.50856","240445.24570599999","72981.93376","166541.68764600001","920.47249999999997","1.1517999999999999","16126307.147658527","8528176.7676659245","6081247.5372000001","882767.50244662235","1428390.4287368003","135771.2992825","841522.38949440012","841153.30057000008","0","0","369.0889244","6016357.7856403003","5950404.2725400003","0","65953.513100299999","0","740250.20485789992","409799.18913999997","0","330451.01571789995","0","12119861.528947249","332180.34449569997","1122129.3980896999","7756140.2334182626","14766456.680279696"
2008-04-01,"14337365.100159999","9418270.2408800013","3850679.2631999999","4680854.0788500002","257.91050999999999","886478.98831999989","24742346.336172","12020419.291719999","4808369.4167999998","5422403.0406400012","15.780860000000001","1789631.05342","12390853.632199999","1352278.31311","9172625.6709000003","19296.505529999999","1846653.1426599999","331073.41225200007","165551.46005999998","164612.103802","908.03370000000007","1.8146900000000001","17311472.838067435","9290670.1509174332","6775553.180759999","916778.77662343439","1463220.21003","135117.983504","890637.571184","890272.91723999998","0","0","364.65394400000002","6372460.3332720008","6312521.4308400005","0","59938.902431999995","0","757704.78269400005","461523.97509000002","0","296180.80760399997","0","13003306.896775305","333689.84971799998","1101062.488532","7683328.3669556435","14157239.864970215"
2008-05-01,"14988317.507040001","9842825.3345600013","4005837.8726600003","5000493.6442100015","192.50979999999998","836301.30789000005","25382162.066069402","12818844.073070001","5212768.0445100013","5429765.3731300002","15.586450000000001","2176295.06898","12286287.708640002","1416593.44472","8996689.9562100004","19058.892019999999","1853945.4156900002","277030.28435939999","116326.70506000001","159804.06398940002","896.83878000000004","2.6765300000000001","18151455.235477958","9098250.3495549597","6668118.4149800017","969324.06390995765","1327510.1544159998","133297.71624899999","925705.00720799994","925345.28101999999","0","0","359.72618799999998","6679819.5594929988","6554363.8048799988","0","125455.75461300001","0","1447680.319222","454006.42133000004","0","993673.89789200004","0","14369157.281042185","330495.02417999995","1093228.427163","7614758.0910851108","13231567.895665236"
2008-06-01,"15488208.64708","9324179.68255","4120318.6784600001","4338376.1061300002","226.83188999999999","865258.06607000006","25566557.500236802","13051972.733040001","5204328.4538600007","5313526.6566899996","15.39311","2534102.2293799999","12287994.092730001","1481003.7789200004","8853960.9484099988","18821.271430000001","1934208.0939699998","226590.67446680003","78150.650550000006","147550.89351680002","885.64379000000008","3.4866100000000002","18410345.454760671","8393164.0739526711","6383384.9042599984","638685.83722407417","1239349.3149138","131744.0175548","985462.94161760004","985107.65041","0","0","355.29120759999995","6734440.3993627997","6617079.0282399999","0","117361.37112279999","0","2297278.0398276001","471308.57012000011","0","1825969.4697076001","0","14978798.08172613","329958.07263359998","1153534.6442380999","7510721.8797016395","12735621.580615282"
2008-07-01,"15967202.959799999","9898800.7419499997","4351880.0976400003","4554434.6988100009","212.12268000000003","992273.82282000012","26054865.374825601","13384184.714640001","5376476.093249999","5097194.3201900003","15.220270000000001","2910499.0809300002","12429462.143309999","1532327.5797800003","8824498.0421499982","18646.77146","2053989.7499199999","241218.51687559998","83016.9611","157321.53212559997","875.69275000000005","4.3309000000000006","19053234.536616318","8278572.7947539166","6213988.6403900003","739844.66018911556","1205617.2205356001","119122.27363920001","1047247.9876072","1046897.13138","0","0","350.85622719999998","6233701.1001092","6171530.1115899999","0","62170.988519200007","0","3493712.6541459998","836545.77916999988","0","2657166.8749759998","0","15996397.144190671","327785.61926559999","1160759.4065727999","7513184.2790306797","12512317.4278045"
2008-08-01,"16409841.309079999","9579878.2283699997","4514946.4640899999","4097797.9792799987","282.84337000000005","966850.94163000002","26247380.560371395","13578041.34667","5677157.6418900006","4909818.4207499996","15.15438","2991050.12965","12355453.807469998","1545885.31956","8786451.8178999983","18521.596830000002","2004595.0731799998","313885.40623139992","91970.070089999979","221038.42222139999","871.96110999999996","4.9528100000000004","21386099.760375626","10186552.729176827","7130015.7983200001","775776.17477722722","2162976.9349532002","117783.8211264","1109202.3275024001","1108855.4134800001","0","0","346.91402239999996","6379260.1885383995","6311406.8736199997","0","67853.314918399992","0","3711084.5151580004","1033728.2233500001","0","2677356.2918080003","0","16822736.382642705","326487.50999200001","1154365.8824812004","7495772.4067937536","11757365.084776519"
2008-09-01,"16672076.79191","9939465.2000699993","4955191.4975999994","4056728.7686600001","358.50693000000001","927186.42688000016","26578787.468008596","13515524.355359999","5662034.0699499995","4908946.686830001","15.111270000000001","2944528.4873099998","12726591.69503","1771293.3645300004","8912727.9118999988","18469.18837","2024101.2302300001","336671.41761859995","119908.94714999999","215885.47096859998","869.47334999999998","7.5261500000000003","22285549.022747271","10497094.376385873","6709132.9268900016","794178.02404427272","2876459.4640174997","117323.9614341","1068836.3631255999","1068490.9274299999","0","0","345.43569559999997","6638871.2640932985","6584070.7059499985","0","54800.558143300004","0","4080747.0191424997","1195876.9865800003","0","2884870.0325624994","0","17206605.198680792","326230.05238070001","1161697.8720373001","7637171.6249938216","11077846.639709797"
2008-10-01,"16082536.995379999","9493048.9950699974","4605717.3819299983","3927901.9938499993","181.80458999999999","959247.81469999987","26782006.963945799","13514943.46869","5604041.5150800003","5210991.4650100004","15.06817","2699895.4204299999","12869792.647969998","1723957.3378300001","9146865.5226299986","18416.903200000001","1980552.8843100001","397270.84728580003","89765.178500000024","306628.64245580003","866.98557999999991","10.040749999999999","22264231.345453743","9884504.3089871462","6141526.2296699993","822081.71885054617","2803005.2098044995","117891.15066210002","1100229.6936643999","1099885.24352","0","0","344.4501444","6674172.6708914991","6612455.7111599995","0","61716.959731499999","0","4605324.6719107004","1594993.7554600006","0","3010330.9164506998","0","17306126.880009674","330449.11118250003","1169186.1913192999","7677484.5587584497","11315901.042698504"
2008-11-01,"15870398.340809999","9334104.8101100009","4464036.5668400005","3838402.50269","172.15900999999999","1031493.5815699999","27212537.892295796","13500312.269449998","5436606.3728999989","5622553.7344599999","15.06831","2441137.0937799998","13329350.245519999","1852849.5678400004","9528636.8752800003","18417.337720000003","1929446.4646800002","382875.37732580007","92245.070690000008","289751.74235580006","866.98557999999991","11.578700000000001","22368857.191251695","10922876.493067496","7976888.1354499999","892788.33094579668","1935635.0597705997","117564.96690109999","1113671.5347932","1113328.0702","0","0","343.46459319999997","6872315.3742565","6791723.9236599999","0","80591.450596499999","0","3459993.7891345005","453329.97437999997","0","3006663.8147545005","0","17101634.652416304","330742.41848719999","1229560.6133779001","7873005.513319117","10608694.290190708"
2008-12-01,"17043319.105519999","9822358.7414599992","4765522.67246","3925958.9099299996","182.62724999999998","1130694.5318200001","28346087.004035801","14387859.914799999","5805925.4899000004","6133991.1631900007","15.068449999999999","2447928.1932600001","13492330.846659999","1834723.08928","9751539.4776099995","18391.287400000001","1887676.9923700001","465896.24257580005","127855.07364","337142.23623580002","884.68044999999995","14.25225","22666247.632879771","11370242.610518273","7654522.4332100004","904075.70528967294","2693982.9472680003","117661.5247506","1152227.2248232001","1151883.7602300001","0","0","343.46459319999997","6982250.8191329995","6922138.2499899995","0","60112.569142999993","0","3161526.9784053005","401391.63402000006","0","2760135.3443853003","0","16890952.721395757","334079.08260019997","1220631.5910252002","7828306.9630614202","11258378.226222508"
2009-01-01,"15808647.000790002","9963587.6894099973","5151498.9226699993","3855677.3351800004","186.25826999999998","956225.17329000006","28614026.051925797","14294903.753859999","5572890.8826599997","6297108.6693699993","15.06859","2424889.1332399999","13904361.347759999","1929624.2746300001","10062232.50453","18391.08611","1894113.4824899998","414760.95030580001","119651.39495999999","294208.96249580005","884.68044999999995","15.9124",,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-01,"15391407.633989999","10052537.066010002","5094980.1946200002","4060659.2438000003","145.41030000000001","896752.21729000006","29172798.005445797","14454731.51936","5726470.3280100003","6359108.9741099998","15.069850000000001","2369137.1473900001","14289770.52826","2238152.1039300002","10304696.62366","18391.228710000003","1728530.5719599999","428295.95782580005","112230.15435000001","315163.68653580005","884.68044999999995","17.436490000000003","21845141.722156234","11083832.004252333","6479037.9325399986","1008926.8406582349","3480775.1526136999","115092.07844039999","1133286.6272532002","1132943.1626600001","0","0","343.46459319999997","6045902.9792702002","6003792.0329300007","0","42110.946340199989","0","3582120.1113804998","512675.43095999997","0","3069444.6804204998","0","17190709.934759434","335502.64021619991","1340150.3660889","7820715.5879871519","11716466.992496306"
2009-03-01,"14840806.77166","10104013.634430002","5074877.6447500009","4262766.3424500003","174.90866","766194.73857000005","29614088.256395802","14255478.495069999","5405233.2993199993","6558731.2894700002","15.06887","2291498.8374099997","14970323.057950003","2591530.6707100002","10688708.396430001","18391.16675","1671692.82406","388286.70337580005","86016.852329999994","301392.8339958","858.19458999999995","18.82246","22563004.760880511","11906027.819104511","6914020.953089999","1012528.1386648121","3864339.6339592002","115139.0933905","1145457.9679932001","1145114.5034","0","0","343.46459319999997","6303658.8919193","6261510.6837499999","0","42148.2081693","0","3207860.0818635002","491573.51587","0","2716286.5659934999","0","16879020.584291808","336407.35689589992","1251342.3013033001","7713400.3996938877","11707390.47799119"
2009-04-01,"14840585.365319999","9946685.21263","4864761.6243599998","4335037.3449400002","175.41252999999998","746710.83080000011","29986106.320025798","14356472.908679998","5627877.4505599998","6693509.6383899981","15.06901","2035070.7507199999","15256530.087220002","2682852.6835700003","10941320.50866","18391.360990000001","1613965.534","373103.32412579999","93382.357140000007","278842.44563580002","858.19459999999992","20.326750000000001","23299339.058230996","12512592.862680797","7419926.3446600009","1075685.5850502965","3900988.8220545007","115992.11091599998","1142223.0874232","1141879.62283","0","0","343.46459319999997","6452894.0471526003","6409037.2278900007","0","43856.819262599995","0","3191629.0609744","466028.15660000005","0","2725600.9043744002","0","17110157.121511493","341016.2742094","1229915.2171372999","7981742.2589408318","11507827.801554594"
2009-05-01,"14944718.256999999","9978389.1651699971","4859776.9728599982","4458915.9625299992","194.81547999999998","659501.41430000006","30025990.532755807","14162252.203100001","5377277.8432000009","6867177.1449600002","15.069150000000002","1917782.1457900002","15449475.502690002","2736329.3048300007","11139549.269660002","18391.554620000003","1555205.3735799999","414262.82696580002","94081.460959999997","319301.26349580003","858.19459999999992","21.907910000000001","24699259.972216159","15715261.308334162","8427239.0648299996","1163080.2479536652","6008941.4054900976","116000.59006039999","1150205.8756432","1149862.41105","0","0","343.46459319999997","6450785.1159915002","6390908.55767","0","59876.558321499993","0","1383007.6722472999","372632.46386999998","0","1010375.2083773001","0","16683463.496516936","340506.3529848","1223908.0730047","7834670.4380303016","11372861.62701419"
2009-06-01,"15350320.920440001","10660245.004489997","5497217.7835499998","4625548.5428699991","203.19557999999998","537275.48248999997","31380463.933705796","15009967.070169998","6234632.5266999993","7098254.3817600003","15.069290000000001","1677065.0924200001","15897635.597100001","3048851.5912500001","11341156.924929999","18391.75403","1489235.3268900001","472861.26643580006","161563.2071","310416.32876580005","858.19459999999992","23.535970000000002","25509779.954805076","16440115.022453677","8710361.2572799996","1167269.7385409782","6446397.9706414016","116086.05599129999","1190689.9956632","1190346.53107","0","0","343.46459319999997","6335290.0207381994","6279403.4520899998","0","55886.568648199995","0","1543684.9159499998","557616.06374000001","0","986068.85220999992","0","16059684.460697517","344512.03221170005","1214803.6226520999","8162809.712877118","11999711.190335393"
2009-07-01,"15416739.632169999","10562813.71325","5598883.6857699994","4477042.8066799995","219.31168","486667.90911999997","31284105.978595793","15043317.517399997","6359040.9683499997","7153792.8037199983","15.069430000000001","1530468.6758999999","15759473.34151","3020589.36362","11348700.5715","18392.010310000001","1371791.3960800001","481315.11968580005","155068.80069999999","325363.21641580004","858.19459999999992","24.907970000000002","24950640.276400179","16273669.910523577","8095355.92093","1281311.9732943769","6780858.5965109002","116143.41978829999","1266331.7835432","1265988.31895","0","0","343.46459319999997","6197786.533214299","6138148.4796499992","0","59638.053564300004","0","1212852.0491191","519371.68283999996","0","693480.36627909995","0","15538746.621745311","345287.40958290006","1138589.3551234","7939205.6316361986","11947291.140057791"
2009-08-01,"15516484.81116","10918113.237660002","5592301.5021799998","4797190.63827","248.30305000000001","528372.79416000005","31633295.052885801","15409181.688039999","6567813.7705199998","7422529.8819799991","15.069570000000001","1418822.9659699998","15754437.256950002","3185510.4643599996","11292067.517750002","18392.205250000003","1258467.06959","469676.10789580003","111347.72585999998","357443.79921580001","858.19459999999992","26.38822","25883811.941277552","17330796.116165351","9813568.434799999","1345116.7696570517","6055961.9208687004","116148.9908396","1326306.3492732001","1325962.8846800001","0","0","343.46459319999997","5973923.4431582","5937176.6826999998","0","36746.760458200006","0","1252786.0326808","548526.29229000013","0","704259.74039079982","0","14497275.63376854","346330.24142760009","1120597.5708937999","7946878.1011576112","11956226.483494101"
2009-09-01,"15664604.47672","12062752.033539999","6179197.1171799991","5429321.9891299997","296.28710999999998","453936.64012","32887742.8165658","16415448.83781","7364971.7934299996","7717446.8462900007","15.069710000000001","1333015.1283799999","15923308.609999999","3490372.50752","11201673.553580001","18342.142910000002","1212920.4059899999","548985.36875580007","189367.25157999998","358732.07977580006","858.19459999999992","27.8428","25813544.51391435","17558262.146944951","9558299.4206300005","1353968.2997638518","6529811.9797114981","116182.4468396","1332881.6286231999","1332538.1640299999","0","0","343.46459319999997","5953206.5231773993","5911494.9734499995","0","41711.549727400001","0","969194.21516879997","555173.11323999998","0","414021.10192879994","0","14288536.308594678","346897.58230630006","1120569.2405621","7986783.7962739514","13681490.162244301"
2009-10-01,"16338611.02035","12341770.515629997","6657501.757509999","5320333.099489999","317.06350000000003","363618.59513000003","33137651.9503658","16390436.162460001","7214137.3417800004","7908243.1288799997","15.070959999999999","1268040.6208400002","16265932.442389999","4050780.9953600001","11009109.836519999","18342.219980000002","1187699.39053","481283.34551579994","140071.18234","340324.68730579998","858.19459999999992","29.281269999999999","25416354.971947223","17007580.435680822","10474778.733789999","1397637.4632297212","5018171.1339133997","116993.1047477","1393820.7785132001","1393477.3139200001","0","0","343.46459319999997","5892334.8422964998","5848186.7685500002","0","44148.073746499998","0","1122618.9154567001","598067.60183000006","0","524551.31362669996","0","13599364.174369179","351951.26158080006","1111664.4287133","7981613.4244380053","14366751.243424296"
2009-11-01,"17061986.29507","12940977.28884","7205941.0465900004","5349220.8094200017","253.44099","385561.99183999997","32499017.057375796","16006841.241399998","6849847.8175499989","7957625.6468100008","2.1098300000000001","1199365.6672099999","15934969.412259998","4247426.6658800002","10520768.379399998","18342.356730000003","1148432.0102500001","557206.40371580003","193737.02158999999","362580.46275580005","858.19459999999992","30.724769999999999","24461408.678464528","15799814.468727827","9479711.1416699998","1477064.2425750257","4725965.967341302","117073.1171415","1428266.8856132","1427923.42102","0","0","343.46459319999997","5830944.1116376994","5780513.9841399994","0","50430.127497700007","0","1402383.2124858","695495.01887999999","0","706888.19360580004","0","13313654.279749678","353156.89614840003","1053398.3384423","8010872.7775617801","14924420.202860098"
2009-12-01,"18892392.916360002","13180542.57137","7447356.4162200009","5369143.6497200001","447.70472000000001","363594.80070999998","33436513.039455794","16455192.671199996","7183287.1534699993","8032015.1620699978","2.1098300000000001","1239888.2458300001","16405790.33855","5033011.6236300003","10294166.05098","18342.426380000001","1060270.23756","575530.02970580012","179895.97873","394743.27369580005","858.19459999999992","32.582680000000003","24406761.346869349","15669425.503888549","10269715.966939999","1503837.2190179506","3786916.6691707997","108955.64875979998","1509197.2609531998","1508853.7963599998","0","0","343.46459319999997","5698927.6567889005","5637043.6867500003","0","61883.970038899992","0","1529210.9252387001","785963.01172000007","0","743247.91351870005","0","13087147.709237311","357084.56679200003","1042188.2002789","8329019.0309724286","15991353.6330896"
2010-01-01,"18257127.98827","13437803.102180002","7743254.3680200009","5384456.3295800006","864.49818000000005","309227.90639999998","34065882.6613058","16989340.67058","7584681.6461199997","8124850.821010001","2.1098300000000001","1279806.0936199999","16507974.598660002","5165379.3971700007","10279301.777200002","18342.48445","1044950.93984","568567.39206580003","223692.05564000001","343983.9617858","858.19459999999992","33.180039999999991",,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-01,"17954210.320189998","13609531.950479997","7934677.3779299986","5456101.5574700003","174.97258999999997","218578.04248999999","34463828.203535803","17487009.154599998","7862812.9744599992","8447288.8157100007","2.1098300000000001","1176905.2545999996","16442419.7138","5279250.7937899996","10122159.89804","18342.52331","1022666.49866","534399.33513580007","176278.55541","357228.26911580004","858.19459999999992","34.316009999999991","21693858.039070006","13990916.984503904","8065631.57797","1446662.131531605","4369678.9088602997","108944.36614199998","1549651.2745132002","1549307.8099200001","0","0","343.46459319999997","4813349.1901158998","4755692.2734599998","0","57656.9166559","0","1339940.5899369998","828758.48913999996","0","511182.10079699993","0","11453558.285099516","359883.3944779","1042508.9417754002","8187042.1298040021","14565552.944175299"
2010-03-01,"17884952.946029998","13604192.247540003","7555198.3311500009","5779058.1529800007","168.82749000000001","269766.93592000002","34503429.999335803","17647933.889789999","8051175.3806899991","8585499.140660001","2.1098300000000001","1011257.2586099999","16298138.516800001","5372704.2064199997","9918653.8937299997","18340.771500000003","988439.64515000011","557357.59274580015","182967.86807999999","373496.12628580007","858.19459999999992","35.403779999999998","21805504.895213097","13474947.221369894","8441780.6060299985","1438956.9641873955","3485218.9721484999","108990.67900399999","1557652.9534632","1557309.48887","0","0","343.46459319999997","4924228.3025193","4869110.7714","0","55117.531119299994","0","1848676.4178606998","823001.77914999996","0","1025674.6387106999","0","10793757.160976605","360704.48288259999","1040361.7819767001","8111221.4576392379","14075903.325686898"
2010-04-01,"18102754.296099998","12819634.929199999","6792009.2195999995","5893898.8481799997","156.77384999999998","133570.08757","34502656.330605797","17535497.074730001","7982212.4587500002","8581198.7836700007","2.1098300000000001","972083.72248","16396634.172","5513330.2005199995","9900067.8212199993","18340.8295","964895.32076000003","570525.08387580002","195400.53759000002","374229.89076580002","858.19459999999992","36.460920000000002","22297908.577848468","14404075.83535827","9196290.1142699998","1480710.2413599687","3617306.7761470997","109768.7035812","1508751.3238732","1508407.85928","0","0","343.46459319999997","4820153.5888566002","4778167.9065200007","0","41985.682336599995","0","1564927.8297603999","713503.40704999992","0","851424.42271039996","0","9946072.6329194326","364021.45049119997","960146.14862880006","8176876.0752803218","13963822.6719702"
2010-05-01,"18598362.352259997","13438301.557159999","7668057.2876599999","5632984.9741399996","188.28953999999999","137071.00582000002","36171099.0179158","18357577.694909997","8683366.1685499977","8720386.7396800015","2.1098300000000001","953822.67684999993","17251468.444020003","5986133.2482099999","10319876.000930002","17951.484120000001","927507.71076000016","562052.87898580008","215496.68417000002","345660.53375580005","858.19459999999992","37.466459999999998","24506398.505124077","16442132.378993277","11134136.90268","1543060.1847218762","3655079.5962765994","109855.69531479999","1552649.4323032","1552305.96771","0","0","343.46459319999997","5129933.0672616996","5082951.3598099994","0","46981.7074517","0","1381683.6265658997","601391.01505999989","0","780292.61150589993","0","9192882.5455150921","365439.20613559993","936941.22597919998","7912680.4493382797","14345885.475578899"
2010-06-01,"19111731.860089999","13359329.011149999","7489051.8928499985","5691047.8038299996","420.84478000000001","178808.46969","35865816.2952758","17883998.338300001","8474649.2492199987","8516835.8038000017","2.1098300000000001","892511.17544999986","17368486.707119998","6208351.531059999","10279630.233569998","17927.281270000003","862577.66121999989","613331.24985580007","215064.76501","397369.71143580001","858.19459999999992","38.578809999999997","24687092.701904625","16876046.331083827","10860390.431180002","1547963.3195360242","4358629.8020109991","109062.77835679999","1592215.6373731999","1591872.1727799999","0","0","343.46459319999997","4843417.9250703994","4817916.4701899998","0","25501.454880400001","0","1375412.8083771998","619698.03188999987","0","755714.77648720006","0","9106387.7795615159","370801.84945520002","1365947.1253096","8552054.3953186646","14179660.955286901"
2010-07-01,"19273531.734020002","13339454.462749999","7493943.0370000005","5684921.8046099981","148.17274","160441.44839999999","35671751.6751917","17609028.297510002","8399410.5461900011","8417809.6762699988","2.1098300000000001","791805.96522000001","17460556.60788","6505904.0281499997","10164899.178370001","17927.286350000002","771826.11500999995","602166.76980170014","208876.04086000001","392392.38455169997","858.19459999999992","40.149789999999996","25844485.101191081","17390967.855382584","11702283.25946","1629962.5313031813","3949673.4862436005","109048.57837579999","1638750.6242232001","1638407.1596300001","0","0","343.46459319999997","5493768.8754164996","5473294.6715299999","0","20474.203886499999","0","1320997.7461687999","650818.2919500001","0","670179.45421879983","0","8914378.8073855229","372139.13550749992","1229685.5988663","8127767.8063789103","14328392.926903598"
2010-08-01,"19243647.425389998","13269620.017959997","7542623.4549199995","5572470.677769999","419.26425999999998","154106.62101","36042814.595741697","17833220.771159999","8553393.0604000017","8499566.5151399989","2.1098300000000001","780259.08578999992","17594277.557939999","6815912.8577699987","10073917.668580001","14.387400000000001","704432.64419000002","615316.26664170006","253610.71426000001","360806.04508169997","858.19459999999992","41.3127","27231830.860269658","18202175.119687356","12690170.004740002","1671121.6421085517","3731897.5944223003","108985.8784165","1676713.4719932","1676370.0074","0","0","343.46459319999997","5997420.0217366014","5974554.770990001","0","22865.250746600002","0","1355522.2468525004","688527.56539000012","0","666994.68146250013","0","8462779.3257024456","373710.04595649999","1201006.8110773","8299980.2195250327","14499671.098642614"
2010-09-01,"19374366.541729998","13412885.83509","7592322.1341399997","5753239.1998700006","503.28425999999996","66821.216820000001","36751466.934121698","17989193.897070002","8654495.3948800005","8604182.9214900024","2.1098300000000001","730513.47086999996","18199696.665209997","7483094.001720001","10018253.271979999","14.38846","698335.00305000017","562576.37184169993","222745.10693000001","338930.78125169995","858.19459999999992","42.289059999999999","28582900.788604472","19140793.174590871","14178793.832759999","1671703.364921568","3181182.9187847003","109113.05812459999","1697275.1470832","1696931.68249","0","0","343.46459319999997","6400325.6078650011","6374543.2816400006","0","25782.326225000001","0","1344506.8590654","717131.41006999998","0","627375.44899539987","0","8166975.4234219007","374267.85938630003","1183767.3680911001","8383125.9416241143","14688809.355884315"
2010-10-01,"19720613.799109999","13774547.264519999","7945806.2645199988","5754313.7887699986","326.11592000000002","74101.095310000004","37043372.112421691","18102810.734499991","8727658.7449799981","8734798.006029997","2.1098300000000001","640351.87365999992","18208923.4366","7672696.1291899998","9854361.7813900001","14.389510000000001","681851.13650999998","731637.9413217","239888.03756","490848.72772169998","858.19459999999992","42.981439999999992","29458061.894990627","19443865.40405383","14328403.191649998","1705463.8765632301","3300122.3058992997","109876.02994129999","1786939.6034631999","1786596.1388699999","0","0","343.46459319999997","6800754.4583441","6772654.2862900002","0","28100.1720541","0","1426502.4291294999","709835.59589","0","716666.83323950006","0","8485630.2748953309","379279.86260669999","1166055.1799295999","8450770.1113033984","16023462.087485416"
2010-11-01,"20284401.278250001","14124678.582039999","8183323.8248499995","5900631.6232400006","368.79874000000001","40354.335209999997","37476559.2931256","18269114.677529998","9347943.3991899993","8359988.9237499982","2.1068099999999998","561180.24778000009","18459710.868919998","8150005.6066099992","9637784.1304800007","14.36992","671906.76191","747733.74667560006","269512.15698000003","477321.3585956","856.96334000000002","43.267759999999996","30093951.902959645","19647953.586971845","13794551.67073","1769147.0687107462","3975897.5439276001","108357.3036035","1848998.5270332","1848655.06244","0","0","343.46459319999997","7250689.639982501","7225482.1383700008","0","25207.501612499997","0","1346310.1489720996","745342.34246999992","0","600967.80650209985","0","8844666.2627603319","380941.30771170004","1158684.9273605999","8523216.2861622497","16585198.877070662"
2010-12-01,"24585622.26757","14696034.249406997","9293596.0169269983","5333795.4948299993","373.64108999999996","68269.096559999991","36403879.265168399","17246456.467045996","10094357.600786997","6682792.449209","2.1007500000000001","469304.31630000001","18187629.950886","8340354.5208299989","9198332.6070659999","14.32962","648928.49337000004","969792.8472364","347447.838223","621446.94156339997","854.50081999999998","43.566629999999996","30395701.817699526","19773277.934170324","13672516.855670001","1783010.3917027228","4211531.2322727991","106219.45452480001","1805165.6787776002","1804822.7069600001","0","0","342.97181760000001","7456245.4097511992","7430522.4296799991","0","25722.9800712","0","1361012.7950003999","796422.80810999998","0","564589.98689039994","0","9177928.2762428448","385682.7988316","1113297.4675467999","8607563.7161480375","16037352.651148362"
2011-01-01,"23610754.460859999","14792678.284365498","9315283.4955204986","5461698.7846749993","443.95383999999996","15252.050329999998","36094686.604680896","17308239.300143998","10099901.5674305","6858294.8293035002","2.1007500000000001","350040.80266000004","18019168.144829001","8550047.7835499998","8867887.289898999","14.33066","601218.74072","767279.1597078999","265135.3777445","501245.48087339994","854.50081999999998","43.800269999999998",,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-01,"23358598.28613","15190005.451533999","9638438.6297340002","5540857.4152999995","471.49984000000001","10237.906660000002","36577415.468837194","17799151.517395999","10524060.597204","6990866.4638519986","2.0947","284222.3616399999","17996397.596135996","8738497.7191699985","8681098.3190259989","14.290400000000002","576787.26754000003","781866.35530519998","275690.72519600001","505364.71467919997","766.83447000000012","44.080959999999997","30708312.166740846","20075515.561702844","12041226.315860001","1861394.431434846","6069994.6365161994","102900.17789180002","1843930.8106063998","1843588.8243399998","0","0","341.98626640000003","7576371.4896981996","7542883.0642799996","0","33488.4254182","0","1212494.3047333998","948702.41250999982","0","263791.89222340001","0","10011860.591378031","387854.13951040007","1000791.1837759999","8948791.2365221735","16068703.146991979"
2011-03-01,"23139315.299330004","15232568.244442496","9815474.0439474974","5407102.533295","580.24580000000014","9411.4213999999993","36931063.904975504","18155074.73649","10744600.014267504","7163158.3566024983","2.0886499999999999","247314.27696999998","18009526.384612504","9025004.7747600004","8471280.6121425014","14.250140000000002","513226.74757000001","766462.78387300018","269978.51619749999","495675.23409150005","764.61818400000004","44.415399999999991","31915344.664654538","20526100.806677338","15745995.059619999","1865917.6480393386","2811742.9890691997","102445.1099488","1860737.6245052","1860396.6237899999","0","0","341.0007152","8111707.8789895996","8081631.0876499992","0","30076.7913396","0","1416798.3544824","937166.6291299999","0","479631.72535240004","0","10685009.874872765","383149.79826840007","884700.41169880005","9136711.5506701134","16458603.296831802"
