"MES","STCL01","STCL02","STCL03","STCL04","STCL05","STCL06","STCL07","STCL08"
2002-11-01,"7.3602999999999996","0.75287804744499365","7.3813000000000004","0.76447380994635328","7.3602999999999996","0.75287804744499365","7.3913000000000002","0.76343162515506435"
2002-12-01,"7.4027000000000003","0.57606347567356053","7.4226999999999999","0.56087681031795622","7.4027000000000003","0.57606347567356053","7.4326999999999996","0.56011797653998663"
2003-01-01,,,,,,,,
2003-02-01,"7.5106000000000002","0.78230881741208069","7.5305999999999997","0.78021492713087337","7.5106000000000002","0.78230881741208069","7.5406000000000004","0.77917217967737873"
2003-03-01,"7.54","0.39144675525257799","7.56","0.39040713887339429","7.54","0.39144675525257799","7.57","0.3898893987215768"
2003-04-01,"7.5667999999999997","0.35543766578249869","7.5868000000000002","0.35449735449735176","7.5667999999999997","0.35543766578249869","7.5968","0.35402906208719109"
2003-05-01,"7.5890000000000004","0.2933869006713552","7.609","0.29261348658196074","7.5890000000000004","0.2933869006713552","7.6189999999999998","0.29222830665542876"
2003-06-01,"7.5974000000000004","0.11068651996311019","7.6173999999999999","0.11039558417662576","7.5974000000000004","0.11068651996311019","7.6273999999999997","0.11025068906680424"
2003-07-01,"7.6260000000000003","0.37644457314345292","7.6459999999999999","0.375456192401602","7.6260000000000003","0.37644457314345292","7.6559999999999997","0.37496394577445358"
2003-08-01,"7.6586999999999996","0.42879622344609292","7.6787000000000001","0.42767460109862654","7.6586999999999996","0.42879622344609292","7.6886999999999999","0.42711598746081325"
2003-09-01,"7.6916000000000002","0.42957682113153872","7.7115999999999998","0.42845794209958044","7.6916000000000002","0.42957682113153872","7.7215999999999996","0.42790068542146731"
2003-10-01,"7.7217000000000002","0.39133600291227921","7.7416999999999998","0.39032107474454847","7.7217000000000002","0.39133600291227921","7.7516999999999996","0.38981558226274249"
2003-11-01,"7.7403000000000004","0.24087959905203515","7.7603","0.24025730782644139","7.7403000000000004","0.24087959905203515","7.7702999999999998","0.23994736638415226"
2003-12-01,"7.7553000000000001","0.19379093833571392","7.7752999999999997","0.19329149646276633","7.7553000000000001","0.19379093833571392","7.7853000000000003","0.19304273966256336"
2004-01-01,,,,,,,,
2004-02-01,"7.8310000000000004","0.49277519698176508","7.851","0.4915137086245247","7.8310000000000004","0.49277519698176508","7.8609999999999998","0.49088538337636045"
2004-03-01,"7.8414000000000001","0.13280551653682693","7.8613999999999997","0.13246720163035963","7.8414000000000001","0.13280551653682693","7.8714000000000004","0.13229868973414494"
2004-04-01,"7.8747999999999996","0.42594434667277969","7.8948","0.42486071183249763","7.8747999999999996","0.42594434667277969","7.9047999999999998","0.4243209594227082"
2004-05-01,"7.8822999999999999","9.5240514044814262E-2","7.9023000000000003","9.4999240006088392E-2","7.8822999999999999","9.5240514044814262E-2","7.9123000000000001","9.4879060823815919E-2"
2004-06-01,"7.8960999999999997","0.1750758027479371","7.9161000000000001","0.17463270187161317","7.8960999999999997","0.1750758027479371","7.9260999999999999","0.17441199145633579"
